,option1,option3-1,option3-2,option3-3,option3-4,option3-5,option4-1,option4-2,m1,m2,m3,m4,m5
464,23.07892146,24.09732103,23.97706934,23.95902101,23.71268235,22.58781283,23.973186,22.58686932,4.70640972,10.67553356,3.663223713,3.164822928,23.56936312
465,23.02571607,24.03661889,24.00433641,23.90623859,23.76137587,22.57373792,23.96094429,22.57186999,5.232531971,8.540143348,6.158086705,3.175471175,75.43075107
466,23.03679588,24.00694395,23.93841349,23.96246599,23.74095406,22.56512517,23.96875243,22.56176573,4.664525971,8.235411605,3.145206069,3.105286284,75.43075107
467,23.01829533,24.01377653,23.96338276,23.94853911,23.73730395,22.55601268,23.96726582,22.55147207,8.725884708,4.575228669,5.661370924,3.175471175,75.43075107
468,23.03079865,24.10417991,23.97808078,23.91216784,23.73028249,22.54994655,23.98542072,22.54481455,15.8593883,11.34573315,6.465098527,2.945598814,75.43075107
469,23.02500279,23.94549143,23.90090199,23.97907812,23.70800729,22.54411892,23.97573452,22.53602856,9.794035358,8.196079852,5.63433261,3.061234035,75.30106034
470,23.11050482,24.06758288,23.89890844,24.08072888,23.71981362,22.53495761,23.92528649,22.53471084,11.79702638,11.57118508,5.438358115,3.175471175,32.25603081
471,23.0448777,23.96719106,23.99900333,24.03355903,23.75348208,22.51607855,23.97443554,22.51580284,8.492175982,11.89559454,8.706637601,2.945598814,25.04329234
472,23.03025477,24.0446575,23.93749906,23.94311021,23.7001422,22.5078546,23.94659663,22.50742527,7.996579715,11.52629253,5.573873032,3.17261658,74.13845935
473,22.93955795,24.00144181,23.99108422,23.93727725,23.71757492,22.49698704,24.00837064,22.49083077,4.664525971,4.575228669,6.675022683,3.175471175,75.43075107
474,22.96358472,23.97551098,24.03411582,24.06297416,23.73988248,22.489422,23.96733097,22.48594816,9.907828159,7.753787568,5.827424091,3.175471175,75.43075107
475,23.04214006,24.07854929,23.95111134,24.11272672,23.74983921,22.47462896,23.9126214,22.47993404,5.313179557,5.12315339,3.145206069,3.171678318,23.0596254
476,23.05131028,24.11370811,23.92328852,24.09015112,23.71608252,22.46107227,23.93048461,22.47188984,13.18097757,8.126718897,8.708925809,3.163361589,75.07235269
477,22.97657916,23.94769211,23.93703746,23.99401202,23.74501711,22.4553027,23.98136157,22.46002784,4.664525971,6.547793814,7.482802601,3.175471175,75.43075107
478,23.01819382,23.98956369,23.91297392,23.91811568,23.75641832,22.45567245,23.94777494,22.4574578,7.29563219,8.220683749,3.935666882,3.129496703,75.38218811
479,22.93206136,24.04283031,23.9200974,23.85541306,23.71303467,22.44954168,23.99301684,22.4438124,4.664525971,11.95599684,5.694499104,3.175471175,22.03482375
480,22.92095915,24.03984966,23.96528707,23.95249104,23.74577685,22.43628023,23.95906495,22.43110838,7.924889558,7.773176125,5.381310907,2.945598814,73.90659689
481,22.9420986,23.98664182,23.90378675,24.06622269,23.65083682,22.42385952,23.95457075,22.41912054,8.884225383,4.575228669,3.145206069,3.175471175,75.43075107
482,23.04054441,24.05623917,23.87793928,24.07953455,23.67561879,22.42165655,23.93729026,22.42178879,9.449803724,4.575228669,7.130568985,2.945598814,75.43075107
483,22.94536535,23.95387478,23.87757448,23.99239405,23.67436685,22.41552925,23.96965117,22.4112208,5.34036714,4.575228669,5.300307705,3.175471175,75.43075107
484,22.91627005,23.90867484,23.86890962,23.92694654,23.73797487,22.41539751,23.98026706,22.40504343,11.51537919,11.43335906,5.480443969,3.175471175,73.90659689
485,22.94246416,24.08627949,23.89492726,23.98931897,23.70630026,22.40416702,23.96352182,22.39611425,4.664525971,4.575228669,5.661370924,3.116403979,75.43075107
486,23.00869427,24.10707738,23.94591747,24.0886962,23.7166283,22.39812181,23.92998482,22.39886149,9.363666338,9.150457339,3.145206069,3.175471175,75.43075107
487,22.93941882,24.00255027,23.99008164,24.07187725,23.74201954,22.38872813,23.96652642,22.39036015,8.384262412,5.007494184,8.197901902,3.083522231,75.39231439
488,22.87188285,23.93147964,24.00342685,23.95007797,23.71885059,22.39198596,24.02049764,22.38571934,5.288659808,11.89559454,9.383432831,2.945598814,75.43075107
489,22.90514098,23.94284623,23.92250156,24.07692694,23.63335552,22.38642465,23.96836864,22.37971729,7.924359219,13.36247563,6.258075028,3.175471175,74.23311773
490,22.8902071,24.01200636,23.99213848,24.10263258,23.68833476,22.37581884,23.97857189,22.37176708,9.209731308,4.575228669,8.211716184,3.175471175,75.43075107
491,22.79622733,23.92846431,23.98692005,23.96842729,23.73713934,22.37028591,24.00542631,22.36060349,11.74826959,4.575228669,3.3162128,3.175471175,21.20653772
492,22.81707407,24.08951384,23.98415883,23.89374254,23.70241327,22.35812968,23.97397795,22.3485148,4.664525971,4.575228669,8.938739332,3.175471175,75.43075107
493,22.92353488,24.11500502,23.95794593,24.09659493,23.70769244,22.34534102,23.90959446,22.3458794,9.925683968,4.575228669,3.145206069,2.945598814,75.43075107
494,22.97781336,24.00968311,23.96154998,24.0970781,23.65866724,22.34613914,23.9332856,22.35061636,6.801890191,8.371511397,3.17210438,3.175471175,22.22541829
495,22.96366179,24.01767053,23.8841386,24.08411495,23.66821702,22.32658978,23.93737575,22.33320078,4.664525971,4.575228669,3.145206069,2.945598814,75.43075107
496,22.94511886,24.03990143,23.89074321,24.09175765,23.61979807,22.32150975,23.93621004,22.32936717,4.664525971,4.575228669,5.762453269,3.022222934,21.06752168
497,22.9106059,24.0655484,23.90426842,24.05775447,23.65921053,22.2965009,23.9402359,22.3065129,8.445251052,6.674798043,6.178643315,3.175471175,18.64655791
498,22.86334012,23.98245719,23.87454123,23.96425226,23.67301033,22.28451366,23.97519646,22.2885434,7.192039292,11.84908614,5.668156359,3.175471175,74.49518825
499,22.82808542,24.01634131,23.94035857,23.89358677,23.67772973,22.28971116,24.0128612,22.28552941,4.664525971,4.64458021,8.140906311,3.129496703,75.43075107
500,22.87849356,24.03802392,23.99564013,24.04195486,23.68348481,22.28973943,23.95200863,22.28904311,8.396146747,11.89559454,8.177535779,3.127648376,75.43075107
501,22.93937012,24.00773188,23.93141638,23.95426739,23.70020085,22.29573586,23.95589379,22.2941409,10.02797773,5.721973731,6.473851695,3.175471175,75.05694157
502,22.95119059,23.92801972,23.87736175,24.03620378,23.67904329,22.30005938,23.96808352,22.29642147,4.664525971,9.150457339,3.145206069,3.058347319,75.43075107
503,22.84569294,23.90210818,23.91941162,24.03456441,23.66771981,22.29721791,23.985348,22.28944675,8.579425892,15.55577748,5.425720125,3.175471175,75.43075107
504,22.90810939,24.05985943,23.98399873,24.10068501,23.70446661,22.29098311,23.94671497,22.29014342,5.698431073,8.235411605,3.145206069,2.945598814,75.43075107
505,23.03326063,24.12647605,23.90420672,24.09183956,23.64710935,22.28849244,23.89037899,22.29771457,6.080581451,11.87889088,6.397775601,3.081765418,75.24996019
506,22.93638428,24.1023544,23.94834009,24.06072226,23.64912183,22.27939936,23.96499864,22.28882313,10.39331446,6.654398035,8.440310008,3.175471175,75.43075107
507,22.83537246,23.97818877,23.91895,23.9459889,23.7130105,22.27693083,23.9802871,22.27957471,8.191621734,11.80257213,3.757319941,3.175471175,74.76927012
508,22.75717106,23.92962563,23.97729248,23.88921946,23.69492605,22.27799431,24.02852192,22.2695031,7.605216331,13.72568601,6.573433116,3.143025595,75.43075107
509,22.7957864,23.99599557,23.99847745,24.00743743,23.70926353,22.27195452,23.96401587,22.26468001,5.390871932,8.553600515,4.709575995,3.129496703,75.43075107
510,22.88849175,24.03264678,23.89548201,24.03871946,23.67578545,22.27350174,23.95741719,22.26886435,10.22409488,4.575228669,6.708388978,3.175471175,75.43075107
511,22.85645187,23.93802151,23.90863331,24.12206587,23.7131044,22.2665066,23.95857219,22.26348909,10.08819053,15.55577748,3.145206069,3.158908328,75.43075107
512,22.90430242,24.10632545,23.98583158,24.11360417,23.71917083,22.25903574,23.94026062,22.26380923,4.664525971,4.575228669,9.050919227,3.175471175,75.43075107
513,22.81466843,24.13894062,24.02808883,23.97845072,23.71760681,22.25259646,23.98438945,22.25694301,12.12776752,4.575228669,3.296380641,3.175471175,75.43075107
514,22.77039851,24.02111649,24.03502735,23.88443495,23.74154861,22.25566891,23.99891198,22.25369569,8.856686866,8.235411605,8.244159924,3.129496703,75.43075107
515,22.88691726,23.93372464,23.90724773,24.092993,23.7232306,22.25919469,23.94107605,22.25933947,4.664525971,11.89559454,6.48779964,2.945598814,75.43075107
516,22.78987153,23.90650498,23.94732064,24.02771897,23.63681351,22.2598075,24.01465464,22.2522234,7.619114146,9.150457339,4.891521728,3.175471175,75.43075107
517,22.78144165,23.96433232,23.97777978,23.97054936,23.69817134,22.25687173,23.96712563,22.24753931,8.038434915,8.066452136,5.03447451,3.175471175,74.2738287
518,22.82135172,23.93226858,23.8938995,24.00496457,23.68646264,22.25580501,23.96563534,22.24486841,4.664525971,4.575228669,3.145206069,3.060534995,75.43075107
519,22.82027616,23.95354309,23.90940192,24.00437944,23.69002089,22.25260596,23.94169881,22.24244975,5.665655112,11.80260254,5.597444282,3.169363522,75.12412349
520,22.77397753,23.91945896,23.98908062,23.95060101,23.68775425,22.2589511,24.03154728,22.24191066,7.956693892,7.773176125,5.995453435,2.945598814,73.90659689
521,22.85609629,24.05475846,23.91478644,24.04433811,23.620087,22.2528361,23.93697768,22.24174375,4.664525971,9.150457339,6.895467902,3.175471175,75.43075107
522,22.87484232,24.04919058,23.91993399,24.12451321,23.68216408,22.24340298,23.93135965,22.23973657,5.409943072,7.727108219,8.187058647,3.129496703,75.43075107
523,22.86037363,24.01628642,23.88844737,23.99141459,23.66827636,22.24715614,23.98591359,22.24098725,8.499271344,4.575228669,8.108113976,3.175471175,75.43075107
524,22.85688543,23.96095852,23.87857362,24.08854529,23.70150373,22.24234256,23.9427689,22.23857635,9.204096544,5.667295972,8.219738929,3.175471175,75.43075107
525,22.86987254,24.0240572,23.87148212,23.96105803,23.72615673,22.24255782,23.94738095,22.23872391,4.738903031,4.575228669,6.609891008,3.118003085,51.3723945
526,22.86921683,23.99371716,23.86645639,23.90264247,23.71724803,22.25344282,23.95226886,22.24670831,7.924889558,11.68439313,5.533088204,3.175471175,73.90659689
527,22.81359168,24.0963935,23.97602498,23.96418912,23.68793114,22.2439377,23.98025461,22.2371307,15.86301601,8.472035011,3.320850798,2.945598814,75.43075107
528,22.85016713,23.9680776,23.87397497,23.94662177,23.659964,22.24926664,23.96238155,22.2395911,10.94090382,11.89559454,5.666056731,3.175471175,75.43075107
529,22.92556572,24.10924872,23.90913471,24.04459512,23.70341087,22.24760485,23.93244956,22.24496848,11.65651033,7.773176125,7.859775522,2.945598814,73.90659689
530,22.83496531,23.9742406,23.98912086,23.93621745,23.64485191,22.25252356,24.02501604,22.24244855,7.930201222,4.575228669,3.604790839,3.175471175,75.43075107
531,22.79198163,23.98787909,24.01882428,23.88689265,23.70988497,22.25861402,23.99832857,22.24464418,4.664525971,8.235411605,3.397203427,3.129496703,75.43075107
532,22.7774251,23.99850072,23.90572491,23.88763317,23.71907348,22.25525212,23.95814024,22.23939999,8.212019753,15.37517539,3.526899367,3.175471175,74.835242
533,22.70082667,23.96550011,23.9797825,23.87523434,23.69383767,22.25307318,24.02797864,22.22950387,8.396146747,10.05364294,4.030341093,3.175471175,75.43075107
534,22.78017691,24.07730032,23.96074774,23.85687532,23.71032508,22.2508179,23.94707581,22.22964585,5.213644688,15.69809636,9.63966302,3.175471175,75.37566851
535,22.84052309,24.06868234,23.96886912,24.06403852,23.67614051,22.2503574,23.9839925,22.23406242,5.378752243,8.393763311,8.413187281,2.945598814,75.43075107
536,22.89940976,24.0946298,23.90119042,23.99593908,23.64787341,22.25360365,23.94200876,22.24228405,13.12116718,4.575228669,8.272166689,3.175471175,75.43075107
537,22.92771171,23.95692664,23.87578767,24.10819321,23.68134011,22.25232457,23.92843634,22.24542952,11.47564416,11.77669814,3.128859184,2.945598814,75.0387075
538,22.90854907,24.10632894,23.91748679,24.0851454,23.60409311,22.24657047,23.95578941,22.24351845,4.664525971,4.575228669,8.211202389,3.175471175,75.43075107
539,22.89967741,24.13454992,23.96158748,23.95987504,23.69048602,22.24953958,23.95999217,22.2484614,4.664525971,5.507046054,6.420916058,3.175471175,75.43075107
540,22.93782759,24.14139569,23.92217618,24.03053177,23.66669069,22.24917235,23.94200607,22.25234557,12.12776752,4.575228669,3.145206069,3.129496703,75.43075107
541,22.95349067,24.01532188,23.90558331,24.02906099,23.6800408,22.25218095,23.93792529,22.255856,9.025185372,8.188282342,8.300697319,3.129496703,75.27534919
542,22.86633395,24.046024,23.94214582,23.94205557,23.69751817,22.24837766,23.96224001,22.24855383,9.726753314,5.109566515,3.145206069,3.175471175,75.43075107
543,22.87071328,24.12864211,23.93101593,23.90675782,23.70440213,22.24544354,23.93492498,22.24591119,5.189586376,5.526480643,4.014873682,2.945598814,75.43075107
544,22.896774,24.10044754,23.89512993,23.87843822,23.65720232,22.24785242,23.93311261,22.24651931,4.664525971,13.72568601,6.290412138,2.945598814,75.43075107
545,22.87469565,24.08697884,23.91892164,24.01175472,23.59973139,22.24253314,23.95890134,22.24034473,7.500811847,4.575228669,6.215596303,3.129496703,75.43075107
546,22.88782638,24.13346661,23.93205567,23.9756477,23.62999555,22.24331228,23.96193971,22.24152161,15.06175381,11.37629039,7.787126342,3.037547759,72.68393596
547,22.86373956,23.98301836,23.96463076,24.10756898,23.63931295,22.23427393,23.96260406,22.2329178,4.664525971,8.235411605,7.767047753,3.175471175,75.43075107
548,22.91398799,23.92636182,23.90223401,24.03467805,23.69317752,22.2416733,23.94636209,22.23942938,9.636839928,15.43688108,3.128859184,2.991573286,75.0387075
549,22.92766504,24.079946,23.96388832,23.97174453,23.63244179,22.24752301,23.9729847,22.24453752,4.664525971,10.67553356,7.338814161,3.175471175,75.43075107
550,22.87625437,24.04370334,24.00089562,23.92005236,23.7019089,22.25459364,23.99579621,22.24801517,9.313269506,4.575228669,3.973019466,3.175471175,75.43075107
551,22.83003399,23.94649872,24.01517345,23.86706298,23.71806174,22.26267503,23.99305952,22.24969163,7.158469713,8.195481936,5.63870719,3.175471175,74.69841137
552,22.82757428,23.98177152,23.91253685,23.97010248,23.68903785,22.26043942,23.97237147,22.24566069,4.664525971,9.150457339,6.290412138,3.175471175,75.43075107
553,22.80219871,23.99991341,23.95820777,23.92363523,23.71817277,22.25879279,23.97248893,22.24216169,5.166933651,5.670905377,9.008906427,3.129496703,75.43075107
554,22.84252041,23.97840777,23.92038293,24.10971931,23.66991644,22.25599977,23.96532068,22.2425423,6.022220952,11.89559454,5.494840314,3.129496703,75.43075107
555,22.81241033,24.00891979,23.98869403,24.0867837,23.65383343,22.2530324,23.9904146,22.24058188,4.664525971,7.381163165,3.145206069,3.175471175,75.43075107
556,22.8670947,24.00562458,23.9344636,24.06124809,23.69465749,22.25124776,23.92526004,22.2437737,8.216715765,11.43335906,7.859775522,3.175414384,73.90659689
557,22.75248554,23.9284742,23.99401258,23.94609142,23.69138878,22.25087678,24.03022378,22.23460659,6.011598341,8.310358744,4.311262156,3.083522231,75.43075107
558,22.80883324,23.9477032,23.90696866,23.90952003,23.70087088,22.26090435,23.96889932,22.24203065,8.686126484,4.759702746,9.544508317,3.175471175,75.43075107
559,22.95308286,24.09982839,23.8698082,24.09642166,23.66752599,22.26228667,23.92360667,22.25304442,12.01897647,11.68964989,3.112512299,3.175471175,74.64666394
560,22.90625374,23.96659472,23.94368084,24.08635864,23.66662928,22.26625769,23.99932017,22.25604664,12.79170092,7.894420078,8.706034591,3.175471175,74.30638117
561,22.98478859,24.11851399,23.89559665,23.95665615,23.69686666,22.27217704,23.93150882,22.26664995,15.8593883,19.21596041,8.269969343,2.945598814,75.43075107
562,22.9244173,23.97470573,23.97044417,24.10618912,23.65352922,22.26897609,23.96715202,22.26415763,8.073636756,7.903146767,7.949122849,3.054509858,74.33515616
563,22.93485774,24.00291071,23.89764023,23.99127724,23.63570458,22.2741647,23.96465404,22.26749211,10.88389393,4.575228669,3.336600341,2.945598814,75.43075107
564,22.89190013,23.93096744,23.89665214,23.98411994,23.64144331,22.27992293,23.9597378,22.26999454,11.35993345,11.75765541,5.664849264,3.083010314,74.97591688
565,22.93094103,24.10132624,23.92784123,23.93239685,23.66759007,22.28150495,23.94707888,22.27346417,9.072049133,6.573423504,6.453105043,3.118003085,74.59954486
566,22.90388504,24.02522413,23.88261191,24.0261673,23.65141543,22.27856713,23.96116506,22.27053713,8.396146747,4.649347756,5.661370924,3.099706152,75.43075107
567,22.98351158,24.12541636,23.86502319,23.97824049,23.67559681,22.28030354,23.90999458,22.27783088,8.353151899,11.58654786,4.355447253,3.175471175,74.41171464
568,22.92087173,24.04518293,23.9443341,23.91292397,23.67889223,22.28724725,23.99957138,22.27960159,6.982635746,5.094104741,7.003543103,3.022222934,75.43075107
569,22.83817416,23.98174176,23.94663795,23.99317339,23.62956055,22.28931863,23.99852852,22.27714207,7.258439571,11.08233825,5.661370924,3.175471175,75.43075107
570,22.95840503,24.03175166,23.91778122,24.07406082,23.68459424,22.29244165,23.92163974,22.28715959,9.356439301,10.97112358,8.045560175,2.945598814,72.38244272
571,22.87256748,23.93612259,23.96871215,23.96796052,23.61078108,22.29775873,24.02666836,22.2845341,4.664525971,4.710262827,9.561563171,3.175471175,75.43075107
572,22.9416498,23.90524417,23.97640639,24.10818961,23.6686555,22.30327051,23.945977,22.2940904,9.009869676,4.583026042,3.145206069,3.105803897,75.43075107
573,22.96215871,23.98631645,23.9875942,24.10910057,23.70343564,22.31235404,23.94922627,22.30802772,5.660404228,5.431016552,6.437401774,3.083522231,75.43075107
574,22.93715949,24.02947669,23.97793592,24.07186348,23.67124097,22.32054466,23.98280027,22.31689841,9.606160123,6.568129007,7.502193941,3.175471175,75.43075107
575,23.00817063,24.12263854,23.92391153,23.9596993,23.73249606,22.33344133,23.9463158,22.33303567,15.38813111,7.773176125,8.049224548,3.129496703,73.90659689
576,22.98342351,23.97576345,23.91892566,24.12415521,23.696494,22.33824917,23.99465861,22.33688693,4.664525971,8.235411605,5.077165877,3.175471175,75.43075107
577,22.92855359,23.9257846,23.98872603,24.10660684,23.73880229,22.34368156,23.97910957,22.34179812,12.41753995,5.027890942,3.908209729,2.991573286,75.43075107
578,23.01210989,24.11310961,23.98225645,24.06455617,23.69236711,22.34720301,23.92717137,22.35189505,8.626840176,4.858824446,8.619236612,3.175471175,75.43075107
579,22.96909309,24.05269045,23.97783731,23.96124313,23.73614689,22.35658332,23.98659184,22.35799094,8.396146747,11.75138471,8.301792426,3.155718186,75.43075107
580,23.03397893,23.98333882,23.94673968,24.11504866,23.74175974,22.36097714,23.93731033,22.36581562,9.771989642,5.406381547,9.610918235,3.175471175,75.17803309
581,23.0184828,24.12217689,23.88566139,23.98398064,23.71567846,22.36579856,23.97315618,22.3692229,13.05303851,4.682187198,8.302816708,3.175471175,75.43075107
582,23.10250303,24.0145386,23.85878819,24.12742165,23.73093039,22.37284278,23.93284838,22.38004845,5.434541372,4.575228669,5.459904001,3.171936383,75.43075107
583,23.06939097,23.94474315,23.91190722,24.10046264,23.72231027,22.38184549,23.96967504,22.38712415,7.562104603,10.67553356,7.503685795,3.175471175,75.43075107
584,22.9895075,24.00851475,23.96995436,24.02956041,23.75563728,22.38234055,23.97297192,22.38552918,4.880862198,8.416196147,5.661370924,3.170107511,39.4439725
585,23.18166365,24.03814728,23.92060202,24.0351247,23.87086729,22.48487338,24.03912133,22.4847451,9.442152945,4.86428261,3.588566979,3.108233166,75.43075107
586,23.27277368,24.16322079,23.92031346,23.99890098,23.88653452,22.54226967,24.01949057,22.54332933,5.793878398,12.11102237,5.661370924,3.122453671,75.43075107
587,23.2945395,24.13367083,24.02638668,24.0805654,23.89927495,22.5921349,24.03504241,22.59547716,8.103682688,7.948546454,5.464167663,3.149969636,74.48485501
588,23.33286572,24.07188464,23.94568628,24.03834384,23.93040834,22.63747853,24.00768318,22.64122416,7.207630473,8.694651097,3.145206069,3.139365508,47.71097865
589,23.35561916,24.09475934,23.96944319,23.99982461,23.89769761,22.72504396,24.01252178,22.7264924,7.117652366,4.930008297,8.616506042,3.175471175,75.43075107
590,23.47372988,24.15581454,23.96962111,24.19520061,23.87923464,22.7567957,23.97899976,22.76731623,12.43243148,8.387269181,6.428614631,3.134646083,74.00543709
591,23.42558021,24.03442826,24.04792132,24.1133917,23.91489638,22.78785092,24.02901788,22.79731759,9.150849244,4.575228669,5.112679215,3.083522231,75.43075107
592,23.45028015,24.13938036,24.06486502,24.11578969,23.91407548,22.81472701,23.98691249,22.82899399,9.564001586,5.29784642,6.487683737,3.170316149,75.43075107
593,23.43541641,24.02382482,24.04436479,24.16868524,23.940536,22.83996765,23.99832791,22.85528868,6.064858446,4.886546044,6.373201987,3.175471175,75.43075107
594,23.44246169,23.96623433,24.02974024,24.09945626,23.95081814,22.87221056,24.01444087,22.88416053,4.664525971,8.265602487,7.347866524,3.175471175,26.44654847
595,23.47035559,23.93723401,23.94695584,24.18482395,23.9391543,22.89761368,23.96746033,22.91045165,8.274929779,8.284510827,3.128859184,3.175471175,75.0387075
596,23.47837842,24.04545976,23.98044439,24.16667764,23.90788128,22.91708242,24.00179934,22.93006402,8.596118621,7.853244665,4.940535258,3.136022587,74.17061124
597,23.42058273,23.96845388,24.03112043,24.19995675,23.92852829,22.93589151,24.0304585,22.94660071,11.18267128,6.865688871,3.384002421,2.945598814,38.0753621
598,23.51118979,24.10575556,23.98878679,24.18327033,23.88187353,22.97797194,23.95620556,22.99372603,5.691826059,8.716702255,8.177535779,3.175471175,45.21837816
599,23.50944003,24.14939265,24.03338454,24.0598732,23.93715301,23.03221042,24.00026444,23.04660485,4.664525971,8.299193178,5.661370924,3.175471175,75.43075107
600,23.60736993,24.16577806,23.94853246,24.08231413,23.95619674,23.04612665,23.95071514,23.06510612,12.12776752,4.575228669,5.661370924,3.175471175,75.43075107
601,23.53199309,23.99918709,23.91782466,24.0005996,23.92787568,23.06313596,24.02063619,23.072725,4.664525971,9.684117355,9.230546849,3.175471175,75.43075107
602,23.55625165,23.97484704,23.97914076,24.15853452,23.93428338,23.07570411,23.97410304,23.08612952,9.808011676,4.575228669,8.674150502,3.103847287,75.43075107
603,23.56561569,24.11373714,23.97986149,24.02408284,23.88223568,23.09308299,24.01013031,23.10088452,12.12776752,4.575228669,4.946058465,3.119207015,75.43075107
604,23.58722609,23.99400503,23.99308515,23.9875744,23.91039747,23.11512545,23.9971121,23.11865727,4.664525971,4.575228669,9.309222355,3.175471175,75.43075107
605,23.57165341,23.96891102,24.00124762,24.14651217,23.91847966,23.12750528,23.9950626,23.13131055,4.664525971,4.575228669,3.610770982,3.175471175,75.43075107
606,23.58732393,23.97542459,24.02272027,24.12597708,23.93255539,23.14010203,23.97299742,23.1456707,6.186817704,4.575228669,3.145206069,3.060534995,75.43075107
607,23.58005979,23.92684817,24.03561286,24.11060882,23.91770443,23.15733743,23.99457219,23.16130998,8.787177317,7.02935936,6.764465629,3.175471175,44.34597637
608,23.61397178,24.04243511,23.96644245,24.08084472,23.89674808,23.20606117,23.98383653,23.20923001,4.740537722,4.575228669,6.962073239,3.175471175,47.32274338
609,23.64705499,24.04453101,23.95329142,23.97172324,23.91932862,23.25846829,23.9619057,23.25962489,7.693248119,4.575228669,9.227897758,3.175471175,35.76444788
610,23.71687101,24.10675624,23.95428436,24.1132222,23.93128771,23.27566279,23.92395511,23.28419571,11.65651033,7.773176125,5.502966695,3.175471175,40.89541323
611,23.60612422,23.95738298,24.00756357,24.0255238,23.90722033,23.29744489,24.03784385,23.2971621,5.207524195,7.601666822,5.812809828,3.175471175,75.43075107
612,23.59650705,23.9410601,23.98231723,24.04299062,23.92882909,23.29926702,23.98951807,23.29656183,6.577208135,11.89279113,5.68851102,3.028629892,38.20618323
613,23.59457244,23.97501542,24.00972066,24.092454,23.85962338,23.32351501,23.99709222,23.31922433,9.329051941,4.597851462,4.926532047,3.175471175,75.43075107
614,23.57312318,23.91831273,24.02699693,24.05315444,23.92083712,23.32517709,24.01154294,23.31802856,4.664525971,8.479871805,5.198541451,3.175471175,75.43075107
615,23.61313234,23.90054938,23.93479089,24.08820233,23.93877355,23.32631821,23.97453812,23.31955062,13.38910186,11.89559454,3.145206069,3.175471175,28.26588906
616,23.69276644,24.0842573,23.95515021,24.08179008,23.9260961,23.32970996,23.94036416,23.32996881,13.99357791,4.575228669,3.145206069,3.175471175,54.63624174
617,23.70536267,23.94295512,23.98044569,24.07506484,23.92932152,23.38957778,23.9723638,23.3880835,4.899584198,9.070305782,6.737830526,3.175471175,75.43075107
618,23.76272408,23.93328194,23.92002826,24.14083061,23.93250751,23.38623848,23.9369551,23.38905756,5.384299822,4.575228669,8.177535779,3.169670047,75.43075107
619,23.65220523,23.89830204,23.93532641,23.97868885,23.9016174,23.38807676,24.03038361,23.38143946,5.294609893,4.70206815,4.113265744,3.171465271,57.06934178
620,23.64011718,23.90719962,23.92039833,23.91628283,23.94068919,23.45398754,23.9883353,23.44030707,10.79020854,4.575228669,4.147734854,3.175471175,75.43075107
621,23.67898533,24.07415841,23.9230767,23.87069354,23.91146531,23.44993152,23.99033303,23.43513119,4.664525971,8.378196154,3.145206069,3.175471175,75.43075107
622,23.68841386,24.10699516,23.96937954,23.8582418,23.93593273,23.44389237,23.96925298,23.43059064,12.44530626,11.25120881,5.901114055,3.128305764,58.17107368
623,23.67055521,23.94691038,23.99324876,23.97547666,23.88414873,23.50687312,24.02034883,23.4879469,9.116192414,4.751550213,6.672741779,3.154526511,75.43075107
624,23.68795737,24.03863679,24.02677024,24.04425993,23.91454842,23.49564696,23.98302241,23.48211268,11.92890973,8.224471342,5.530611186,3.175471175,73.90659689
625,23.72845805,23.93656727,23.94924958,24.10697995,23.90201991,23.48642686,23.97754262,23.47614043,8.937826014,8.989452111,6.241334148,3.175471175,46.56774003
626,23.76411126,24.03411038,24.00421878,24.01970107,23.91973974,23.52207537,23.95684197,23.51523645,9.31505956,6.137132935,5.661370924,3.175471175,52.41281077
627,23.81780179,24.10041792,23.95002251,23.94061229,23.93236923,23.56611555,23.93659102,23.56203043,12.41448501,5.337086843,6.751053585,3.175471175,75.21525803
628,23.77988864,23.95228356,23.91924735,24.03044022,23.92507535,23.55245866,23.97018609,23.54784277,12.8023569,15.07079306,4.765679774,3.175471175,73.83158559
629,23.78921214,24.09697417,23.99424464,24.07430233,23.90015713,23.53648143,23.97933365,23.53631294,11.41165497,4.575228669,6.058364254,3.135857398,43.11065805
630,23.72606311,23.93470788,24.00269733,24.11675839,23.90418364,23.54792735,23.99279962,23.54703259,11.10350164,6.011390219,6.23866519,3.175471175,41.69923621
631,23.78031609,24.07601152,23.95296096,24.0397404,23.92976551,23.56942008,23.94539719,23.57230293,4.664525971,12.20392084,6.498509203,3.175471175,55.87476952
632,23.7928988,24.09509307,24.01154051,23.92533337,23.92962426,23.62023837,23.96780868,23.62131565,11.65651033,7.773176125,6.691012796,3.175471175,73.90659689
633,23.67304924,23.94284105,24.02339806,23.98023626,23.88630825,23.58660258,24.00046447,23.58248709,7.978190238,4.575228669,5.661370924,3.175471175,35.57701344
634,23.66971998,23.95818668,24.05421016,24.05222773,23.88097405,23.57861538,23.9488293,23.57641561,8.396146747,4.575228669,3.145206069,3.128545793,75.43075107
635,23.66833836,24.06620354,24.05910781,24.0516786,23.85728182,23.54857231,23.95503185,23.5503072,12.58442732,4.575228669,8.52541999,3.084734104,54.48648581
636,23.59120092,23.9344912,24.05731075,23.93004623,23.86334953,23.58669797,24.01132176,23.57929553,8.423802398,10.41792929,8.477811864,3.175471175,41.1157784
637,23.68096567,24.01514751,24.01444632,24.06846279,23.87713069,23.59066339,23.92759949,23.58881226,12.12776752,4.575228669,8.735389172,3.175471175,75.43075107
