,tout,s,i,t1,t2,t3,t4,t5,t6,sp0,m,rh
0,-2.291666666666667,0.0,7252.224314841742,20.553385967483877,22.282268270259838,22.05548152648644,21.80933630340637,21.698100970233146,20.188175524218046,24.000000000000004,67.80998018817823,398441.83280651015
1,-1.7833333333333337,0.0,7252.224314841742,20.820424202333843,23.999006787911295,23.32849253092018,23.42198399261632,22.7223785949228,20.82191262143497,24.01,74.97583150234644,409927.5207088533
2,-1.2749999999999997,0.0,7252.224314841742,20.867924893933328,23.964069430135197,23.247679451613827,23.373267561435643,22.65355821498717,21.02507401881037,24.07,71.62036562807228,404442.6305085062
3,-0.7666666666666668,0.0,7252.224314841742,20.914060574131426,24.022965615859434,23.229084813087894,23.43916959546718,22.600197706566213,21.20623391434604,24.07,74.55358430455163,409217.02105978335
4,-0.2583333333333331,0.0,7252.224314841742,20.975097487884465,24.056425640057014,23.36800050099981,23.717259308264012,22.672249754789586,21.33250936803049,24.07,75.42012028650647,410598.70851031935
5,0.25,0.0,7252.224314841742,21.028841758016068,24.07795055949061,23.487847242176656,23.945735635725924,22.750512768879904,21.41678223688488,24.14,75.40710097889604,410580.86134574626
6,0.7583333333333335,0.0,7252.224314841742,21.06487385184776,24.15134385970963,23.541894523167905,24.051986761109127,22.78941553579676,21.483609814130762,24.15,75.25496893072108,410355.8564921386
7,1.2666666666666664,0.0,7252.224314841742,21.065521407746193,24.09052198964901,23.53982758893849,24.05998147943113,22.790558014416064,21.506476016888932,24.2,75.43075106796633,410605.58531934133
8,1.7749999999999997,0.0,7252.224314841742,21.083571182743622,24.13834829027472,23.571092689459967,24.129252215913873,22.8131066251968,21.554628849414982,24.19,75.37525315187784,410548.71468834416
9,2.2833333333333337,0.0,7252.224314841742,21.095594854764254,24.24748907291236,23.60018831202219,24.11054298844833,22.831218545529033,21.559623129887328,24.11,75.43075106796633,410585.8878750662
10,2.791666666666667,0.0,7252.224314841742,21.10467453151771,24.12098333729361,23.628397352304074,24.18634337550656,22.858883946747483,21.57554877501046,24.22,75.36113765884461,410498.8817475515
11,3.3,0.0,7252.224314841742,21.113412692204136,24.310241537233928,23.658754078911137,24.268474406374988,22.888605150197854,21.60710655956616,24.32,75.08824203689348,410192.569870336
12,3.208333333333333,0.0,7252.224314841742,21.1176119730687,24.222076774198605,23.674485016010728,24.173891688483664,22.895172620831122,21.596648920663036,24.25,75.43075106796633,410486.79698848625
13,3.1166666666666667,0.0,7252.224314841742,21.125371840034003,24.355213235309787,23.696339773073174,24.22190660205536,22.910979442796766,21.61226553467373,24.17,74.92529429879819,409791.35370732774
14,3.025,0.0,7252.224314841742,21.126380603334574,24.378415981017326,23.70037682977417,24.29974630569264,22.9099148182357,21.631935286815363,24.44,75.32042127306237,410472.06366082135
15,2.9333333333333336,0.0,7252.224314841742,21.12791231880485,24.36312448093132,23.707465875497412,24.365952718070112,22.90925864251282,21.65280486435313,24.42,75.42181764540567,410613.62259982055
16,2.8416666666666663,0.0,7252.224314841742,21.1240214547636,24.226377559226602,23.70305910491133,24.295672039833335,22.894414552139178,21.632146582357997,24.26,75.43075106796633,411000.52442049165
17,2.75,0.0,7252.224314841742,21.137541730255265,24.428264647387298,23.74168381318089,24.339269205137448,22.932843179031032,21.639488795219002,24.29,74.76452203052631,409278.05998895486
18,2.658333333333333,0.0,7252.224314841742,21.14467096784625,24.240109726867534,23.748814723320216,24.41323307374225,22.934586663485984,21.655117120813433,24.52,75.43075106796633,410722.3288694132
19,2.566666666666667,0.0,7252.224314841742,21.14260504177118,24.330491909457802,23.73755427781268,24.260780868825123,22.91456575186008,21.644168696837667,24.27,75.43075106796633,410861.8961246568
20,2.475,0.0,7252.224314841742,21.150234710509245,24.48298234460609,23.759242632930306,24.31332470266984,22.93403320782061,21.654691385667615,24.4,75.16462627581086,409937.3444974931
21,2.3833333333333333,0.0,7252.224314841742,21.15429692514355,24.37739831174849,23.7655498510468,24.432036642487873,22.935664461245914,21.672655817828122,24.36,75.43075106796633,410676.7907072627
22,2.291666666666667,0.0,7252.224314841742,21.162600254746877,24.60489328859795,23.781685552053318,24.503979473394246,22.95030061007958,21.698089860798454,24.53,74.45378897187693,409137.06404567027
23,2.2,0.0,7252.224314841742,21.1583758469575,24.392651219367533,23.765841550358683,24.455940405093823,22.917445356558108,21.68118067811818,24.35,75.43075106796633,410990.1805710144
24,2.1083333333333334,0.0,7252.224314841742,21.160290501567616,24.548500562079855,23.77310493084877,24.43338044838987,22.913554724157066,21.669735541016397,24.62,75.43075106796633,410426.89808848366
25,2.0166666666666666,0.0,7252.224314841742,21.165462996140963,24.54002561741212,23.783348212126675,24.483426392858163,22.918876476088382,21.68357849849368,24.43,75.43075106796633,410513.2544824551
26,1.9250000000000005,0.0,7252.224314841742,21.161767767806822,24.40848867202389,23.768615285730373,24.401440791741447,22.897425476420242,21.669538425565854,24.71,75.43075106796633,410977.2096818118
27,1.8333333333333337,0.0,7252.224314841742,21.166280230887004,24.55055738794264,23.78035335467426,24.476764213086852,22.908850380530172,21.68512560732656,24.45,75.08681979046628,410174.50609158917
28,1.7416666666666667,0.0,7252.224314841742,21.175151465944232,24.66446128906643,23.79464960324513,24.55075898828839,22.92155695538476,21.708606353014044,24.58,75.02604354939781,409937.954807081
29,1.6500000000000001,0.0,7252.224314841742,21.17209743360392,24.550877916956964,23.77545341298889,24.40537688183225,22.89370037481085,21.68915765412684,24.76,75.43075106796633,410991.17868651345
