,tout,s,i,t1,t2,t3,t4,t5,sp0,m,rh
0,-2.291666666666667,0.0,910.5891411620644,21.80933630340637,22.05548152648644,21.698100970233146,20.553385967483877,20.188175524218046,24.000000000000004,14.137229060934349,290982.5026230273
1,-1.7833333333333337,0.0,910.5891411620644,23.42198399261632,23.32849253092018,22.7223785949228,20.820424202333843,20.82191262143497,24.01,15.6311873420585,304485.5926233309
2,-1.2749999999999997,0.0,910.5891411620644,23.373267561435643,23.247679451613827,22.65355821498717,20.867924893933328,21.02507401881037,24.02,14.931629702620752,298084.5700759309
3,-0.7666666666666668,0.0,910.5891411620644,23.43916959546718,23.229084813087894,22.600197706566213,20.914060574131426,21.20623391434604,24.07,15.543155973534319,303678.7961629538
4,-0.2583333333333331,0.0,910.5891411620644,23.717259308264012,23.36800050099981,22.672249754789586,20.975097487884465,21.33250936803049,24.1,15.723814006945352,305287.4590005607
5,0.25,0.0,910.5891411620644,23.945735635725924,23.487847242176656,22.750512768879904,21.028841758016068,21.41678223688488,24.14,15.721099702452225,305267.21902186633
6,0.7583333333333335,0.0,910.5891411620644,24.051986761109127,23.541894523167905,22.78941553579676,21.06487385184776,21.483609814130762,24.1,15.68938275449574,305000.0928109073
7,1.2666666666666664,0.0,910.5891411620644,24.059981479431134,23.53982758893849,22.790558014416064,21.065521407746193,21.506476016888932,24.15,15.72603034430716,305306.2691233532
8,1.7749999999999997,0.0,910.5891411620644,24.129252215913873,23.571092689459967,22.8131066251968,21.083571182743622,21.554628849414982,24.15,15.714459971480473,305229.09739091987
9,2.2833333333333337,0.0,910.5891411620644,24.11054298844833,23.60018831202219,22.831218545529033,21.095594854764254,21.559623129887328,24.11,11.450515844448647,261830.69977144222
10,2.791666666666667,0.0,910.5891411620644,24.18634337550656,23.628397352304074,22.858883946747483,21.10467453151771,21.57554877501046,24.3,15.711517130946305,305190.95223908575
11,3.3,0.0,910.5891411620644,24.268474406374988,23.658754078911137,22.888605150197854,21.113412692204136,21.60710655956616,24.28,14.67174613260695,295803.32498734817
12,3.208333333333333,0.0,910.5891411620644,24.173891688483664,23.674485016010728,22.895172620831122,21.1176119730687,21.596648920663036,24.17,11.483824084826734,256714.8224123586
13,3.1166666666666667,0.0,910.5891411620644,24.22190660205536,23.696339773073174,22.910979442796766,21.125371840034003,21.61226553467373,24.24,15.620651193534664,304381.74588841206
14,3.025,0.0,910.5891411620644,24.29974630569264,23.70037682977417,22.9099148182357,21.126380603334574,21.631935286815363,24.42,15.703028456112017,305151.494972925
15,2.9333333333333336,0.0,910.5891411620644,24.365952718070112,23.707465875497412,22.90925864251282,21.12791231880485,21.65280486435313,24.42,15.724167877444794,305325.6838840295
16,2.8416666666666663,0.0,910.5891411620644,24.295672039833335,23.70305910491133,22.894414552139178,21.1240214547636,21.632146582357997,24.29,9.632193585888134,240004.92788319074
17,2.75,0.0,910.5891411620644,24.339269205137448,23.74168381318089,22.932843179031032,21.137541730255265,21.639488795219002,24.44,15.587132906449225,303902.82632418873
18,2.658333333333333,0.0,910.5891411620644,24.41323307374225,23.748814723320216,22.934586663485984,21.14467096784625,21.655117120813433,24.55,15.72603034430716,305411.70179431705
19,2.566666666666667,0.0,910.5891411620644,24.260780868825123,23.73755427781268,22.91456575186008,21.14260504177118,21.644168696837667,24.25,9.12310742113082,225508.58732840544
20,2.475,0.0,910.5891411620644,24.31332470266984,23.759242632930306,22.93403320782061,21.150234710509245,21.654691385667615,24.48,15.670547845491278,304661.92273325205
21,2.3833333333333333,0.0,910.5891411620644,24.432036642487873,23.7655498510468,22.935664461245914,21.15429692514355,21.672655817828122,24.5,15.72603034430716,305380.7638134319
22,2.291666666666667,0.0,910.5891411620644,24.503979473394246,23.781685552053318,22.95030061007958,21.162600254746877,21.698089860798454,24.52,15.522350341777468,303582.2600535969
23,2.2,0.0,910.5891411620644,24.455940405093823,23.765841550358683,22.917445356558108,21.1583758469575,21.68118067811818,24.45,10.516782792755413,251588.66071425914
24,2.1083333333333334,0.0,910.5891411620644,24.433380448389865,23.77310493084877,22.913554724157066,21.160290501567616,21.669735541016397,24.43,11.499659689274607,263155.815252369
25,2.0166666666666666,0.0,910.5891411620644,24.483426392858163,23.783348212126675,22.918876476088382,21.165462996140963,21.68357849849368,24.52,15.72603034430716,305264.6044603256
26,1.9250000000000005,0.0,910.5891411620644,24.401440791741447,23.768615285730373,22.897425476420242,21.161767767806822,21.669538425565854,24.39,9.500304893199653,235734.20561181245
27,1.8333333333333337,0.0,910.5891411620644,24.476764213086856,23.78035335467426,22.908850380530172,21.166280230887004,21.68512560732656,24.5,14.671449618384905,295799.9901746018
28,1.7416666666666667,0.0,910.5891411620644,24.55075898828839,23.79464960324513,22.92155695538476,21.175151465944232,21.708606353014044,24.62,15.64165570097578,304564.6775484888
29,1.6500000000000001,0.0,910.5891411620644,24.40537688183225,23.77545341298889,22.89370037481085,21.17209743360392,21.68915765412684,24.39,9.237560183292981,229043.9212198204
30,1.5583333333333333,0.0,910.5891411620644,24.433832279742933,23.786045698940086,22.901433371128803,21.17773721297248,21.688424007201338,24.51,15.724672831926803,305091.7072257992
31,1.4666666666666668,0.0,910.5891411620644,24.525655356942092,23.801074290576096,22.916296955580897,21.187231930796308,21.706134452333522,24.73,15.541784160147149,303774.38546351047
32,1.375,0.0,910.5891411620644,24.441215175807127,23.777041782387627,22.88432893948389,21.18218942376938,21.682595293600745,24.43,9.443534297662717,234371.96240801443
33,1.2833333333333337,0.0,910.5891411620644,24.50959519574788,23.8590202360831,22.98574235597568,21.21691752158944,21.740455066545223,24.61,14.844880628080034,297453.94385375484
34,1.1916666666666669,0.0,910.5891411620644,24.44943897364647,23.830086817926198,22.946284151729394,21.220882852033128,21.747307985437736,24.44,9.523224588625046,236007.52329590285
35,1.1,0.0,910.5891411620644,24.494256001137643,23.80411891558445,22.907376152324254,21.217438158034078,21.7489464657103,24.77,15.654609869071374,304539.8674159217
36,1.1,0.0,910.5891411620644,24.567077956560148,23.790263980163974,22.884218508138183,21.208400851016666,21.745979793669,24.85,15.72603034430716,305361.92804416304
37,1.1,0.0,910.5891411620644,24.49741698130668,23.785424372546238,22.873408700848827,21.19779634870072,21.72254266068624,24.49,9.599651004236938,237600.02969539043
