,b0,b1,b2,b3,b4,b5
0,19.341250201252926,20.221257041427496,17.61602442491542,14.885415775487033,2.4440228288371038,-0.6550782930405439
1,19.311213067718498,20.15343507000191,17.81591261339143,14.825971993134567,2.4344509825103384,-0.6530703910458124
2,19.341767309302515,20.247740044501633,17.73557782498551,14.853283544305146,2.443707954429326,-0.6554293485006922
3,19.16890569316987,20.24332355802287,17.664817262249283,14.861721573332881,2.4282920512396435,-0.6620638446244872
4,19.240149986219595,20.281653551416387,17.639805354199478,14.859752321377902,2.4230497666354722,-0.6616221403357065
5,19.164136408787826,20.268582900762556,17.8125978730525,14.864861579713725,2.4343192448665287,-0.6533816441206588
6,19.207399345583152,20.184396270129874,17.75010391093764,14.857059412445752,2.4346510744594188,-0.6571149134524112
7,19.31704281162752,20.25237062232434,17.649975743804575,14.921864728791087,2.4382693506013524,-0.6557676301361504
8,19.33724097394855,20.215773961317804,17.817113443536975,15.055313874831535,2.5127451736696003,-0.6573522982592446
9,19.259794511007712,20.255851397760782,17.876917630666796,15.034828988430933,2.5422657104113737,-0.6605914402069727
10,19.21995146598126,20.276223800774538,17.82759123424345,15.03541064443386,2.507570534553885,-0.6557581181211076
11,19.251622429871347,20.305506658714343,17.797046603974184,15.066890768771495,2.5164997427344162,-0.6655216126113176
12,19.295914108764403,20.31107636513583,17.83902204922506,15.070305701790586,2.545901277663929,-0.6649577599812516
13,19.23559193860351,20.322793910527714,17.708090248091047,15.012903804256085,2.511036221487428,-0.6561069167073744
14,19.397014906269533,20.331739350263387,17.72683204051529,15.048437506648161,2.5113979199404053,-0.6591823959276563
15,19.40790641101719,20.252253481493447,17.691887925299074,15.017025903892009,2.506708067911957,-0.6571324575047102
16,19.379705466886914,20.24651128699458,17.663282218020466,14.951364855437488,2.5560928365281415,-0.6613749836937818
17,19.309388722826778,20.314880297657815,17.65707398570894,15.0179460675251,2.50511650277083,-0.6573079442083068
18,19.2538904963256,20.282176501018238,17.89664039651546,15.042449863407953,2.5045436602970654,-0.6589012402313952
19,19.42465369235117,20.329364326679833,17.811731695034613,15.048904760968886,2.5464448376357876,-0.6648551573256841
20,19.371751705903453,20.278743477786353,17.719963440193812,15.01998274077344,2.5045380861967925,-0.659430921058376
21,19.259320125778316,20.28684009812785,17.6765335890964,15.048678722007933,2.5360793368987586,-0.6674321280943085
22,19.250806229053307,20.3547596846004,17.707199094741878,15.029171102700294,2.505243511622044,-0.6614363494491365
23,19.402583193282382,20.311140477726163,17.800709853273105,14.996018918046996,2.5548612582738426,-0.6626361410676026
24,19.42334274611701,20.318675889244595,17.710712536103426,15.030487464220919,2.50712617935749,-0.6616988742507428
25,19.396754575342182,20.338550262349802,17.67730983473428,14.996581240971539,2.521592986282242,-0.6664931475640271
26,19.352997834909434,20.330297624872106,17.656979216989882,14.936999585920425,2.4973071113467564,-0.6623492191090412
27,19.427703821245714,20.31184485119914,17.839237524920474,15.02128472874785,2.5046887355377305,-0.6619695927049869
28,19.387718433381615,20.31064049714938,17.875438423989,14.99702183254817,2.527908021043669,-0.665658276376344
29,19.243092222398463,20.350174621829574,17.73399135789793,15.03133667666358,2.5559830802879286,-0.666017864737018
30,19.249294939734853,20.348604865814707,17.86793141446226,14.992777551361156,2.5447018936722903,-0.6652783268309214
31,19.4219856710912,20.267925918032617,17.704333746607297,15.037451419708752,2.505348505311105,-0.6617806400062348
32,19.33673363380392,20.300746458988122,17.68761669096813,15.024740706505062,2.50363869847919,-0.6630467349666295
33,19.25659796250509,20.361829781208595,17.84696037864994,14.997232757283353,2.4996626229982044,-0.6597768982853377
34,19.255816581925146,20.37610769545184,17.70025619719667,15.020728046989525,2.556700842696488,-0.6673919622923045
35,19.37036472757393,20.326756102146934,17.783206931083022,15.040295274703967,2.503170905449373,-0.6626346411736005
36,19.295968923705203,20.248922814228024,17.734222089690405,14.991799676752915,2.5005431995948495,-0.6603845733392175
37,19.414599048282835,20.23787694845481,17.81484734903552,15.008050596465656,2.4987414620204564,-0.6605137422018506
38,19.43790294216292,20.288732069873024,17.73403723120294,14.980284255709885,2.5001443742574008,-0.6616108817645381
39,19.24234169987405,20.3226826769294,17.833615381086926,15.022842411324417,2.514079939745071,-0.6684913631051477
40,19.44215458392421,20.2516022986781,17.818780136449465,14.98812983673738,2.4998040026265933,-0.6582683220898193
41,19.38666933631363,20.242256994841668,17.779212204682096,15.04236972178798,2.5410775357056354,-0.6666870254910934
42,19.280120896675303,20.25981743223549,17.82447562352905,15.017551928564293,2.537040897369471,-0.6633040457033179
43,19.26970676928186,20.2806642569248,17.70220990308978,15.05649901501312,2.502348760129061,-0.6611430513079442
44,19.270305800460704,20.29834220107942,17.661502656831512,15.048597163364093,2.554270253843321,-0.6639436913087646
45,19.264291076408423,20.29554444791947,17.88737311239015,15.049731345422575,2.5031159315521903,-0.6586451587274813
46,19.429848858951804,20.369016831814157,17.827005284828125,15.054415434176544,2.50460371338318,-0.6580732009065422
47,19.234429683957522,20.374211138457426,17.821645143363313,15.05592411490046,2.5014671953836514,-0.6591241354950106
48,19.234428932904354,20.286224116371656,17.762058966161323,15.021467954038462,2.5514451215940874,-0.6601754590454035
49,19.23871242249776,20.28538458591625,17.720840469755366,14.959046332758016,2.4960633668164394,-0.6575947645810304
50,19.424887799410058,20.219577800336438,17.860789395987016,15.02048857803607,2.502560975561244,-0.6537921530068267
51,19.27059252609986,20.22543906334921,17.72933888980594,15.067093109516303,2.502203610327247,-0.6580138263792372
52,19.40322984146341,20.265353050228352,17.696131951880492,15.063435486718223,2.501742968190142,-0.657275384383212
53,19.269372384764726,20.282747519887856,17.805319878107614,15.044517000858148,2.5640956886433917,-0.6582710309434138
54,19.218262417520414,20.306487383131113,17.70122622064016,15.05050622216474,2.542660757348959,-0.6616800893245481
55,19.28638715490569,20.241323980538418,17.816947701880814,14.964107732281567,2.5048558897310524,-0.6561584527340596
56,19.379560392341624,20.264942723097594,17.72664775751664,14.96344912332079,2.4776292322762403,-0.6557972102578078
57,19.236508353738483,20.231096350467464,17.731514461547192,15.014914951837238,2.487001892225087,-0.6558320019244319
58,19.230565646777304,20.229718082635102,17.65771301054345,15.017519789071295,2.485711365880484,-0.6577678736400191
59,19.221477794863066,20.319643591452014,17.64767185575717,14.966939237812221,2.484832856162335,-0.6541903800456353
60,19.358316914335425,20.22815379812042,17.791585577471206,14.980502071295808,2.526152042839412,-0.6577942023260738
61,19.393450319459955,20.31420245051331,17.661791209018663,14.981371379189211,2.4822066369314553,-0.6556005591361521
62,19.225115636191923,20.23288389678123,17.705036719921626,15.001405415206388,2.5150479382162856,-0.6607855903743522
63,19.37550920289851,20.267567971658174,17.66461952139095,15.019169593737725,2.4832748543355017,-0.6573626401701435
64,19.22981114813736,20.25414987712837,17.761660532158125,15.01539353712658,2.483682617932334,-0.6568603400571164
65,19.288531419861634,20.29592538926254,17.718499856301698,15.01843690199776,2.5183102172730614,-0.6619827383283448
66,19.39260518646045,20.28956198087008,17.663634592881237,14.957918437538718,2.488322268606583,-0.6552961913676606
67,19.27998913375924,20.20210882126895,17.847686700796302,14.967398080226273,2.5182704893949253,-0.6585480537853174
68,19.364504129203553,20.304011580270387,17.699788158636913,15.05958220059061,2.5018307496495718,-0.6560710658274559
69,19.28690085799555,20.35247697684595,17.65032920257291,15.054902072875487,2.5602771445372805,-0.6611957237210208
70,19.305628023404548,20.250219340695555,17.806050633512378,15.046244219216957,2.5013029595648564,-0.6562851311660293
71,19.35821939028568,20.23990505997936,17.676320208830603,15.024178801248345,2.501483524345822,-0.6542668888510271
72,19.4165720149516,20.28839829369261,17.65510534120552,15.052184678051114,2.501421119332513,-0.6563215765565946
73,19.249513096736283,20.33756613615283,17.868718173065563,15.020709861879538,2.503429567486678,-0.653717415087302
74,19.22757772395504,20.25400814479535,17.82433387595578,15.01932573905427,2.5007880313461746,-0.6546537699819011
75,19.217466119961177,20.245069080064706,17.830557811462082,15.072932093607667,2.501498626485883,-0.6582266393241943
76,19.39912378615356,20.279470285810426,17.84408546239888,15.064590735077303,2.55226956376478,-0.6598570834475006
77,19.38116317542335,20.26821226490716,17.759020666992367,15.014484741456128,2.501554579491261,-0.6536947378392827
78,19.235847668634936,20.299043055272524,17.69591948401295,15.020449604049887,2.5678257153337367,-0.6567492553246485
79,19.401630287051834,20.241651397636158,17.822547954603287,15.028342910790874,2.519236485378241,-0.6546482936929483
80,19.242871949053264,20.318683949735103,17.7253016673227,15.028464312138746,2.555548842574562,-0.6541232540565973
81,19.380375301927785,20.251378250738355,17.79350861856275,15.049483686158938,2.499942690228388,-0.6549338170305581
82,19.240815592067282,20.27437817860712,17.852580908772126,15.0273975357542,2.5527874089190976,-0.6560925850477856
83,19.350287232854186,20.314341459867016,17.862705967076568,15.029089903190568,2.5002101857177963,-0.6531603028312735
84,19.410787956173834,20.323298256152846,17.85359950077428,15.030884841422063,2.5030585924585136,-0.6554856725905409
85,19.26141475203256,20.274659623088528,17.841050377092643,15.010113218269478,2.5522690338644507,-0.6559509773146579
86,19.366851783205806,20.280476324242226,17.83178683232837,15.03773493016735,2.5474826339383343,-0.6592226323442406
87,19.33946381005241,20.368751755039657,17.74018663357322,15.05650451823002,2.517057990262608,-0.6569994510959443
88,19.403238087044677,20.34425876223112,17.900015637123577,15.016299970935156,2.5590222880347553,-0.6560748563222679
89,19.276102494859344,20.341772380689513,17.829793406397698,15.008728239272768,2.500856187800052,-0.6544378764591324
90,19.397180022454,20.286542383384067,17.724822398999912,15.068768027959619,2.5032099634264426,-0.6550602678729606
91,19.23828871862206,20.290348830911146,17.8979009340932,15.05355740305158,2.5290983201021766,-0.6590387759891069
