,Unnamed: 0,tout,s,i,t1,t2,t3,t4,t5,t6,m,tret
7000,7000,-1.9916666666666667,42.16666666666666,0.0,23.026063611790104,23.06320213451943,23.723748755755906,24.920075548956238,23.83936846326691,22.86349520454459,109.68581674771566,23.03154446910642
7001,7001,-1.95,46.0,0.0,23.024551289832978,23.33906451288333,23.00799977893868,23.4034268867834,23.71266846543689,22.78242655089337,122.81744918299265,23.02961248355751
7002,7002,-1.9083333333333328,59.16666666666667,0.0,22.96403943492957,23.05186863847443,24.24063284354023,23.43003576335781,23.07590751103797,22.87289065856132,109.59421467053778,22.98067894396727
7003,7003,-1.8666666666666667,72.33333333333333,0.0,22.978126648010374,24.489299640839448,23.86022994649222,24.42486659553122,23.08963789514968,23.007973622852848,69.26374778058515,22.971080351663232
7004,7004,-1.825,85.5,0.0,23.083629388788648,24.11704134811541,24.71603283260448,24.42982590744013,23.662613779634103,23.099895437066003,73.79691651343927,23.055027292628754
7005,7005,-1.7833333333333337,98.66666666666666,0.0,23.174856482702133,24.808537200335874,24.24491912687025,23.1623540546344,23.84593614548532,22.98795283207034,127.77500467739608,23.158503287293787
7006,7006,-1.7416666666666665,111.83333333333331,0.0,23.11834666894911,24.43266286637393,23.12990740611591,23.4642824603198,24.17876511901976,22.92593858079071,105.83853090075421,23.140457467697463
7007,7007,-1.7,125.0,0.0,23.04607706523664,23.382342320078806,24.188122443085287,24.593697236500503,24.03055403765383,22.840112033183928,116.11313785578348,23.064679826955786
7008,7008,-1.6083333333333332,138.16666666666669,0.0,23.0147112334197,23.70851836913477,23.12145612521945,23.81388308800149,23.060593752101692,22.998786586378145,107.62445356937296,23.02734575543015
7009,7009,-1.5166666666666668,151.33333333333334,0.0,22.9900955829149,24.39803303392631,23.75709322407758,23.06045094865335,23.61252248281331,23.010369372757484,88.64628248381443,22.99269634566004
7010,7010,-1.425,164.5,0.0,23.0845127216528,24.963832513396987,24.02890321986277,23.621966180872974,24.297377988499928,23.22233971496757,120.84813229445764,23.05326806701308
7011,7011,-1.3333333333333337,177.66666666666669,0.0,23.19252609963712,24.57270404054573,24.62885742550612,23.630002153203048,23.14244282608647,23.439727056704307,60.505082025934726,23.173342096522287
7012,7012,-1.2416666666666665,190.8333333333333,0.0,23.16952015659593,24.12574735449853,24.382959543654145,23.22440110223645,23.55465652639684,23.107411423518148,65.63817872053171,23.184404598797517
7013,7013,-1.15,204.0,0.0,23.20280820655817,24.81865181956709,24.609177305666734,24.649063539003297,24.03951083989151,23.334495189807075,123.311410936564,23.187762548761558
7014,7014,-1.0583333333333331,219.16666666666669,0.0,23.313690264778113,23.4257046924708,24.923090702340627,24.49089918526662,24.368357798074733,23.49349636830909,105.65616210458178,23.292026985624
7015,7015,-0.9666666666666668,234.33333333333337,0.0,23.362039072819012,23.0719465032942,23.433178805424323,24.830939822608013,24.169701680271274,23.54927497736871,120.49644140261641,23.351477155418753
7016,7016,-0.875,249.5,0.0,23.34738344858663,23.299531760240086,23.913557085023307,24.99958682420075,24.004960641625985,23.18090615824605,95.44202820137262,23.357751302897697
7017,7017,-0.7833333333333332,264.66666666666663,0.0,23.34292993610235,24.135250959488225,24.61408965169181,24.998296675874553,24.32073444832739,23.42223335683427,123.070877891343,23.340617190596753
7018,7018,-0.6916666666666667,279.83333333333337,0.0,23.333978560725363,24.68498059257325,23.90940328876573,23.336591864050853,22.87253510180922,23.35011777628263,114.81278049771765,23.34794723966398
7019,7019,-0.6,295.0,0.0,23.24437205974537,23.21509971671935,24.53977590837389,23.62721943526897,22.999558409485644,23.14780494910513,78.9080219835573,23.27224702902285
