,Unnamed: 0,tout,s,i,t1,t2,t3,t4,t5,sp,m,rh
0,0,-2.291666666666667,0.0,910.6090530192537,22.282268270259838,22.05548152648644,21.698100970233146,20.553385967483877,20.188175524218046,24.000000000000004,20.966343909533528,398441.83280651015
1,1,-1.7833333333333337,0.0,910.6090530192537,23.99900678791129,23.32849253092018,22.7223785949228,20.820424202333843,20.82191262143497,24.01,7.613590443669293,409927.52070885326
2,2,-1.2749999999999997,0.0,910.6090530192537,23.964069430135197,23.247679451613827,22.65355821498717,20.867924893933328,21.02507401881037,24.02,13.141677711620655,404442.63050850615
3,3,-0.7666666666666668,0.0,910.6090530192537,24.022965615859434,23.229084813087894,22.60019770656621,20.914060574131426,21.20623391434604,24.04,8.452955909786947,409217.02105978335
4,4,-0.2583333333333331,0.0,910.6090530192537,24.05642564005701,23.36800050099981,22.672249754789586,20.975097487884465,21.33250936803049,24.06,6.8450173696797245,410598.70851031935
5,5,0.25,0.0,910.6090530192537,24.07795055949061,23.487847242176656,22.750512768879904,21.028841758016068,21.41678223688488,24.08,6.8691759123234055,410580.8613457463
6,6,0.7583333333333335,0.0,910.6090530192537,24.15134385970963,23.541894523167905,22.78941553579676,21.06487385184776,21.483609814130762,24.16,7.151471152844343,410355.8564921386
7,7,1.2666666666666664,0.0,910.6090530192537,24.09052198964901,23.53982758893849,22.790558014416064,21.065521407746196,21.506476016888925,24.09,6.586275120468079,410605.58531934133
8,8,1.7749999999999997,0.0,910.6090530192537,24.13834829027472,23.571092689459967,22.8131066251968,21.083571182743626,21.554628849414982,24.14,6.74933018743289,410548.71468834416
9,9,2.2833333333333337,0.0,910.6090530192537,24.24748907291236,23.60018831202219,22.831218545529037,21.095594854764254,21.559623129887328,24.25,7.054520386471371,410585.8878750662
10,10,2.791666666666667,0.0,910.6090530192537,24.12098333729361,23.628397352304074,22.858883946747483,21.10467453151771,21.57554877501046,24.12,6.372880591309851,410498.8817475515
11,11,3.3,0.0,910.6090530192537,24.310241537233928,23.658754078911137,22.88860515019785,21.113412692204136,21.60710655956616,24.32,7.067384735827948,410192.56987033604
12,12,3.208333333333333,0.0,910.6090530192537,24.222076774198605,23.67448501601073,22.895172620831122,21.1176119730687,21.596648920663036,24.22,6.599830204581206,410486.7969884863
13,13,3.1166666666666667,0.0,910.6090530192537,24.355213235309787,23.696339773073174,22.91097944279677,21.125371840034003,21.61226553467373,24.38,7.763213258658125,409791.35370732774
14,14,3.025,0.0,910.6090530192537,24.378415981017326,23.70037682977417,22.9099148182357,21.126380603334574,21.631935286815363,24.38,6.931691007193153,410472.06366082135
15,15,2.9333333333333336,0.0,910.6090530192537,24.36312448093132,23.70746587549741,22.90925864251282,21.12791231880485,21.65280486435313,24.36,6.841867761530494,410613.62259982055
16,16,2.8416666666666663,0.0,910.6090530192537,24.226377559226602,23.70305910491133,22.894414552139178,21.1240214547636,21.632146582357997,24.22,6.072356582264957,411000.5244204917
17,17,2.75,0.0,910.6090530192537,24.428264647387294,23.74168381318089,22.932843179031032,21.137541730255265,21.639488795219002,24.46,8.061541235474014,409278.0599889549
18,18,2.658333333333333,0.0,910.6090530192537,24.240109726867534,23.748814723320216,22.934586663485984,21.14467096784625,21.655117120813433,24.23,5.248728732876394,410722.3288694132
19,19,2.566666666666667,0.0,910.6090530192537,24.330491909457802,23.73755427781268,22.91456575186008,21.14260504177118,21.644168696837667,24.34,7.658182303211273,410861.8961246568
20,20,2.475,0.0,910.6090530192537,24.48298234460609,23.759242632930302,22.93403320782061,21.150234710509245,21.654691385667615,24.5,7.319110396535112,409937.3444974931
21,21,2.3833333333333333,0.0,910.6090530192537,24.37739831174849,23.7655498510468,22.935664461245914,21.15429692514355,21.672655817828122,24.37,6.135617756712942,410676.79070726276
22,22,2.291666666666667,0.0,910.6090530192537,24.60489328859795,23.781685552053318,22.95030061007958,21.162600254746877,21.698089860798454,24.65,8.638135480943912,409137.0640456703
23,23,2.2,0.0,910.6090530192537,24.392651219367533,23.765841550358683,22.917445356558108,21.1583758469575,21.68118067811818,24.38,5.4394698124334635,410990.18057101435
24,24,2.1083333333333334,0.0,910.6090530192537,24.548500562079848,23.77310493084877,22.913554724157066,21.160290501567616,21.669735541016397,24.56,8.484772498921838,410426.89808848366
25,25,2.0166666666666666,0.0,910.6090530192537,24.54002561741212,23.783348212126675,22.918876476088386,21.165462996140963,21.68357849849368,24.54,6.676658831879343,410513.2544824551
26,26,1.9250000000000005,0.0,910.6090530192537,24.408488672023893,23.768615285730373,22.897425476420242,21.161767767806822,21.669538425565854,24.4,6.551931360881896,410977.2096818118
27,27,1.8333333333333337,0.0,910.6090530192537,24.55055738794264,23.78035335467426,22.908850380530172,21.166280230887004,21.68512560732656,24.56,7.5180269778320135,410174.5060915892
28,28,1.7416666666666667,0.0,910.6090530192537,24.66446128906643,23.79464960324513,22.92155695538476,21.175151465944236,21.708606353014044,24.68,7.57626360359522,409937.954807081
29,29,1.65,0.0,910.6090530192537,24.550877916956964,23.77545341298889,22.89370037481085,21.17209743360392,21.68915765412684,24.54,6.684596426511754,410991.1786865135
30,30,1.5583333333333331,0.0,910.6090530192537,24.417299104553408,23.78604569894009,22.901433371128807,21.17773721297248,21.688424007201338,24.41,6.837373437324165,410279.17872333963
31,31,1.4666666666666668,0.0,910.6090530192537,24.61723901234684,23.801074290576096,22.916296955580894,21.187231930796308,21.706134452333522,24.65,8.465165671918285,409313.3742099742
32,32,1.375,0.0,910.6090530192537,24.40152231098207,23.777041782387627,22.88432893948389,21.18218942376938,21.682595293600745,24.39,5.588825504196349,411037.6232591209
33,33,1.2833333333333337,0.0,910.6090530192537,24.75677108198197,23.8590202360831,22.98574235597568,21.21691752158944,21.740455066545223,24.86,14.6679235941083,403932.84160448593
34,34,1.1916666666666669,0.0,910.6090530192537,24.87736550005189,23.830086817926198,22.946284151729394,21.220882852033128,21.747307985437736,24.88,7.698777165312659,410920.17195403023
35,35,1.1,0.0,910.6090530192537,24.76137569925753,23.80411891558445,22.907376152324254,21.217438158034078,21.7489464657103,24.76,7.46096562463105,409844.89086228405
36,36,1.1,0.0,910.6090530192537,24.49104351000736,23.79026398016397,22.884218508138183,21.208400851016666,21.745979793669,24.47,6.521981614620223,410653.8453556648
37,37,1.1,0.0,910.6090530192537,24.756161005564103,23.785424372546238,22.873408700848827,21.19779634870072,21.72254266068624,24.78,9.404253403536133,410809.01097560755
38,38,1.1,0.0,910.6090530192537,24.51294612435108,23.80172692950014,22.889728516740874,21.20107065390876,21.72748135113854,24.51,6.709993904845918,410196.0643764647
39,39,1.1,0.0,910.6090530192537,24.696662207519804,23.827580056610074,22.915041532967273,21.207913246017803,21.745828515965897,24.71,7.885932640942363,409777.8576657332
40,40,1.1,0.0,910.6090530192537,24.643625659899374,23.83027367158065,22.912550375013065,21.20911609270636,21.75943018443713,24.64,6.673614797124531,410645.0479040476
41,41,1.1,0.0,910.6090530192537,24.79565303797713,23.84238874930945,22.92404445740848,21.212946995253574,21.769482744077735,24.81,8.195678885429759,409527.44831099646
42,42,1.1,0.0,910.6090530192537,24.59387122344476,23.842106287238305,22.91825045023673,21.21230964495844,21.77313698288631,24.58,6.1422514133903166,410672.7207130787
43,43,1.1,0.0,910.6090530192537,24.84990037688598,23.895542367674004,22.980281989187183,21.23288536980656,21.802168557985787,24.9,14.865073336331706,406553.33414720476
44,44,1.1,0.0,910.6090530192537,24.806798028907927,23.889571715453464,22.966759270441127,21.23728748942099,21.811786604087896,24.8,6.881150066502003,410591.7338160385
45,45,1.1,0.0,910.6090530192537,24.869935285116682,23.88309849770834,22.951748749736552,21.236104988322104,21.815787058149773,24.89,8.472715818077882,409304.0853627711
46,46,1.1,0.0,910.6090530192537,24.86938598068789,23.879544271959897,22.943339511209327,21.2312402064818,21.7885749418632,24.87,7.915911250685254,410609.43551781174
47,47,1.1,0.0,910.6090530192537,24.845871897339567,23.88710857777797,22.945424905880827,21.2278371093658,21.790024377910953,24.85,7.805235902580772,409846.1351589158
48,48,1.15,0.0,910.6090530192537,24.772319393560682,23.89097125290185,22.94557936881409,21.22705572378681,21.80587487464929,24.77,7.409160645454371,410166.256680547
49,49,1.2000000000000002,0.0,910.6090530192537,24.68219063290836,23.889095082951933,22.940812837054786,21.22758024767416,21.81622968046821,24.68,7.245892014298238,410297.7813991044
50,50,1.25,0.0,910.6090530192537,24.94500794188641,23.874011282810216,22.92045401875001,21.22308977458665,21.792110951310118,24.97,9.304805443820118,410856.4963989213
51,51,1.3000000000000005,0.0,910.6090530192537,24.89168804490064,23.88365521417309,22.929247273709912,21.22720475752319,21.78637181997713,24.89,7.096958043486143,410196.96077523584
52,52,1.35,0.0,910.6090530192537,24.90076035784761,23.87478112821451,22.91627998696936,21.22585421909939,21.76921312425001,24.9,8.402442139171075,410874.3873611872
53,53,1.4,0.0,910.6090530192537,24.862357978620402,23.889858061944018,22.931917406047244,21.23405787164221,21.77939392802896,24.87,7.762997042557224,409641.4886859335
54,54,1.45,0.0,910.6090530192537,24.976927846256892,23.897247834910132,22.939545742227374,21.23979295941168,21.80052009957657,24.99,8.475115252209072,409299.83889857243
55,55,1.5,0.0,910.6090530192537,24.990793139394558,23.895983368791523,22.93555041283728,21.24472937222969,21.81973918029877,25.0,8.059791987377384,409638.93399890006
56,56,1.55,0.0,910.6090530192537,24.980237609859014,23.88373874546432,22.918541612577357,21.24236123175227,21.801102662179776,24.98,8.351302900861969,410616.37738928467
57,57,1.6,0.0,910.6090530192537,24.62955663693331,23.87941598187221,22.910072035980548,21.243023040020827,21.79163944024156,24.63,6.843454784638633,409757.92925771937
58,58,1.65,0.0,910.6090530192537,24.804353489354742,23.950596377628788,22.99590701327438,21.27642768008498,21.83127666798237,24.97,21.751913045612678,402716.8575777686
59,59,1.7,0.0,910.6090530192537,24.80914885655025,23.93166754081654,22.97074633703716,21.285608675502914,21.84409444461102,24.81,7.213587696943767,410322.96637488133
60,60,1.6999999999999995,0.0,910.6090530192537,24.89794163829966,23.909415968555308,22.938155660234074,21.28132250343036,21.845685898377965,24.92,8.522784773855143,409262.06973105937
61,61,1.7000000000000002,0.0,910.6090530192537,24.658910839969842,23.89943475731389,22.91904025159008,21.26907669183606,21.83821952975513,24.64,6.2538784987377,410665.50303160783
62,62,1.7,0.0,910.6090530192537,24.88064285458476,23.90018001889606,22.913463005379267,21.255442905981198,21.80831742331608,24.9,9.403860248163687,410831.0981602135
63,63,1.7000000000000002,0.0,910.6090530192537,24.96329422877728,23.935276720967607,22.94940552650236,21.25751846363966,21.81020286530706,24.98,7.697127782263418,409707.8988723354
64,64,1.6999999999999995,0.0,910.6090530192537,24.79972747411409,23.952889948006874,22.96469305739373,21.26038387628385,21.829756487810048,24.79,6.935512970117469,410547.35848664376
65,65,1.7,0.0,910.6090530192537,24.936697651746268,23.97742296438873,22.9882996088912,21.268066907006574,21.859118249495268,24.97,8.87718076737446,408973.29988113133
66,66,1.7,0.0,910.6090530192537,24.98727488176917,23.976594367692147,22.98110007513568,21.266055174572074,21.861294112216893,24.99,7.6998537614737925,410802.88094387436
67,67,1.7000000000000002,0.0,910.6090530192537,24.9614923527348,23.97934716960217,22.97780086190889,21.260902201460468,21.84324846926963,24.96,7.722224738761679,410741.6429858701
68,68,1.7,0.0,910.6090530192537,24.99371067224112,23.99684633536345,22.99215395779206,21.259512618791693,21.82823841884994,25.0,8.111126055889871,410634.8703218133
69,69,1.7,0.0,910.6090530192537,24.97356594565136,24.03473291720837,23.03103968756535,21.26911323228281,21.856254719065284,24.98,7.575056613191093,409763.7568051588
70,70,1.6999999999999995,0.0,910.6090530192537,24.933032888651198,24.034342481599694,23.024654221980967,21.26736435588629,21.85921079339039,24.93,7.488653643552699,410966.41687112633
71,71,1.7,0.0,910.6090530192537,24.96513447253081,24.0505821562464,23.03750547261213,21.26926117268421,21.865847826654182,24.97,7.815645289621411,410463.7435572301
72,72,1.7416666666666665,0.0,1011.8176966115407,24.967153592326824,24.057975405200487,23.041255809618697,21.2747550581202,21.863675833819176,24.97,7.492070361207455,410766.9289603247
73,73,1.7833333333333337,0.0,1011.8176966115407,24.97831387975968,24.062599521691784,23.04490368967443,21.28151015501813,21.856471180131106,24.98,7.65613430473459,410581.1587851792
74,74,1.825,0.0,1011.8176966115407,24.97356636169191,24.082157338120798,23.06510583631701,21.297102647848863,21.88693340488237,24.98,7.562477131556956,409813.8843815422
75,75,1.866666666666667,0.0,1011.8176966115407,24.86008858417734,24.065322859052987,23.04175535167718,21.299175857910733,21.882142186588226,24.85,6.88214784112354,411012.8760331329
76,76,1.9083333333333328,0.0,1011.817696611541,24.653663672119443,24.06860135384187,23.04339345498962,21.299951511805208,21.85563806596621,24.65,6.5038508548220335,410582.1478811073
77,77,1.95,0.0,1011.8176966115407,24.909475563578376,24.10167761859561,23.07989811473618,21.315523176956717,21.881659278356867,24.96,8.881192632929064,408704.14496004616
78,78,1.9916666666666667,0.0,1011.8176966115407,24.962667034484486,24.09687353124334,23.07205157013113,21.319435644309014,21.905509340163047,24.97,7.646230448934473,410064.31509388227
79,79,2.0333333333333337,0.0,1011.8176966115407,24.694352350544428,24.07549082234064,23.04288876257113,21.317684936454068,21.883765563714018,24.69,6.659602899126089,410544.4898217373
80,80,2.075,0.0,1011.8176966115407,24.990653828910236,24.07717717022296,23.042146931605274,21.31841782083748,21.87029634617661,25.0,7.9384674657197305,410699.91166743415
81,81,2.1166666666666667,0.0,1011.8176966115407,24.98623719269488,24.083253180089887,23.04709803046766,21.3216895650276,21.88991811404561,24.99,7.938151377053026,410243.60225397925
82,82,2.158333333333333,0.0,1011.817696611541,24.886729677826686,24.08140239628943,23.04247729377812,21.32314247391581,21.889034435494047,24.88,7.306580128621725,410655.5616995202
83,83,2.2,0.0,1011.8176966115407,24.80221079861693,24.08287105846143,23.042590677634173,21.32494424376673,21.901659459394626,24.8,7.116869662591183,410646.3333881229
84,84,2.2,0.0,1011.8176966115407,24.97467451059288,24.09054292312871,23.036123432344972,21.323480127005887,21.890904565084547,24.98,7.804194612299249,410659.55699683534
85,85,2.2,0.0,1011.8176966115407,24.703902855757338,24.11275196672993,23.049030442679552,21.324734049657987,21.865321291383967,24.7,6.647521100600804,410539.8883137614
86,86,2.2,0.0,1011.8176966115407,24.61179068815225,24.12402996578811,23.057071235284518,21.32685329860006,21.886085152056843,24.61,6.309851433654909,410804.99252067745
87,87,2.2,0.0,1011.8176966115407,24.91980429147285,24.184416961837396,23.12422348822205,21.34819664784579,21.942403714555574,24.96,14.300105976858287,407205.91649218026
88,88,2.2,0.0,1011.8176966115407,24.97558765024571,24.1766225568506,23.10986955503718,21.351044951488333,21.966438165400767,24.98,6.931087282965231,410808.3751524701
89,89,2.2,0.0,1011.8176966115407,24.298400539928533,24.29941020388806,23.10980795320723,21.351207191532076,21.874078621824022,24.31000000000001,11.177992057547181,410610.4741294657
90,90,2.2,94.25000000000004,1011.817696611541,24.446200767853163,24.426078907003607,23.10452441282124,21.34569992107196,21.804123105818935,24.44999999999998,6.010907144686108,410732.9213972401
91,91,2.2,133.49999999999997,983.3173375274896,24.963813170576163,24.68065336097611,23.11636528257977,21.343157509456233,21.741124378387447,24.99,9.329051941065812,410716.680866184
92,92,2.2,172.75,954.816978443438,24.49706284900211,24.92284701087021,23.12085697828859,21.33883585349796,21.71583574651112,24.49,6.257858720532849,410601.5532075506
93,93,2.2,212.0,926.3166193593864,24.4407046242542,24.888974825910047,23.13979772166231,21.34101357578615,21.699320117222527,24.44,4.882275492258948,410674.810195377
94,94,2.2,251.24999999999997,926.3166193593864,24.886698115153926,24.919015099900914,23.154095313080425,21.344784000844,21.705577249313286,24.9,6.805912069602193,410710.64627604757
95,95,2.2,290.5,926.3166193593864,24.988227051039853,24.34294571700128,23.16603131521946,21.348066909734925,21.709690011244998,24.99,5.980800373794111,410597.7643581839
96,96,2.2,329.75,926.3166193593864,24.596121944426173,24.930089613355328,23.17124477196004,21.35370136413125,21.707661738128294,24.59,5.504135493098451,410650.82049279276
97,97,2.2,369.00000000000006,926.3166193593864,24.903565375722376,24.656987375577092,23.164713842380408,21.358975505586237,21.697080710739883,24.91,5.69233324488455,410652.069987556
98,98,2.2,408.25,926.3166193593864,23.99751225855046,24.79863845112537,23.16642869604248,21.364699425782455,21.713498354202336,23.97999999999999,8.400282523854452,410653.76346591604
99,99,2.2,447.50000000000006,926.3166193593864,24.826325814511556,24.38490818876719,23.14366792188023,21.36655200683,21.712986371226147,25.00000000000001,11.369137301259599,410933.98769491905
100,100,2.2,486.75,926.3166193593864,24.91838230997705,24.973162025192533,23.14864197361866,21.371490862877593,21.67146779574743,24.92,5.095215798054588,410645.72877312417
101,101,2.2,526.0,926.3166193593864,24.92957888629445,24.99043508803256,23.148855194343465,21.378220164982494,21.64927776142336,24.93000000000001,4.664525970532909,410637.873174369
102,102,2.2,533.2500000000001,926.3166193593864,24.01221632774466,24.117955165995717,23.155440724231948,21.395278874958247,21.69717986843684,23.989999999999984,9.242528592269354,410715.9087383507
103,103,2.2,540.4999999999999,926.3166193593864,24.85659169218453,24.4565608667543,23.13856509643763,21.401366512131627,21.739124943676114,24.999999999999968,10.883893931243431,410735.67102721217
104,104,2.2,547.75,926.3166193593864,24.99828560250485,24.86549132971185,23.14779732960848,21.41121534402679,21.77443274589537,25.0,5.429374785834155,410452.6391668703
105,105,2.2,555.0,926.3166193593864,24.672243083696213,24.13969070143516,23.13982737425282,21.41549897322788,21.732174066195736,24.669999999999966,4.7030214259676395,410637.26152189047
106,106,2.2,562.25,926.3166193593864,24.451631858109533,24.82597410825275,23.13673119846371,21.4278034004136,21.725323294128255,24.449999999999967,4.6645259705329005,410662.13197777787
107,107,2.2,569.5,926.3166193593864,24.449864727866558,24.926575601238298,23.133504232838412,21.4305722916326,21.689275598058074,24.45,4.664525970532906,410568.25877487374
108,108,2.2,576.7500000000001,926.3166193593864,23.899296437863107,24.39573203164123,23.14509097309964,21.43976848618353,21.68754083111165,23.89,6.599273128353302,410589.7889400826
109,109,2.2,583.9999999999999,926.3166193593864,24.82536283122417,23.654542122876162,23.14092856905287,21.44326832669636,21.689758682291693,24.94,9.329051941065812,410703.7513145745
110,110,2.2,591.25,926.3166193593864,24.949532462028962,24.61551623828589,23.14324709485549,21.448754435612248,21.716710863144073,24.95,4.664525970532906,410737.6770058989
111,111,2.2,598.5000000000001,926.3166193593864,24.79107420527965,24.74791143214861,23.154336617728877,21.453659845548067,21.72652392896917,24.79000000000001,4.664525970532909,410636.08794158674
112,112,2.2,605.7499999999999,926.3166193593864,24.948360850529212,24.21637275318311,23.17758174098192,21.466088136864524,21.703468144958162,24.95000000000002,4.664525970532909,410256.3291577371
113,113,2.2,613.0,926.3166193593864,24.33519412143798,23.49885862372397,22.926483485768603,21.366269197384575,21.713948131150264,24.33,7.228175876463783,413717.1747469577
114,114,2.2,633.6666666666666,926.3166193593864,24.707054680583315,24.298971352991966,23.067432669570074,21.39819917620963,21.64605900153189,24.71,4.664525970532906,410804.8641296847
