,Unnamed: 0,tout,s,i,t1,t2,t3,t4,t5,sp,m,rh
7000,7000,-1.9916666666666667,42.16666666666666,2258.0315957652397,23.06320213451943,23.723748755755906,23.83936846326691,22.86349520454459,23.026063611790107,23.06000000000001,7.509000426470204,409956.73240922025
7001,7001,-1.95,46.0,2258.0315957652397,23.33906451288333,23.00799977893868,23.71266846543689,22.78242655089337,23.024551289832978,23.34,4.9923603190417145,414821.6917577781
7002,7002,-1.9083333333333328,59.16666666666667,2258.0315957652397,23.05186863847443,24.24063284354023,23.07590751103797,22.87289065856132,22.96403943492957,23.05,5.985139680384713,409913.07296613336
7003,7003,-1.8666666666666667,72.33333333333333,2100.0598054341594,24.489299640839448,23.86022994649222,23.08963789514968,23.007973622852848,22.978126648010374,24.87,12.638068424486166,111790.28069149506
7004,7004,-1.825,85.5,2100.059805434159,24.11704134811541,24.71603283260448,23.662613779634103,23.099895437066003,23.083629388788648,24.120000000000008,12.102114289206842,21669.29065075603
7005,7005,-1.7833333333333337,98.66666666666666,1942.0880151030785,24.808537200335874,24.24491912687025,23.84593614548532,22.98795283207034,23.174856482702133,24.960000000000008,11.69627374660922,411364.5462595985
7006,7006,-1.7416666666666665,111.83333333333331,1784.1162247719974,24.43266286637393,23.12990740611591,24.17876511901976,22.92593858079071,23.11834666894911,24.43,7.097580735420556,411860.4976962081
7007,7007,-1.7,125.0,1784.116224771998,23.382342320078806,24.188122443085287,24.03055403765383,22.840112033183928,23.04607706523664,23.33,8.696078438579866,413939.3698075849
7008,7008,-1.6083333333333332,138.16666666666669,5302.01309183118,23.70851836913477,23.12145612521945,23.060593752101692,22.998786586378145,23.0147112334197,23.71,5.9094212848601,413812.2897789962
7009,7009,-1.5166666666666668,151.33333333333334,5302.01309183118,24.39803303392631,23.75709322407758,23.61252248281331,23.010369372757484,22.9900955829149,24.480000000000004,7.924889558333031,0.0
7010,7010,-1.425,164.5,5302.01309183118,24.963832513396987,24.02890321986277,24.297377988499928,23.22233971496757,23.0845127216528,24.99000000000001,8.39614674695923,410375.48895505135
