,tout,s,i,t1,t2,t3,t4,t5,t6,sp0,m,rh
0,-2.291666666666667,0.0,7252.224314841742,20.553385967483877,22.282268270259838,22.05548152648644,21.80933630340637,21.698100970233146,20.188175524218046,24.000000000000004,67.80998018817823,398441.83280651015
1,-1.7833333333333337,0.0,7252.224314841742,20.82064455366244,24.008488874066572,23.328973543254172,23.421919074712,22.72304129958013,20.822177359848126,24.020000000000003,74.94593969636081,409882.3246230283
2,-1.2749999999999997,0.0,7252.224314841742,20.867502114640427,23.97619765839435,23.24666684745883,23.37268907830309,22.652375389142488,21.025769490394303,24.04,71.62036562807228,404463.3072608448
3,-0.7666666666666668,0.0,7252.224314841742,20.91364152482382,24.048911804999076,23.22865560966461,23.438430891017493,22.599812678660566,21.20743406507577,24.07,74.4835735615899,409120.03824039514
4,-0.2583333333333331,0.0,7252.224314841742,20.97505128248065,24.08723213313316,23.368468014851636,23.71684287847835,22.672953924512782,21.33380118672919,24.09,75.3925609044155,410557.646857979
5,0.25,0.0,7252.224314841742,21.029200710414802,24.107527192224,23.488732111016134,23.94562279583661,22.75169550048203,21.418228584530922,24.11,75.37300949008294,410530.04715308227
6,0.7583333333333335,0.0,7252.224314841742,21.035619231319856,24.129388008530135,23.503615293982076,23.96709903863811,22.763118110026888,21.451910930770183,24.13,75.36843079952455,410526.8707260872
7,1.2666666666666664,0.0,7252.224314841742,21.066125028058806,24.14916010018878,23.54728089801425,24.07222019016969,22.795081726985536,21.52018882350778,24.15,75.39320944388874,410565.90592916886
8,1.7749999999999997,0.0,7252.224314841742,21.084225484853267,24.169672850077614,23.57109565794856,24.1325838072262,22.812584364442962,21.558526696123053,24.17,75.40595317373533,410588.5906672437
9,2.2833333333333337,0.0,7252.224314841742,21.094875077193215,24.18908382485167,23.597239513412706,24.179330960557852,22.8281637831038,21.580285006055842,24.19,75.4123293934968,410653.0028773253
10,2.791666666666667,0.0,7252.224314841742,21.10260535773136,24.21762717302332,23.62482638623043,24.21654233423634,22.854709882813612,21.590539762575183,24.22,75.39587063971844,410607.9151562881
11,3.3,0.0,7252.224314841742,21.107787249678776,24.239819811101366,23.64912395183964,24.238697514079284,22.87644353949183,21.590906988973174,24.24,75.43075106796633,410651.7611543892
12,3.208333333333333,0.0,7252.224314841742,21.11279050057036,24.25928153600333,23.66919585738417,24.259581480892397,22.888763131432228,21.593959950897695,24.26,75.43075106796633,410655.9754062061
13,3.1166666666666667,0.0,7252.224314841742,21.11742054130046,24.2787862450244,23.68316702655797,24.279130016363734,22.89541287992313,21.599587787178702,24.28,75.43075106796633,410655.1060112536
14,3.025,0.0,7252.224314841742,21.1218223235775,24.29907994022207,23.695608128358923,24.29896893417408,22.90131916964351,21.60534150916846,24.3,75.43075106796633,410653.88942026056
15,2.9333333333333336,0.0,7252.224314841742,21.12603337931285,24.31784798554046,23.706935811717077,24.319285406884518,22.906427385806303,21.6113887666122,24.32,75.43075106796633,410654.4112242296
16,2.8416666666666663,0.0,7252.224314841742,21.129992613915807,24.34006490505012,23.7169717335427,24.339173393982037,22.910558957807446,21.61789726309457,24.34,75.43075106796633,410659.0156708633
17,2.75,0.0,7252.224314841742,21.13365404947048,24.358300243831607,23.72596166985052,24.358829433304187,22.913942654228197,21.624326146150594,24.36,75.43075106796633,410656.00790211005
18,2.658333333333333,0.0,7252.224314841742,21.13716630464402,24.37938364316863,23.73422338701503,24.37910124686461,22.91690285535829,21.630838167653813,24.38,75.43075106796633,410660.33862849546
19,2.566666666666667,0.0,7252.224314841742,21.14060803545791,24.399210691334424,23.741928930555034,24.399229030185126,22.919585753513694,21.637644942047164,24.4,75.43075106796633,410659.6448171013
20,2.475,0.0,7252.224314841742,21.14388610585599,24.4192393780475,23.74886414127254,24.419546516785985,22.921686647816536,21.64477102631515,24.42,75.43075106796633,410660.5571723588
21,2.3833333333333333,0.0,7252.224314841742,21.146987677881672,24.43952463877686,23.755164286061092,24.438691039273213,22.923331731913372,21.651515797457193,24.44,75.43075106796633,410661.62992624805
22,2.291666666666667,0.0,7252.224314841742,21.151289265958425,24.457788694798513,23.763813852385244,24.45656692255497,22.92801476664523,21.656183269406338,24.46,75.43075106796633,410595.8124121056
23,2.2,0.0,7252.224314841742,21.15529104698126,24.47836156761091,23.77026380312203,24.477138421635214,22.921808577019238,21.662349372101396,24.48,75.43075106796633,410623.7145179513
24,2.1083333333333334,0.0,7252.224314841742,21.158070288158928,24.499222153381524,23.774914881694137,24.495991181756615,22.920357223887056,21.677405051875194,24.5,75.30353891507882,410474.59254903754
25,2.0166666666666666,0.0,7252.224314841742,21.16183805698745,24.521328435089078,23.7785919926089,24.51700154789888,22.917164426564344,21.68540864342608,24.52,75.43075106796633,410574.09429169184
26,1.9250000000000005,0.0,7252.224314841742,21.16532648165195,24.539055262842353,23.779567122150343,24.537900587224158,22.911440167117068,21.69169428544414,24.54,75.43075106796633,410608.11788366095
27,1.8333333333333337,0.0,7252.224314841742,21.17090540255415,24.5525780775528,23.785901444350966,24.55450755211367,22.913940280943415,21.706717443189717,24.56,75.16667960361646,410167.0251062934
28,1.7416666666666667,0.0,7252.224314841742,21.17529645735625,24.565795747962323,23.788046600375658,24.563723974664182,22.91246866391745,21.72092718928071,24.57,75.15105606436667,410223.93767344725
29,1.6500000000000001,0.0,7252.224314841742,21.17861826325812,24.582693109672533,23.7883868778409,24.569775385480927,22.90898993625891,21.729658699050216,24.59,75.10922491878061,410161.0169449173
30,1.5583333333333333,0.0,7252.224314841742,21.18159920180797,24.60200178091445,23.789155336654648,24.57563811468864,22.905997776586055,21.73402530004903,24.61,75.07649404053248,410111.64542874653
31,1.4666666666666668,0.0,7252.224314841742,21.184657617663568,24.621610277976128,23.790406062729858,24.581723921227663,22.9036967839108,21.736642646828066,24.63,75.04438033164799,410063.13151561696
32,1.375,0.0,7252.224314841742,21.187690653357183,24.631441921638235,23.791148195426217,24.58750797567598,22.900954586782962,21.73883339859398,24.64,75.04037332600555,410056.70425233815
33,1.2833333333333337,0.0,7252.224314841742,21.19096421049168,24.650332363243127,23.792114968924274,24.59277235155444,22.89867013896336,21.74120469917914,24.66,74.97820604388231,409963.0095610664
34,1.1916666666666669,0.0,7252.224314841742,21.194286438833178,24.672541854216558,23.792757619692306,24.597515362026016,22.896124067284298,21.743587597276004,24.68,74.95761223249086,409931.5937711276
35,1.1,0.0,7252.224314841742,21.197373896959547,24.68373385577421,23.79261143114998,24.60180945918245,22.892713212460297,21.745679042154173,24.69,74.95838453339881,409932.2188969156
36,1.1,0.0,7252.224314841742,21.20044181609673,24.70006990020906,23.797483346603073,24.61145411153073,22.894312590238954,21.74887749803805,24.71,74.91575062737498,409868.0864218779
37,1.1,0.0,7252.224314841742,21.20322601384866,24.70860231330493,23.805494644951512,24.6258837185045,22.898879595339512,21.753417609756927,24.72,74.93730523021573,409900.19306656165
38,1.1,0.0,7252.224314841742,21.20605825170119,24.73155400224947,23.814857598239065,24.642119748650952,22.90491077025807,21.759498831958513,24.74,74.89376223549345,409834.4890113182
39,1.1,0.0,7252.224314841742,21.20856417549336,24.738567071417837,23.823211629881502,24.65829033695271,22.909772326511803,21.76624467163314,24.75,74.93644029703238,409898.3683671947
40,1.1,0.0,7252.224314841742,21.211257312928296,24.75761309723145,23.83213091300887,24.674243483763732,22.915385706460384,21.773538746754678,24.77,74.87683765029388,409808.57151277637
41,1.1,0.0,7252.224314841742,21.21376756023077,24.76988159607322,23.840541459646225,24.69012641576927,22.92037335557968,21.78068112726706,24.78,74.91313575812913,409862.9323914005
42,1.1,0.0,7252.224314841742,21.216179035378772,24.778071600619196,23.848950164821506,24.70609664900733,22.925351929396772,21.787698907479466,24.79,74.90462548011897,409849.95360354026
43,1.1,0.0,7252.224314841742,21.21878036108934,24.79586163698765,23.85800513178492,24.7221851598589,22.931140982637878,21.794882694728226,24.81,74.86931310128749,409796.6854910395
44,1.1,0.0,7252.224314841742,21.221246428237983,24.80930232257018,23.866557989501217,24.738249099540703,22.93633620336828,21.801985338713088,24.82,74.89606832097779,409836.7431243382
