,Unnamed: 0,tout,s,i,t1,t2,t3,t4,t5,sp0,m,rh
0,0,-2.291666666666667,0.0,910.6090530192537,22.282268270259838,22.05548152648644,21.698100970233146,20.553385967483877,20.188175524218046,24.000000000000004,20.966343909533528,398441.83280651015
1,1,-1.7833333333333337,0.0,910.6090530192537,24.008488874066572,23.328973543254172,22.72304129958013,20.82064455366244,20.82217735984813,24.020000000000003,7.662130974237281,409882.3246230283
2,2,-1.2749999999999997,0.0,910.6090530192537,23.97619765839435,23.24666684745883,22.652375389142488,20.867502114640427,21.025769490394303,24.04,13.22658729862479,404463.30726084474
3,3,-0.7666666666666668,0.0,910.6090530192537,24.04891180499908,23.228655609664607,22.59981267866057,20.91364152482382,21.20743406507577,24.07,8.582867389718526,409120.03824039525
4,4,-0.2583333333333331,0.0,910.6090530192537,24.08723213313316,23.36846801485164,22.672953924512786,20.97505128248065,21.33380118672919,24.09,6.896156380094137,410557.646857979
5,5,0.25,0.0,910.6090530192537,24.107527192224,23.48873211101613,22.75169550048203,21.029200710414802,21.418228584530922,24.11,6.932435857546443,410530.04715308227
6,6,0.7583333333333335,0.0,910.6090530192537,24.12938800853013,23.503615293982076,22.763118110026888,21.035619231319856,21.451910930770183,24.13,6.891632484667575,410526.8707260872
7,7,1.2666666666666664,0.0,910.6090530192537,24.14916010018878,23.54728089801425,22.795081726985536,21.066125028058806,21.52018882350778,24.15,6.849840247150508,410565.9059291689
8,8,1.7749999999999997,0.0,910.6090530192537,24.16967285007761,23.57109565794856,22.81258436444296,21.084225484853267,21.558526696123053,24.17,6.795160192882808,410588.5906672437
9,9,2.2833333333333337,0.0,910.6090530192537,24.18908382485167,23.597239513412706,22.8281637831038,21.094875077193212,21.580285006055842,24.19,6.766385876971028,410653.0028773253
10,10,2.791666666666667,0.0,910.6090530192537,24.21762717302332,23.62482638623043,22.854709882813612,21.10260535773136,21.590539762575183,24.22,6.7794500047515065,410607.91515628813
11,11,3.3,0.0,910.6090530192537,24.23981981110137,23.64912395183964,22.87644353949183,21.107787249678776,21.590906988973174,24.24,6.724413391682775,410651.76115438924
12,12,3.208333333333333,0.0,910.6090530192537,24.25928153600333,23.66919585738417,22.888763131432228,21.11279050057036,21.593959950897695,24.26,6.7316923302937495,410655.9754062061
13,13,3.1166666666666667,0.0,910.6090530192537,24.2787862450244,23.68316702655797,22.89541287992313,21.11742054130046,21.599587787178702,24.28,6.753510798939568,410655.1060112536
14,14,3.025,0.0,910.6090530192537,24.29907994022207,23.695608128358927,22.90131916964351,21.1218223235775,21.60534150916846,24.3,6.780936070517635,410653.88942026056
15,15,2.9333333333333336,0.0,910.6090530192537,24.31784798554046,23.706935811717077,22.906427385806303,21.12603337931285,21.6113887666122,24.32,6.812730504910357,410654.4112242296
16,16,2.8416666666666663,0.0,910.6090530192537,24.34006490505012,23.7169717335427,22.91055895780745,21.129992613915807,21.61789726309457,24.34,6.830362187125052,410659.0156708633
17,17,2.75,0.0,910.6090530192537,24.35830024383161,23.72596166985052,22.9139426542282,21.13365404947048,21.624326146150594,24.36,6.8701630533634015,410656.00790211005
18,18,2.658333333333333,0.0,910.6090530192537,24.37938364316863,23.73422338701503,22.91690285535829,21.13716630464402,21.630838167653813,24.38,6.902303844769017,410660.33862849546
19,19,2.566666666666667,0.0,910.6090530192537,24.399210691334424,23.741928930555034,22.91958575351369,21.14060803545791,21.637644942047164,24.4,6.952051940642997,410659.6448171013
20,20,2.475,0.0,910.6090530192537,24.4192393780475,23.74886414127254,22.921686647816536,21.14388610585599,21.64477102631515,24.42,6.9676727965709535,410660.55717235885
21,21,2.3833333333333333,0.0,910.6090530192537,24.43952463877686,23.755164286061092,22.923331731913372,21.146987677881672,21.651515797457193,24.44,7.010833043493826,410661.6299262481
22,22,2.291666666666667,0.0,910.6090530192537,24.457788694798516,23.763813852385244,22.92801476664523,21.151289265958425,21.656183269406338,24.46,7.05285441338762,410595.8124121056
23,23,2.2,0.0,910.6090530192537,24.47836156761091,23.77026380312203,22.921808577019238,21.15529104698126,21.662349372101396,24.48,7.108333264046436,410623.7145179513
