,tout,s,i,t1,t2,t3,t4,t5,sp0,m,rh
0,-2.291666666666667,0.0,910.6090530192537,22.282268270259838,22.05548152648644,21.698100970233146,20.553385967483877,20.188175524218046,24.000000000000004,20.966343909533528,398441.83280651015
1,-1.7833333333333337,0.0,910.6090530192537,24.008488874066572,23.328973543254172,22.72304129958013,20.82064455366244,20.822177359848126,24.020000000000003,7.662130974237281,409882.3246230283
2,-1.2749999999999997,0.0,910.6090530192537,23.97619765839435,23.24666684745883,22.652375389142488,20.867502114640427,21.025769490394303,24.04,13.22658729862479,404463.3072608448
3,-0.7666666666666668,0.0,910.6090530192537,24.048911804999076,23.22865560966461,22.599812678660566,20.91364152482382,21.20743406507577,24.07,8.582867389718526,409120.03824039514
4,-0.2583333333333331,0.0,910.6090530192537,24.08723213313316,23.368468014851636,22.672953924512782,20.97505128248065,21.33380118672919,24.09,6.896156380094137,410557.646857979
5,0.25,0.0,910.6090530192537,24.107527192224,23.488732111016134,22.75169550048203,21.029200710414802,21.418228584530922,24.11,6.932435857546443,410530.04715308227
6,0.7583333333333335,0.0,910.6090530192537,24.129388008530135,23.503615293982076,22.763118110026888,21.035619231319856,21.451910930770183,24.13,6.891632484667575,410526.8707260872
7,1.2666666666666664,0.0,910.6090530192537,24.14916010018878,23.54728089801425,22.795081726985536,21.066125028058806,21.52018882350778,24.15,6.849840247150508,410565.90592916886
8,1.7749999999999997,0.0,910.6090530192537,24.169672850077614,23.57109565794856,22.812584364442962,21.084225484853267,21.558526696123053,24.17,6.795160192882808,410588.5906672437
9,2.2833333333333337,0.0,910.6090530192537,24.18908382485167,23.597239513412706,22.8281637831038,21.094875077193215,21.580285006055842,24.19,6.766385876971028,410653.0028773253
10,2.791666666666667,0.0,910.6090530192537,24.21762717302332,23.62482638623043,22.854709882813612,21.10260535773136,21.590539762575183,24.22,6.7794500047515065,410607.9151562881
11,3.3,0.0,910.6090530192537,24.239819811101366,23.64912395183964,22.87644353949183,21.107787249678776,21.590906988973174,24.24,6.724413391682775,410651.7611543892
