,Unnamed: 0,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp,m,rh
7999,7999,22.833333333333336,27.16666666666667,11238.539443380309,23.030463081987552,23.915746786473413,23.03000000000001,23.03000000000001,23.03000000000001,23.03000000000001,23.03000000000001,23.03000000000001,50.68908582698461,0.0
8000,8000,22.675,25.25,11255.781121651966,23.03001445208138,23.895591664731327,23.03000000000001,23.03000000000001,23.03000000000001,23.03000000000001,23.03000000000001,23.03000000000001,48.53809384849365,4.148550522195999
8001,8001,22.51666666666667,23.333333333333336,11255.781121651962,23.67427015628088,23.813665664574323,24.960000000000008,24.960000000000008,24.960000000000008,24.960000000000008,24.960000000000008,24.960000000000008,119.44465151463837,1122240.0997083543
8002,8002,22.35833333333333,21.416666666666668,11255.781121651962,23.446914261658026,23.845094670448074,24.960000000000008,24.960000000000008,24.960000000000008,24.960000000000008,24.960000000000008,24.960000000000008,93.00288917919345,559914.5760466428
8003,8003,22.2,19.5,11255.781121651968,23.447103140106243,23.853409445254126,24.959999999999965,24.959999999999965,24.959999999999965,24.959999999999965,24.959999999999965,24.959999999999965,93.0028891791933,561119.2537968622
8004,8004,22.2,17.583333333333332,10247.059048438321,23.18444331068927,23.96963418320981,23.03000000000001,23.03000000000001,23.03000000000001,23.03000000000001,23.03000000000001,23.03000000000001,66.28390496740829,66663.92838305893
8005,8005,22.2,15.666666666666664,10247.059048438321,23.030595460527202,23.941428826701788,23.03000000000001,23.03000000000001,23.03000000000001,23.03000000000001,23.03000000000001,23.03000000000001,47.675669099917066,616.4534975870904
8006,8006,22.2,13.75,10247.059048438321,23.03003240487721,23.91356362553575,23.03000000000001,23.03000000000001,23.03000000000001,23.03000000000001,23.03000000000001,23.03000000000001,46.0686964357376,3112.7842402497827
8007,8007,22.2,0.0,10247.059048438321,23.152502172294806,23.827193105027998,23.5,23.5,23.5,23.5,23.5,23.5,99.36056538670763,458046.2919473161
8008,8008,22.2,0.0,10247.059048438321,23.153412711625187,23.74843338896383,23.5,23.5,23.5,23.5,23.5,23.5,98.0249793148568,415811.3286001877
8009,8009,22.2,0.0,10247.059048438321,23.134143702202454,23.706827026903444,23.5,23.5,23.5,23.5,23.5,23.5,93.11727703647577,450052.6970588753
