,tout,s,i,t1,t2,t3,sp0,sp,m,rh
2073,2.2,0.0,7252.224314841742,24.939856853561846,24.9394001472241,23.857189581041247,24.94,24.94,15.086150213593266,184036.44873530618
2074,2.2,0.0,7252.224314841742,24.95001373184281,24.949443705498062,23.85401868162248,24.95,24.95,15.086150213593266,184784.01623995413
2075,2.2,0.0,7252.224314841742,24.94960861203889,24.949069608907116,23.850694588010693,24.95,24.95,15.086150213593266,179319.88739083003
2076,2.2,0.0,7252.224314841742,24.959521294239803,24.959033600080993,23.84861759837193,24.96,24.96,15.086150213593266,188359.68081137768
2077,2.2,0.0,7252.224314841742,24.969912399100533,24.970442543546536,23.848631693635877,24.97,24.97,15.086150213593266,185523.73845550927
2078,2.2,0.0,7252.224314841742,24.96995608288142,24.97081553276236,23.850492932745944,24.97,24.97,15.086150213593266,180941.997516849
2079,2.2,0.0,7252.224314841742,24.97982104577465,24.979410277217553,23.853277718186163,24.98,24.98,15.086150213593266,189720.6113783796
2080,2.2,0.0,7252.224314841742,24.980257942949013,24.979564525562534,23.856297490206924,24.98,24.98,15.086150213593266,180943.99280253603
2081,2.2,0.0,7252.224314841742,24.98032445450611,24.978509232774325,23.859146177128846,24.98,24.98,15.086150213593266,184037.98997267036
2082,2.2,0.0,7252.224314841742,24.990439997413763,24.98871159400741,23.86180437979613,24.99,24.99,15.086150213593266,189046.07893731588
2083,2.2,0.0,7252.224314841742,24.98950865365859,24.991624204596896,23.864632903351254,24.99,24.99,15.086150213593266,180139.34592532652
2084,2.2,0.0,7252.224314841742,24.99015072941428,24.990126444536866,23.867445625623827,24.99,24.99,15.086150213593266,184785.8446011175
2085,2.2,0.0,7252.224314841742,24.99958076815144,24.999426936332583,23.870264663023573,25.0,25.0,15.086150213593266,188359.67245793858
2086,2.2,0.0,7252.224314841742,24.9995930267115,25.000509547009045,23.87323883632199,25.0,25.0,15.086150213593266,180943.39512068592
2087,2.2,0.0,7252.224314841742,25.000626321553998,24.999636158528148,23.87612401304889,25.0,25.0,15.086150213593266,184785.37154749007
2088,2.2,0.0,8058.264825309428,25.00027778811207,24.999641042204143,23.87790035978179,25.0,25.0,15.086150213593266,179320.1709499196
2089,2.2,0.0,8058.264825309428,24.999865581135015,25.00044939451929,23.87845746916421,25.0,25.0,15.086150213593266,178490.28876184943
2090,2.2,0.0,8058.2648253094285,25.00045733774177,24.99965687329368,23.87821442560329,25.0,25.0,15.086150213593266,178490.15418198853
2091,2.2,0.0,8058.264825309428,24.999389932600927,25.000049908378873,23.877535684497158,25.0,25.0,15.086150213593266,176793.36683920835
2092,2.2,0.0,8058.264825309428,24.99967847431096,24.999362308901652,23.876578728170763,25.0,25.0,15.086150213593266,177648.82363239734
2093,2.2,0.0,8058.264825309428,25.00011894600339,25.00034365485709,23.875491608291373,25.0,25.0,15.086150213593266,176793.51297265416
2094,2.2,0.0,8058.2648253094285,24.990639683017744,24.99091573124921,23.87391496337845,24.99,24.99,15.086150213593266,170420.2993297089
2095,2.2,0.0,8058.264825309428,24.98945140507998,24.98983358964767,23.871694963467988,24.99,24.99,15.086150213593266,176790.93551683766
2096,2.2,0.0,8058.264825309428,24.990430793099538,24.98960552836809,23.86907795452601,24.99,24.99,15.086150213593266,174150.11765880475
2097,2.2,0.0,8058.264825309428,24.99021274533743,24.98948732103203,23.86669859373625,24.99,24.99,15.086150213593266,173237.5250207507
2098,2.2,0.0,8058.264825309428,24.98031736260457,24.980472030608567,23.864294825937254,24.98,24.98,15.086150213593266,167457.27176168186
2099,2.2,0.0,8058.264825309428,24.979559714697068,24.980953736803443,23.861481874770003,24.98,24.98,15.086150213593266,174146.42063529673
2100,2.2,0.0,8058.264825309428,24.97039553844604,24.970744118826143,23.85686754347888,24.97,24.97,15.086150213593266,164872.30375381577
2101,2.2,0.0,8058.264825309428,24.970020843588337,24.969522552280687,23.850293619080443,24.97,24.97,15.086150213593266,172308.81933953526
2102,2.2,0.0,8058.264825309428,24.960218088384238,24.960604419398233,23.84210900668483,24.96,24.96,15.086150213593266,162722.8312237542
2103,2.2,0.0,8058.264825309428,24.949854726945272,24.950236210122608,23.832735743308092,24.95,24.95,15.086150213593266,164338.31740640398
2104,2.2,0.0,8058.264825309428,24.950215329662523,24.950759994000535,23.82281264756543,24.95,24.95,15.086150213593266,168455.88357390414
2105,2.2,0.0,8058.264825309428,24.940571935285934,24.940833616209222,23.812824596108374,24.94,24.94,15.086150213593266,158776.1896908534
2106,2.2,13.750000000000002,8058.264825309428,24.930755538746318,24.92994301645294,23.8022636328838,24.93,24.93,15.086150213593266,161059.2243839101
2107,2.2,18.499999999999996,8058.264825309428,24.920330408951735,24.920372487000222,23.790797279974647,24.92,24.92,15.086150213593266,158190.53920312505
2108,2.2,23.25,8058.264825309428,24.919872649528195,24.920838566915123,23.778901108935138,24.92,24.92,15.086150213593266,162719.84091031644
2109,2.2,27.999999999999993,8058.264825309428,24.91069611250558,24.910238566654314,23.767202782378998,24.91,24.91,15.086150213593266,153951.33282131085
