,Unnamed: 0,tout,s,i,t1,t2,t3,sp0,sp,m,rh
7037,7037,0.55,428.0,53549.006382698026,24.470682267296425,24.47213842024443,23.87240785766341,24.47,24.47,31.36525794410523,0.0
7038,7038,0.6416666666666667,408.5,53549.006382698026,24.450688723193675,24.452168224873642,23.87061658327377,24.45,24.45,31.78662398643857,0.0
7039,7039,0.7333333333333334,389.0,53549.006382698026,24.43069627168859,24.432222053754693,23.86810313818344,24.43,24.43,32.20788357037013,0.0
7040,7040,0.8250000000000001,369.5,53549.006382698026,24.410703332753954,24.411626584897636,23.864646534467568,24.41,24.41,32.62847815495814,0.0
7041,7041,0.9166666666666669,350.00000000000006,53549.006382698026,24.39071286489903,24.391985815936238,23.86056406303388,24.39,24.39,33.065996706469285,0.0
7042,7042,1.0083333333333333,330.5,53549.006382698026,24.37072169335413,24.37138446124625,23.856245725347833,24.37,24.37,33.48620502080899,0.0
7043,7043,1.1,311.0,53549.006382698026,24.35073156201026,24.351455505421253,23.85201300794973,24.35,24.35,33.919288953217446,0.0
7044,7044,1.1,291.5,53549.006382698026,24.33074171575789,24.331942618126423,23.849820915653076,24.33,24.33,34.3492149898248,0.0
7045,7045,1.1,271.99999999999994,53549.006382698026,24.31075376152629,24.312450892557532,23.85010066297197,24.31,24.31,34.865777896088936,0.0
7046,7046,1.1,252.5,53549.006382698026,24.290762273135144,24.292597200438323,23.851991879644647,24.29,24.29,35.286706511799544,0.0
7047,7047,1.1,233.0,53549.006382698026,24.270770840025182,24.272314090173268,23.85454051936303,24.27,24.27,35.71046157165508,0.0
7048,7048,1.1,213.5,53549.006382698026,24.25077938726264,24.251718818664198,23.8571795503472,24.25,24.25,36.12294240205085,0.0
7049,7049,1.1,194.0,53549.006382698026,24.23078862097385,24.231969429621092,23.85969374025481,24.23,24.23,36.54234193590606,0.0
7050,7050,1.1,190.41666666666663,53549.006382698026,24.21079838771288,24.212452057159144,23.86203855911375,24.21,24.21,36.96585027600868,0.0
7051,7051,1.1,186.83333333333331,53549.006382698026,24.190808221803433,24.192408514196487,23.864230259041648,24.19,24.19,37.37878086156107,0.0
7052,7052,1.1,183.25,53549.006382698026,24.161416636388502,24.163562894901293,23.866837940375824,24.16,24.16,38.56482358092122,0.0
7053,7053,1.1,179.66666666666663,53549.006382698026,24.14085629125617,24.142264593376538,23.86751117757431,24.14,24.14,38.08830836546757,0.0
7054,7054,1.1,176.08333333333337,53549.006382698026,24.120850952510892,24.12241184175209,23.86759562121469,24.12,24.12,38.96125129051745,0.0
7055,7055,1.1,172.5,53549.006382698026,24.10085619745593,24.102142544202266,23.86786898559548,24.1,24.1,39.28329871983228,0.0
7056,7056,1.1,168.91666666666666,44280.25393877544,24.080734206701003,24.082381869300264,23.862893722204053,24.08,24.08,34.568687781588004,0.0
7057,7057,1.1,165.33333333333334,44280.25393877544,24.06077545319437,24.06203347184557,23.85453062820693,24.06,24.06,35.17976687996905,0.0
7058,7058,1.1,161.75,44280.25393877544,24.03135620390962,24.032657625743283,23.845445137986523,24.03,24.03,36.33137430940058,0.0
7059,7059,1.1,158.16666666666666,44280.25393877544,24.01082875300832,24.01151627441071,23.83474611377616,24.01,24.01,35.79454886476819,0.0
7060,7060,1.1,154.58333333333334,44280.25393877544,23.990829134326663,23.99177959170476,23.82378050811636,23.99,23.99,36.64095179852802,0.0
7061,7061,1.1,151.0,44280.25393877544,23.970834322105212,23.97172847187728,23.813169741709213,23.97,23.97,36.92426193280728,0.0
7062,7062,1.1,152.33333333333334,44280.25393877544,23.95084540522862,23.95145814987609,23.80292955409486,23.95,23.95,37.33079700992553,0.0
7063,7063,1.1,153.66666666666666,44280.25393877544,23.93085589638548,23.931794313404023,23.79281146534441,23.93,23.93,37.7295670671675,0.0
7064,7064,1.1,155.0,44280.25393877544,23.901465346461897,23.90279040022696,23.78295650801108,23.9,23.9,38.93238115686144,0.0
7065,7065,1.1,156.33333333333334,44280.25393877544,23.8809042973803,23.881682481162304,23.771558812603608,23.88,23.88,38.41183314549747,0.0
7066,7066,1.1,157.66666666666666,44280.25393877544,23.860900631166462,23.861277040030252,23.7597168194077,23.86,23.86,39.2930494422821,0.0
7067,7067,1.1,159.0,44280.25393877544,23.840905915442,23.842170298209737,23.74816310402996,23.84,23.84,39.5968548949712,0.0
7068,7068,1.15,160.33333333333334,53549.006382698026,23.821065506653557,23.821548614377953,23.739073435307695,23.82,23.82,45.502448790944214,0.0
7069,7069,1.2000000000000002,161.66666666666666,53549.006382698026,23.800227700004605,23.800949476570782,23.73500996199559,23.8,23.8,45.562931392749576,0.0
7070,7070,1.25,163.0,53549.006382698026,23.77043390950973,23.77104744955155,23.722081001385952,23.77,23.77,46.71234212957953,0.0
7071,7071,1.3000000000000005,164.33333333333334,53549.006382698026,23.7502156361922,23.750872590566445,23.709271958633035,23.75,23.75,47.01131995620966,0.0
7072,7072,1.35,165.66666666666666,53549.006382698026,23.730212759669733,23.730664900031318,23.69816942188169,23.73,23.73,47.37820037221978,0.0
7073,7073,1.4,167.0,53549.006382698026,23.711017869930988,23.710907088854928,23.68956522769352,23.71,23.71,48.032688532861975,0.0
7074,7074,1.45,161.66666666666666,53549.006382698026,23.69109813804013,23.69268719701593,23.68183663954721,23.69,23.69,48.43169610266086,0.0
7075,7075,1.5,156.33333333333334,53549.006382698026,23.671115111609307,23.672063574147572,23.673900871400708,23.67,23.67,48.88788339707719,0.0
7076,7076,1.55,151.0,53549.006382698026,23.651128934774782,23.652187649008447,23.665399569568766,23.65,23.65,49.3689269024613,0.0
7077,7077,1.6,145.66666666666669,53549.006382698026,23.63114302602233,23.63250838907445,23.656484406774112,23.63,23.63,49.85344630853293,0.0
7078,7078,1.65,140.33333333333334,53549.00638269804,23.61115735374733,23.61230372979039,23.647353180493802,23.61,23.61,50.33995143276754,0.0
7079,7079,1.7,135.0,53549.006382698026,23.591171290857854,23.591854122572137,23.638078028127445,23.59,23.59,50.811159871412784,0.0
7080,7080,1.6999999999999995,129.66666666666666,53549.006382698026,23.571185481293806,23.571662787695022,23.62910296804948,23.57,23.57,51.292494391541936,0.0
7081,7081,1.7000000000000002,124.33333333333331,53549.006382698026,23.55119210471497,23.551773137981463,23.620525333398646,23.55,23.55,51.490930507433575,0.0
7082,7082,1.7,119.0,53549.006382698026,23.53121092784831,23.531693610753425,23.612160128918706,23.53,23.53,51.98495275714277,0.0
7083,7083,1.7000000000000002,113.66666666666664,53549.006382698026,23.51123006255445,23.511862206882558,23.603814077872,23.51,23.51,52.466631857975365,0.0
7084,7084,1.6999999999999995,108.33333333333336,53549.006382698026,23.49124874291893,23.491852478316307,23.595397893647018,23.49,23.49,52.950580521494025,0.0
7085,7085,1.7,103.0,53549.006382698026,23.471265979048628,23.471987545205582,23.586875515688448,23.47,23.47,53.42636284709084,0.0
7086,7086,1.7,101.41666666666669,53549.006382698026,23.460502068105807,23.461955719280056,23.5784804114935,23.46,23.46,53.03450779731786,0.0
7087,7087,1.7000000000000002,99.83333333333331,53549.006382698026,23.44124546783596,23.44161891989139,23.57125965370661,23.44,23.44,54.517124283246496,0.0
7088,7088,1.7,98.25,53549.006382698026,23.421298129418034,23.422044326786448,23.564183822212033,23.42,23.42,54.49433519938944,0.0
7089,7089,1.7,96.66666666666666,53549.006382698026,23.4013223764588,23.401783042003856,23.556396964678502,23.4,23.4,55.10659293246349,0.0
7090,7090,1.6999999999999995,95.08333333333331,53549.006382698026,23.381337679195376,23.381885340065647,23.54785705900995,23.38,23.38,55.58723382040957,0.0
7091,7091,1.7,93.5,53549.006382698026,23.370546216350174,23.371300843361762,23.53916823961154,23.37,23.37,55.181629904868295,0.0
7092,7092,1.7416666666666665,91.91666666666669,53549.006382698026,23.35131311710731,23.35227308396285,23.530375081534967,23.35,23.35,56.68745331938094,0.0
7093,7093,1.7833333333333337,90.33333333333334,53549.006382698026,23.33137008104571,23.332485701930157,23.52061153609642,23.33,23.33,56.64592843899194,0.0
7094,7094,1.825,88.75,53549.006382698026,23.32057450897979,23.32131765273021,23.509782619491574,23.32,23.32,56.36067074473606,0.0
7095,7095,1.866666666666667,87.16666666666669,53549.006382698026,23.301353101665626,23.302178076939946,23.49901650198284,23.3,23.3,57.87296719569288,0.0
7096,7096,1.9083333333333328,85.58333333333333,53549.006382698026,23.29058382974295,23.29112644273075,23.48837270887084,23.29,23.29,56.940370245165404,0.0
7097,7097,1.95,84.0,53549.006382698026,23.271377090083014,23.27196150821856,23.47799457504975,23.27,23.27,58.59265176863482,0.0
7098,7098,1.9916666666666667,79.91666666666666,53549.00638269804,23.2605999178798,23.261485025574324,23.467474437016467,23.26,23.26,57.64032157469488,0.0
7099,7099,2.0333333333333337,75.83333333333334,53549.006382698026,23.241400490967024,23.24211216617197,23.456980220142032,23.24,23.24,59.309409485126466,0.0
7100,7100,2.075,71.75,53549.006382698026,23.23061593472012,23.231389570008467,23.44641454778681,23.23,23.23,58.35724412515692,0.0
7101,7101,2.1166666666666667,67.66666666666667,53549.006382698026,23.211423741238647,23.212012464662145,23.43594438704246,23.21,23.21,60.032786710346926,0.0
7102,7102,2.158333333333333,63.58333333333334,53549.006382698026,23.20063185830585,23.200555475080552,23.42536257230281,23.2,23.2,59.08059504427933,0.0
7103,7103,2.2,59.5,53549.006382698026,23.19058367619204,23.19040885389571,23.41518001833442,23.19,23.19,59.81985087666536,0.0
7104,7104,2.25,55.41666666666666,53549.006382698026,23.180586743773237,23.181246522949728,23.40530577841537,23.18,23.18,59.91490187737328,0.0
7105,7105,2.3000000000000003,51.33333333333332,53549.00638269804,23.16146896340365,23.161982702486483,23.39503183419281,23.16,23.16,61.23944685551816,0.0
7106,7106,2.35,47.25,53549.006382698026,23.15067608122124,23.151486403777515,23.383643937605466,23.15,23.15,60.386824651414024,0.0
7107,7107,2.4000000000000004,43.16666666666666,53549.006382698026,23.14062709813719,23.141458160164465,23.371931091232682,23.14,23.14,61.144459893614616,0.0
7108,7108,2.45,39.083333333333336,53549.006382698026,23.130625336599607,23.13135441225943,23.360755339435602,23.13,23.13,61.2230628992424,0.0
7109,7109,2.5,35.0,53549.006382698026,23.12063253574317,23.12096556809782,23.35018477883511,23.12,23.12,61.438059477018975,0.0
7110,7110,2.55,32.333333333333336,53549.006382698026,23.11064050354659,23.111371895334486,23.33996136555828,23.11,23.11,61.66313164732149,0.0
7111,7111,2.6,29.66666666666667,53549.006382698026,23.1006485020158,23.10137808020354,23.329900580384933,23.1,23.1,61.877948185360545,0.0
7112,7112,2.65,27.0,53549.006382698026,23.090656501656714,23.09085868465531,23.31989770430469,23.09,23.09,62.09273857052821,0.0
7113,7113,2.7,24.333333333333336,53549.006382698026,23.0806645832415,23.08122679343937,23.309880550545145,23.08,23.08,62.32178961472405,0.0
7114,7114,2.75,21.66666666666667,53549.006382698026,23.070672393497766,23.07101856785995,23.29988270107049,23.07,23.07,62.54066163105392,0.0
7115,7115,2.8,19.0,53549.006382698026,23.060680084671198,23.0612181165863,23.28990435711801,23.06,23.06,62.75571787003032,0.0
7116,7116,2.8,16.333333333333332,26077.485664923886,23.05980535803727,23.06064160727983,23.29154560601427,23.06,23.06,45.56837885147053,0.0
7117,7117,2.8000000000000003,13.666666666666664,26077.485664923886,23.05047148415103,23.051191446402253,23.29892306550545,23.05,23.05,46.536988431221644,0.0
7118,7118,2.8,0.0,26077.485664923886,23.04051729286368,23.040926961798547,23.30606524441123,23.04,23.04,45.91125952881165,0.0
7119,7119,2.8,0.0,26077.485664923886,23.03987362796299,23.040376309583177,23.311330801369753,23.04,23.04,45.021458578620155,0.0
7120,7120,2.8,0.0,26077.485664923886,23.03050079101573,23.031476966115104,23.31546169254811,23.03,23.03,46.05147156309728,0.0
7121,7121,2.8,0.0,26077.485664923886,23.029881830973547,23.03065252877695,23.31962411254711,23.03,23.03,44.5716111767638,0.0
7122,7122,2.8,0.0,26077.485664923886,23.020505042639993,23.021259355468644,23.32367819937946,23.02,23.02,45.78028822887183,0.0
7123,7123,2.8,0.0,26077.485664923886,23.019886884438602,23.020859569978466,23.327950995352033,23.02,23.02,44.339743566403506,0.0
7124,7124,2.8,0.0,26077.485664923886,23.010507250088736,23.011099986594658,23.331937510457074,23.01,23.01,45.58442845633007,0.0
7125,7125,2.8,0.0,26077.485664923886,23.00989124401606,23.00974259064836,23.33607796031352,23.01,23.01,44.176664053484366,0.0
7126,7126,2.8,0.0,26077.485664923886,23.00985694865523,23.01028920027121,23.340526437537626,23.01,23.01,44.511832409106034,0.0
7127,7127,2.8,0.0,26077.485664923886,23.00985578212913,23.01043246235748,23.345804666527425,23.01,23.01,44.199767751600774,0.0
7128,7128,2.8,0.0,16371.214431919434,23.00043926189368,23.00125135056393,23.351619493192896,23.0,23.0,39.69822941109037,0.0
7129,7129,2.8000000000000003,0.0,16371.214431919438,22.999912200982155,23.00012658014684,23.35421674046152,23.0,23.0,38.244469370552785,0.0
7130,7130,2.8,0.0,16371.214431919436,22.99989200951524,22.999989659496546,23.352658267801484,23.0,23.0,38.51055398966345,0.0
7131,7131,2.8,0.0,16371.214431919436,22.999896093790674,22.99997829419108,23.348736470376267,23.0,23.0,38.12145959873671,0.0
7132,7132,2.8,0.0,16371.214431919436,22.999901437119732,23.0006881390404,23.343839684817265,23.0,23.0,37.87412384132483,0.0
7133,7133,2.8,0.0,16371.214431919436,22.999905566952272,23.000287921132603,23.338560507761358,23.0,23.0,37.648047220625344,0.0
7134,7134,2.8,0.0,16371.214431919436,22.999909008830194,23.000340394059386,23.332973877537018,23.0,23.0,37.43442813929346,0.0
7135,7135,2.8,0.0,16371.214431919436,22.9999121055448,22.999889729719467,23.3270940444173,23.0,23.0,37.23061918863049,0.0
7136,7136,2.8,0.0,16371.214431919436,22.99991501773401,23.000060926523062,23.320937389835855,23.0,23.0,37.04276473922084,0.0
7137,7137,2.8,0.0,16371.214431919436,23.00939093536653,23.00890195780807,23.31523704505545,23.01,23.01,35.93667009919695,0.0
7138,7138,2.8,0.0,16371.214431919438,23.00989296080699,23.00907509649013,23.30986365949422,23.01,23.01,36.84927618667695,0.0
7139,7139,2.8,0.0,16371.214431919436,23.009921362990337,23.009923349459058,23.30459616392671,23.01,23.01,36.1346552330059,0.0
7140,7140,2.8,0.0,16371.214431919436,23.01940610133921,23.019668417742327,23.301121902860764,23.02,23.02,35.19371404227639,0.0
7141,7141,2.8000000000000003,0.0,16371.214431919436,23.01989661831005,23.020341646527086,23.299654251315328,23.02,23.02,36.02313900371731,0.0
7142,7142,2.8,0.0,16371.214431919436,23.02941559138637,23.029352057329284,23.29999400912633,23.03,23.03,34.42682410253722,0.0
7143,7143,2.8,0.0,16371.214431919436,23.02989990326468,23.03017479640225,23.300911450144746,23.03,23.03,35.49469818676335,0.0
7144,7144,2.8,0.0,16371.214431919436,23.0394251952295,23.03966344447307,23.302367477166964,23.04,23.04,33.907318569002854,0.0
7145,7145,2.8,0.0,16371.214431919436,23.039903187686228,23.04101165750721,23.30380380467907,23.04,23.04,34.973693371203105,0.0
7146,7146,2.8,0.0,16371.214431919436,23.049434059558386,23.049988403529106,23.30556185018405,23.05,23.05,33.407506968679236,0.0
7147,7147,2.8,0.0,16371.214431919436,23.059409980964322,23.059619879446025,23.307753101053127,23.06,23.06,33.57747108215197,0.0
7148,7148,2.8,0.0,16371.214431919436,23.05990513126628,23.060265697811,23.31019915124458,23.06,23.06,33.98788322292186,0.0
7149,7149,2.8,0.0,16371.214431919436,23.069447738581395,23.069136580921782,23.31272014626202,23.07,23.07,32.569975763213264,0.0
7150,7150,2.8,0.0,16371.214431919436,23.079424155243988,23.079327389392454,23.315339325014246,23.08,23.08,32.75172436896836,0.0
7151,7151,2.8,0.0,16371.214431919436,23.089429929131857,23.090521952375173,23.3185302490018,23.09,23.09,32.27583217569453,0.0
7152,7152,2.8,0.0,14137.353761209288,23.09944836428101,23.099069590668464,23.321530778052,23.1,23.1,31.227885363582892,0.0
7153,7153,2.8000000000000003,0.0,14137.353761209288,23.109457305006142,23.108944256400193,23.323578220613772,23.11,23.11,30.80717604967725,0.0
7154,7154,2.8,0.0,14137.353761209288,23.11946447229033,23.1195122884974,23.324709217258786,23.12,23.12,30.437282412285985,0.0
7155,7155,2.8,0.0,14137.353761209288,23.129470962056704,23.13001291429293,23.32527569804793,23.13,23.13,30.08341340488982,0.0
7156,7156,2.8,0.0,14137.353761209288,23.13947731407446,23.139109028767788,23.32555489535509,23.14,23.14,29.730967403143467,0.0
7157,7157,2.8,0.0,14137.353761209288,23.149483527512068,23.149399886948057,23.325611622788898,23.15,23.15,29.387463365408543,0.0
7158,7158,2.8,0.0,14137.353761209288,23.159489525272587,23.159594128222718,23.32551784370813,23.16,23.16,29.05808851598935,0.0
7159,7159,2.8,0.0,14137.353761209288,23.169495550445752,23.16884617823643,23.32531326254425,23.17,23.17,28.726375277930302,0.0
7160,7160,2.8,0.0,14137.353761209288,23.189100098851004,23.188531098559128,23.325294779810022,23.19,23.19,27.5342445728696,0.0
7161,7161,2.8,0.0,14137.353761209288,23.199487295478498,23.198734439177198,23.325884499293643,23.2,23.2,28.273285631552802,0.0
7162,7162,2.8,0.0,14137.353761209288,23.20951698903371,23.209561717775912,23.32660368744709,23.21,23.21,27.432647837618113,0.0
7163,7163,2.8,0.0,14137.353761209288,23.229135896192126,23.228887271351944,23.327186048277717,23.23,23.23,26.394504581149977,0.0
7164,7164,2.8,0.0,14137.353761209288,23.23950702729104,23.23996612051075,23.328073270613842,23.24,23.24,27.1413334861207,0.0
7165,7165,2.8000000000000003,0.0,14137.353761209288,23.24953608273038,23.24905249039925,23.328917853300524,23.25,23.25,26.19191663166353,0.0
7166,7166,2.8,0.0,14137.353761209288,23.269171074650806,23.26876576607009,23.329386032635192,23.27,23.27,25.17796801834565,0.0
7167,7167,2.8,0.0,14137.353761209288,23.279527837356692,23.2797599988724,23.330153032972554,23.28,23.28,25.938236443094066,0.0
7168,7168,2.8,0.0,14137.353761209288,23.299197758892745,23.29827565192416,23.33093555734144,23.3,23.3,24.292825388684047,0.0
7169,7169,2.8,0.0,14137.353761209288,23.30954219945401,23.309174315188447,23.33204627668513,23.31,23.31,25.17580941412091,0.0
7170,7170,2.8,0.0,14137.353761209288,23.32922095615572,23.329247890709052,23.332935480263863,23.33,23.33,23.545968805040683,0.0
7171,7171,2.8,0.0,14137.353761209288,23.349207826617203,23.348336585240673,23.334137516206933,23.35,23.35,23.593552015432593,0.0
7172,7172,2.8,0.0,14137.353761209288,23.35956397611392,23.358746028209442,23.335887086171688,23.36,23.36,23.84782949126722,0.0
7173,7173,2.8,0.0,14137.353761209288,23.37925652074697,23.379467236717186,23.337127283617054,23.38,23.38,22.373550468968848,0.0
7174,7174,2.8,0.0,14137.353761209288,23.39924360200082,23.397490241180268,23.33845528706109,23.4,23.4,22.436417168060327,0.0
7175,7175,2.8,0.0,14137.353761209288,23.41925978538084,23.41946997810984,23.34009095840475,23.42,23.42,21.875107977170714,0.0
7176,7176,2.8,0.0,11097.45258003145,23.42988706157312,23.42974284825263,23.342409971054344,23.43,23.43,20.969548113498185,0.0
7177,7177,2.8000000000000003,0.0,11097.452580031448,23.44991766857465,23.44988630453189,23.345473885535213,23.45,23.45,19.9291091031532,0.0
7178,7178,2.8,0.0,11097.45258003145,23.469827052737852,23.469739190271497,23.348823719771552,23.47,23.47,19.77596193093843,0.0
7179,7179,2.8,0.0,11097.45258003145,23.48983193827825,23.48984174350773,23.35735710462577,23.49000000000001,23.49000000000001,18.99128429202149,0.0
7180,7180,2.8,0.0,11097.45258003145,23.5098341263247,23.50922228449734,23.36519678164547,23.51,23.51,18.672051268662,0.0
7181,7181,2.8,0.0,11097.45258003145,23.529395607818927,23.528740813434574,23.37166720355955,23.53,23.53,18.17359650127415,0.0
7182,7182,2.8,0.0,11097.452580031448,23.54939282524177,23.54834567251202,23.377697633966235,23.55,23.55,17.777217903181484,0.0
7183,7183,2.8,0.0,11097.45258003145,23.55966471056102,23.559161984084522,23.38420674871855,23.56,23.56,18.18821978817521,0.0
7184,7184,2.8,0.0,11097.45258003145,23.57943101949644,23.578861590132533,23.38991372730307,23.58,23.58,16.78788131873982,0.0
7185,7185,2.8,0.0,11097.45258003145,23.59942105558841,23.598279407324323,23.395661871906878,23.6,23.6,16.894281347473928,0.0
7186,7186,2.8,0.0,11097.45258003145,23.619436097898678,23.61826311053437,23.401756179197136,23.62,23.62,16.394613730590088,0.0
7187,7187,2.8,0.0,11097.452580031453,23.63944809861055,23.63818349312223,23.408211088296213,23.64,23.64,16.017949434259286,0.0
7188,7188,2.75,0.0,9980.522244676376,23.66893988645568,23.6681604823146,23.41564050013641,23.67,23.67,15.086150213593266,3883.0862127274017
7189,7189,2.7,0.0,9980.522244676376,23.689463461893553,23.687854930506692,23.42540875905504,23.69,23.69,15.108054356869076,0.0
7190,7190,2.65,0.0,9980.522244676376,23.70976499187357,23.707935368429165,23.436800532428986,23.71,23.71,15.086150213593266,6480.558035904225
7191,7191,2.6,0.0,9980.522244676376,23.729766228196034,23.72967489710732,23.448992942529554,23.73,23.73,15.086150213593266,8545.127932532227
7192,7192,2.55,0.0,9980.522244676376,23.74946119445621,23.74932523140693,23.461637268093906,23.75,23.75,15.086150213593266,11320.761376521397
7193,7193,2.5,0.0,9980.522244676376,23.769416567895583,23.76885711969073,23.47453125712804,23.77,23.77,15.086150213593266,14361.006369317061
7194,7194,2.45,0.0,9980.522244676376,23.78973787943489,23.788659204931378,23.48764639251813,23.79,23.79,15.086150213593266,17284.487741654764
7195,7195,2.4000000000000004,0.0,9980.522244676376,23.80965219068553,23.808252415924173,23.50103111356442,23.81,23.81,15.086150213593266,19759.70089119955
7196,7196,2.35,0.0,9980.522244676376,23.829875830774533,23.8289520308315,23.514700302898987,23.83,23.83,15.086150213593266,22841.590460501142
7197,7197,2.3,0.0,9980.522244676376,23.859339392930607,23.85701722694685,23.528690712373,23.86,23.86,15.086150213593266,31206.313316437037
7198,7198,2.25,0.0,9980.522244676376,23.879607668735446,23.87830963596026,23.543644126700826,23.88,23.88,15.086150213593266,26471.31399226008
7199,7199,2.2,0.0,9980.522244676376,23.899202108690385,23.898356623459488,23.559093095432118,23.9,23.9,15.086150213593266,32430.872812375244
