,real,prediction
896,73.799987793,73.8789680557
897,73.8333129883,73.9551711173
898,74.2333374023,74.0306244645
899,74.2333374023,74.1050395827
900,74.2333374023,74.177271046
901,74.2333374023,74.2481096923
902,74.2333374023,74.3175712701
903,74.3666687012,74.2991537681
904,74.3666687012,74.2813766521
905,74.3666687012,74.2639445447
906,74.3666687012,74.246853545
907,74.3666687012,74.2302438008
908,74.3666687012,74.214181852
909,74.3333129883,74.1985895233
910,73.8999938965,74.1834615049
911,73.8999938965,74.1693686506
912,73.8999938965,74.1554351426
913,73.8999938965,74.1423792455
914,73.8999938965,74.1303349984
915,73.8333129883,74.1190749346
916,73.8333129883,74.1082301966
917,73.8333129883,74.097796173
918,73.8333129883,74.087624173
919,73.8333129883,74.0777112337
920,73.8333129883,74.0679103789
921,73.8333129883,74.0577882
922,73.6666564941,74.0486445847
923,73.5666503906,74.0398923648
924,73.5666503906,74.0306630862
925,73.5666503906,74.0218261716
926,73.5666503906,74.013089175
927,73.5,74.0051710328
928,73.5,74.0842920585
929,73.5,74.1622304619
930,74.0,74.2394316714
931,74.0,74.3150399092
932,74.0,74.390369272
933,74.0,74.4654229129
934,74.0,74.5396279306
935,74.1999816895,74.613570024
936,74.1999816895,74.5992943673
937,74.1999816895,74.5855400299
938,74.2499847412,74.5715813053
939,74.299987793,74.5574203774
940,74.299987793,74.5430595325
941,74.299987793,74.5285730545
942,74.299987793,74.513818317
943,74.0,74.4996624663
944,74.0,74.4862426932
945,74.0,74.4734067127
946,74.0,74.460427773
947,73.8333129883,74.4467315562
948,73.8333129883,74.433190201
949,73.8333129883,74.420089966
950,73.8333129883,74.4077138729
951,73.7833251953,74.3946136864
952,73.7333374023,74.3810855609
953,73.7333374023,74.3671343351
954,73.7333374023,74.3530528447
955,73.7333374023,74.3388425627
956,73.8166656494,74.324432964
957,73.8999938965,74.3975679881
958,73.8999938965,74.4698760824
959,73.8999938965,74.5417265878
960,73.9666442871,74.6275851186
961,74.0428379604,74.7124410897
962,74.1190316336,74.7960915092
963,74.1952253069,74.8039066944
964,74.2714189802,74.811415924
965,74.3476126535,74.8932665305
966,74.4238063267,74.9739466787
967,74.5,75.0534700359
968,74.5,75.1318501099
969,74.5,75.2090644797
970,74.5,75.2853772267
971,74.5,75.3605484094
972,74.8333129883,75.4348418273
973,74.8333129883,75.5086433972
974,75.2666625977,75.5813327257
975,75.5333251953,75.6526097318
976,75.5333251953,75.7230544449
977,75.5333251953,75.7926765835
978,75.5333251953,75.8611100855
979,75.5333251953,75.9283686832
980,75.5333251953,75.9944661692
981,75.5333251953,76.059791843
982,75.5333251953,76.1246051861
983,75.5333251953,76.1886617116
984,75.5333251953,76.2522208735
985,75.799987793,76.3150378627
986,76.0333251953,76.3767455309
987,76.3333129883,76.4382336586
988,76.3333129883,76.4987532538
989,76.3333129883,76.5583156995
990,76.3333129883,76.6174331111
991,76.3333129883,76.6758602158
992,76.3333129883,76.7338556173
993,76.3333129883,76.7907979989
994,76.3333129883,76.8470754712
995,76.3333129883,76.9020696614
996,76.3333129883,76.9564216911
997,76.5333251953,77.0093876504
998,76.5333251953,77.0617351326
999,76.6666564941,77.1130956185
1000,76.8666381836,77.1641068437
1001,76.8666381836,77.2148981579
1002,76.8666381836,77.2648459186
1003,76.8666381836,77.3142104453
1004,76.8666381836,77.3632490179
1005,76.8666381836,77.4117149729
1006,76.8666381836,77.4596149968
1007,76.8666381836,77.5069556979
1008,76.8666381836,77.5542445462
1009,76.8666381836,77.6009812083
1010,77.0333251953,77.647172132
1011,77.1666564941,77.6928236899
1012,77.1666564941,77.7376917106
1013,77.2666625977,77.7820358128
1014,77.2666625977,77.8263630532
1015,77.2666625977,77.8699222202
1016,77.2666625977,77.9132232216
1017,77.2666625977,77.9560186024
1018,77.2666625977,77.9983142666
1019,77.2666625977,78.0403665189
1020,77.2666625977,78.0775937378
1021,77.2666625977,78.1149799484
1022,77.3999938965,78.1517810345
1023,77.5,78.1884942181
1024,77.5,78.2247478044
1025,77.5,78.2609147958
1026,77.5999755859,78.2972433114
1027,77.5999755859,78.3331132215
1028,77.5999755859,78.3688974531
1029,77.5999755859,78.404596211
1030,77.5999755859,78.4395898826
1031,77.5999755859,78.4744999688
1032,77.5999755859,78.5090787571
1033,77.5999755859,78.543574951
1034,77.6999816895,78.5778028683
1035,77.8333129883,78.6119490292
1036,77.8333129883,78.6460136291
1037,77.8333129883,78.6799968627
1038,77.8333129883,78.7136510123
1039,77.9333190918,78.7475966078
1040,77.9333190918,78.7814611212
1041,77.9333190918,78.8152447463
1042,77.9333190918,78.8489476763
1043,77.9333190918,78.8828799759
1044,77.9333190918,78.9164213532
1045,77.9333190918,78.9498826141
1046,78.0,78.9832639499
1047,78.1333312988,79.0165655514
1048,78.1333312988,79.0497876092
1049,78.1333312988,79.0829303132
1050,78.1333312988,79.115993853
1051,78.1333312988,79.1492882895
1052,78.1999816895,79.1827511115
1053,78.1999816895,79.2161340047
1054,78.1999816895,79.249685072
1055,78.1999816895,79.2831559996
1056,78.1999816895,79.3170428033
1057,78.1999816895,79.35122057
1058,78.299987793,79.3856886776
1059,78.299987793,79.4200744552
1060,78.3999938965,79.4548739236
1061,78.3999938965,79.4895902704
1062,78.3999938965,79.5247814782
1063,78.3999938965,79.5596407166
1064,78.3999938965,79.594912515
1065,78.5,79.6304718953
1066,78.5,79.6663182435
1067,78.5,79.7024509472
1068,78.5,79.7388691764
1069,78.5,79.7752004175
1070,78.5999755859,79.8116927905
1071,78.5999755859,79.8483459103
1072,78.6999816895,79.8855932575
1073,78.6999816895,79.9223797315
1074,78.6999816895,79.9588924585
1075,78.6999816895,79.9958757556
1076,78.6999816895,80.0330186271
1077,78.6999816895,80.0710645008
1078,78.799987793,80.1097632351
1079,78.799987793,80.1490513105
1080,78.799987793,80.1789062542
1081,78.799987793,80.208706879
1082,78.799987793,80.2382644445
1083,78.799987793,80.2672489109
1084,78.799987793,80.2958974113
1085,78.9666442871,80.3241161096
1086,78.9666442871,80.3518112851
1087,78.9666442871,80.3789367498
1088,78.9666442871,80.4056351836
1089,78.9666442871,80.4321906498
1090,78.9666442871,80.458508961
1091,79.0666503906,80.4849682271
1092,79.0666503906,80.5115681914
1093,79.0666503906,80.538119759
1094,79.299987793,80.5646230179
1095,79.299987793,80.5913612868
1096,79.299987793,80.6180509073
1097,79.4333190918,80.6450224502
1098,79.4333190918,80.6719449203
1099,79.4333190918,80.6990072459
1100,79.4333190918,80.7255482082
1101,79.4333190918,80.751616007
1102,79.4333190918,80.7774475383
1103,79.4333190918,80.8037985881
1104,79.5666503906,80.830101694
1105,79.5666503906,80.8561681042
1106,79.6999816895,80.8819982494
1107,79.6999816895,80.9079702376
1108,79.6999816895,80.9340838106
1109,79.8333129883,80.9599610327
1110,79.8333129883,80.985602334
1111,79.8333129883,81.0110081438
1112,79.8333129883,81.0363677294
1113,79.8333129883,81.0614923361
1114,79.8333129883,81.0865712303
1115,79.8333129883,81.1114156561
1116,79.8333129883,81.1362148793
1117,79.8999938965,81.1611578212
1118,79.9666442871,81.1860553811
1119,79.9666442871,81.2110964807
1120,79.9666442871,81.2362808589
1121,79.9666442871,81.2611361851
1122,80.0666503906,81.2859462887
1123,80.0666503906,81.3105224131
1124,80.0666503906,81.335242662
1125,80.0666503906,81.3603900041
1126,80.0666503906,81.3856804314
1127,80.0666503906,81.4111608796
1128,80.0666503906,81.4367838069
1129,80.1666564941,81.4632099742
1130,80.2666625977,81.4900601863
1131,80.2666625977,81.5168615464
1132,80.2666625977,81.5437085351
1133,80.2666625977,81.5711203906
1134,80.3666687012,81.5993322313
1135,80.3666687012,81.627964868
1136,80.3666687012,81.6571591226
1137,80.3666687012,81.6860642255
1138,80.3666687012,81.7159081842
1139,80.3666687012,81.7465476475
1140,80.3666687012,81.7716462323
1141,80.3666687012,81.7967072258
1142,80.5,81.8217306845
1143,80.5999755859,81.8468721155
1144,80.5999755859,81.8719758911
1145,80.5999755859,81.897780471
1146,80.5999755859,81.9238573499
1147,80.7333068848,81.9497396758
1148,80.7333068848,81.9754277857
1149,80.7333068848,82.0005722175
1150,80.7333068848,82.025368042
1151,80.7333068848,82.0495826277
1152,80.7333068848,82.0735277928
1153,80.7333068848,82.0968152449
1154,80.8333129883,82.1196403171
1155,80.9333190918,82.1420425531
1156,80.9333190918,82.1644112364
1157,80.9333190918,82.1867464172
1158,80.9999847412,82.2084262963
1159,81.0666503906,82.2296267776
1160,81.0666503906,82.250348579
1161,81.0666503906,82.2701065934
1162,81.0666503906,82.289407514
1163,81.0666503906,82.3083686251
1164,81.0666503906,82.3271458864
1165,81.0666503906,82.3455063284
1166,81.1333312988,82.2557920733
1167,81.1333312988,82.1655514404
1168,80.6666564941,82.0752128112
1169,80.6666564941,81.9846208356
1170,80.6666564941,81.8940090924
1171,80.6666564941,81.8029501554
1172,80.2666625977,81.711561157
1173,80.2666625977,81.6199204312
1174,80.2666625977,81.6354537037
1175,80.2666625977,81.6502253081
1176,80.2666625977,81.6645084359
1177,80.2666625977,81.678536972
1178,80.0333251953,81.6917282998
1179,80.0333251953,81.7042003642
1180,80.0333251953,81.7161096019
1181,80.1999816895,81.7277678492
1182,80.1999816895,81.7388256375
1183,80.1999816895,81.7491673121
1184,80.3666687012,81.7591048475
1185,80.3666687012,81.7685999976
1186,80.3666687012,81.7776922764
1187,80.3666687012,81.7864600354
1188,80.3666687012,81.7949426122
1189,80.4666442871,81.8031404337
1190,80.4666442871,81.8109761782
1191,80.4666442871,81.8184115824
1192,80.4666442871,81.8256026054
1193,80.4666442871,81.8323942537
1194,80.6333312988,81.8389425763
1195,80.6333312988,81.8454810913
1196,80.7333374023,81.8516989115
1197,80.7333374023,81.8576353227
1198,80.7333374023,81.8632518953
1199,80.7333374023,81.8686268565
1200,80.7333374023,81.8720032179
1201,80.7333374023,81.8751125638
1202,80.7333374023,81.8781133232
1203,80.7333374023,81.8808737668
1204,80.7333374023,81.8835259784
1205,80.7333374023,81.8860700677
1206,80.7333374023,81.8885061446
1207,80.799987793,81.8908343189
1208,80.799987793,81.892949272
1209,80.8333129883,81.8949566486
1210,80.8333129883,81.8967510988
1211,80.8333129883,81.8984119179
1212,80.8333129883,81.8999656218
1213,80.8333129883,81.9014123193
1214,80.8333129883,81.9027521192
1215,80.8333129883,81.9039324314
1216,80.8333129883,81.9050061165
1217,80.8333129883,81.9058678547
1218,80.8333129883,81.9065178303
1219,80.8333129883,81.9071671456
1220,80.4666442871,81.9075785648
1221,80.299987793,81.8045097636
1222,80.299987793,81.7014402294
1223,80.299987793,81.5983699632
1224,80.299987793,81.495246267
1225,80.0666503906,81.3922273218
1226,80.0666503906,81.3926873957
1227,80.0666503906,81.3930415741
1228,80.0666503906,81.3932899336
1229,80.0666503906,81.3934326127
1230,80.0666503906,81.3934697187
1231,80.0666503906,81.393506787
1232,80.0666503906,81.3934120092
1233,80.0999755859,81.3933173277
1234,80.0666503906,81.3932227424
1235,80.0666503906,81.393022825
1236,80.0666503906,81.3927176825
1237,80.0999755859,81.3923074219
1238,80.0999755859,81.391897578
1239,80.0999755859,81.3913827222
1240,80.0999755859,81.3908683894
1241,80.0999755859,81.390249151
1242,80.0999755859,81.3896305415
1243,80.0999755859,81.3889071013
1244,80.0999755859,81.3880262692
1245,80.0999755859,81.3871463319
1246,80.3666687012,81.3862672884
1247,80.3666687012,81.38523098
1248,80.3666687012,81.3841957244
1249,80.3666687012,81.3831615203
1250,80.3666687012,81.381970209
1251,80.3666687012,81.380885536
1252,80.3666687012,81.3796965367
1253,80.3666687012,81.3785087451
1254,80.3666687012,81.37732216
1255,80.3666687012,81.3761367802
1256,80.3666687012,81.3749262553
1257,80.3666687012,81.37371696
1258,80.3999938965,81.3724034649
1259,80.4333190918,81.371091304
1260,80.4333190918,81.3699094005
1261,80.3999938965,81.3687284988
1262,80.3999938965,81.3675485982
1263,80.3999938965,81.3663696979
1264,80.3999938965,81.3651038142
1265,80.3999938965,81.3638390037
1266,80.3999938965,81.3624872827
1267,80.3999938965,81.3611367075
1268,80.3999938965,81.3596112862
1269,80.3999938965,81.358087158
1270,80.3999938965,81.3565643218
1271,80.4333190918,81.3550427764
1272,80.4333190918,81.3535225209
1273,80.3999938965,81.3519155715
1274,80.3999938965,81.3503099843
1275,80.3999938965,81.3486177756
1276,80.3999938965,81.3469270013
1277,80.3999938965,81.3451496777
1278,80.3999938965,81.3433738607
1279,80.3999938965,81.3415115665
1280,80.3999938965,81.3396508509
1281,80.3999938965,81.3376817151
1282,80.3999938965,81.3357142484
1283,80.3999938965,81.3337484495
1284,80.3999938965,81.3316963345
1285,80.3999938965,81.329645959
1286,80.3999938965,81.3275973216
1287,80.3999938965,81.3255504209
1288,80.3999938965,81.3235052553
1289,80.3999938965,81.3214618233
1290,80.3999938965,81.3194201236
1291,80.3999938965,81.317292172
1292,80.3999938965,81.3152540069
1293,80.3999938965,81.3132175695
1294,80.3999938965,81.3111828584
1295,80.3999938965,81.3091498721
1296,80.3666381836,81.3070306266
1297,80.3666381836,81.3049131776
1298,80.3333129883,81.302709515
1299,80.3333129883,81.3005077204
1300,80.3333129883,81.2982198098
1301,80.3333129883,81.2959338385
1302,80.3333129883,81.2936498051
1303,80.3333129883,81.2912797253
1304,80.3333129883,81.2888236719
1305,80.3333129883,81.2863697006
1306,80.3333129883,81.2839178094
1307,80.3333129883,81.2814679968
1308,80.299987793,81.2789322782
1309,80.299987793,81.2763987091
1310,80.299987793,81.2737793052
1311,80.299987793,81.2711621217
1312,80.299987793,81.2685471567
1313,80.299987793,81.2658464259
1314,80.299987793,81.2631479845
1315,80.299987793,81.2604078392
1316,80.299987793,81.2576260254
1317,80.299987793,81.2548465698
1318,80.299987793,81.2519814877
1319,80.299987793,81.2491188343
1320,80.2666625977,81.2463144253
1321,80.2666625977,81.2435123472
1322,80.2666625977,81.2405616015
1323,80.2333068848,81.2376133084
1324,80.2333068848,81.2345812001
1325,80.2333068848,81.2314653463
1326,80.2333068848,81.2283520824
1327,80.2333068848,81.2251551404
1328,80.2333068848,81.2218745899
1329,80.2333068848,81.2185967661
1330,80.2333068848,81.2153216666
1331,80.2333068848,81.2119198782
1332,80.1999816895,81.2085209172
1333,80.1999816895,81.2051247812
1334,80.1999816895,81.201731468
1335,80.1999816895,81.1983409751
1336,80.1999816895,81.1948670346
1337,80.1999816895,81.1913959815
1338,80.1999816895,81.1879278134
1339,80.1999816895,81.1843762622
1340,80.1999816895,81.1809139286
1341,80.1999816895,81.1774544726
1342,80.1999816895,81.173997892
1343,80.1999816895,81.1704579188
1344,80.1666564941,81.1669208878
1345,80.1666564941,81.16321424
1346,80.1666564941,81.159510673
1347,80.1666564941,81.1558101843
1348,80.1666564941,81.1521127712
1349,80.1333312988,81.1484184313
1350,80.1333312988,81.1447271619
1351,80.1333312988,81.1410389605
1352,80.1333312988,81.1372459989
1353,80.1333312988,81.1334561899
1354,80.1333312988,81.1296695307
1355,80.1333312988,81.1258860189
1356,80.0999755859,81.1221056517
1357,80.0999755859,81.118242161
1358,80.0999755859,81.114468147
1359,80.0999755859,81.1106972699
1360,80.0999755859,81.1069295269
1361,80.0999755859,81.1030786498
1362,80.0999755859,81.0992309735
1363,80.0999755859,81.0953864951
1364,80.0999755859,81.0916314777
1365,80.0999755859,81.0878795813
1366,80.0999755859,81.0839582721
1367,80.0999755859,81.0800402221
1368,80.0666503906,81.076039163
1369,80.0666503906,81.0720414293
1370,80.0666503906,81.0679607528
1371,80.0666503906,81.0637972024
1372,80.0666503906,81.0596371125
1373,80.0666503906,81.0555667459
1374,80.0666503906,81.0514997624
1375,80.0333251953,81.0474361591
1376,80.0333251953,81.0432896677
1377,80.0333251953,81.0391466228
1378,80.0333251953,81.0349207557
1379,80.0333251953,81.0306984009
1380,79.9666442871,81.0270559435
1381,79.9666442871,81.0234160476
1382,79.9666442871,81.0197787113
1383,79.9666442871,81.0161439329
1384,79.9666442871,81.0125117105
1385,79.9666442871,81.0088820424
1386,79.9666442871,81.0052549267
1387,79.9666442871,81.0016303617
1388,79.9333190918,80.9980083456
1389,79.9333190918,80.9943888765
1390,79.9333190918,80.9907719527
1391,79.9333190918,80.9871575724
1392,79.8999938965,80.9836187212
1393,79.8999938965,80.9800823586
1394,79.8999938965,80.9766944576
1395,79.8999938965,80.973308939
1396,79.8999938965,80.9699258012
1397,79.8999938965,80.9665450425
1398,79.8999938965,80.9631666612
1399,79.8999938965,80.9597906557
1400,79.8999938965,80.9564170242
1401,79.8666381836,80.9530457651
1402,79.8666381836,80.9496768768
1403,79.8666381836,80.9463103575
1404,79.8666381836,80.9429462056
1405,79.8666381836,80.9395844195
1406,79.8666381836,80.9362249975
1407,79.8333129883,80.932758446
1408,79.8333129883,80.9292943323
1409,79.8333129883,80.9257596672
1410,79.8333129883,80.922117996
1411,79.8333129883,80.9184058769
1412,79.8333129883,80.9146963681
1413,79.8333129883,80.9109164806
1414,79.8333129883,80.9071392512
1415,79.8333129883,80.903364678
1416,79.799987793,80.8995927591
1417,79.799987793,80.8957322639
1418,79.799987793,80.8918379898
1419,79.799987793,80.8879099605
1420,79.799987793,80.8839846934
1421,79.799987793,80.8800621867
1422,79.799987793,80.8760329681
1423,79.799987793,80.8720065828
1424,79.799987793,80.867983029
1425,79.799987793,80.8639623046
1426,79.799987793,80.8599444077
1427,79.7666625977,80.8559293363
1428,79.6999816895,80.8519900757
1429,79.6999816895,80.8479805979
1430,79.6999816895,80.8439739396
1431,79.6999816895,80.8400430863
1432,79.6666564941,80.8361879846
1433,79.6666564941,80.8323355939
1434,79.6666564941,80.8285953827
1435,79.6666564941,80.8248578016
1436,79.6666564941,80.8211228489
1437,79.6666564941,80.8173905226
1438,79.6666564941,80.8135878336
