,on,t,tout,tdis,t_pre,hour,weekday,il
1253,0.8,73.7066467285,74.3044311523,56.1040466308,74.0733215332,8.0,2.0,-0.15558363442
1254,0.0,73.6333312988,74.626196289,73.6557373047,73.7066467285,8.0,2.0,-0.143438023707
1255,0.0,73.9199951172,75.1815124512,77.2781738281,73.6333312988,8.0,2.0,0.215036074433
1256,0.6,73.9999816895,74.8389892578,69.057623291,73.9199951172,9.0,2.0,0.219539368309
1257,0.6,73.6999816895,74.859777832,56.3012695312,73.9999816895,9.0,2.0,-0.160305464591
1258,0.0,73.706665039,74.922052002,74.5950744629,73.6999816895,9.0,2.0,-0.064163578288
1259,0.2,74.0,74.787109375,77.4131103516,73.706665039,9.0,2.0,0.29271848558
1260,1.0,73.6,75.233404541,58.766394043,74.0,9.0,2.0,-0.121417298712
1261,0.2,73.4199951172,75.498071289,63.1854492187,73.6,9.0,2.0,-0.182579024986
1262,0.0,73.5733215332,75.9340209961,77.013494873,73.4199951172,9.0,2.0,0.0793861233628
1263,0.4,73.7799804688,76.530859375,75.6278381348,73.5733215332,9.0,2.0,0.271439436809
1264,1.0,73.5666503906,76.7332519531,55.7874816894,73.7799804688,9.0,2.0,0.0611346982256
1265,0.0,73.5133300781,76.8941223144,70.4588562012,73.5666503906,9.0,2.0,-0.12920826144
1266,0.0,73.8,77.0186889648,77.8749938965,73.5133300781,9.0,2.0,0.210356053298
1267,0.6,73.8666625976,77.0083129883,69.9710144043,73.8,9.0,2.0,0.200734014345
1268,0.6,73.659991455,77.3508178711,57.9567932129,73.8666625976,10.0,2.0,-0.0732601826471
1269,0.0,73.7133300781,77.8231018066,76.1883300781,73.659991455,10.0,2.0,-0.0245501179775
1270,0.2,74.0333251953,77.7244873047,78.3783813476,73.7133300781,10.0,2.0,0.312361555067
1271,1.0,73.8199951172,78.0151184082,59.9340698242,74.0333251953,10.0,2.0,0.0586720803807
1272,0.2,73.7266540528,78.8506713867,65.6894958496,73.8199951172,10.0,2.0,-0.103415689099
1273,0.0,73.9933227539,78.9077514648,78.0514282226,73.7266540528,10.0,2.0,0.186342565524
1274,0.6,74.1466674804,78.8506713867,72.145513916,73.9933227539,10.0,2.0,0.283467811715
1275,0.8,73.799987793,79.4682189941,55.9379882812,74.1466674804,10.0,2.0,-0.14777670256
1276,0.0,73.8399841309,80.3349243164,71.9742492676,73.799987793,10.0,2.0,-0.0435713320037
1277,0.2,74.1866516114,80.573651123,78.0877746582,73.8399841309,10.0,2.0,0.33251533814
1278,1.0,73.8399902344,79.7692382812,59.2594116211,74.1866516114,10.0,2.0,-0.0784920424485
1279,0.2,73.6599792481,80.236315918,65.1186157226,73.8399902344,10.0,2.0,-0.19335542306
1280,0.0,74.0333251953,80.6255432129,78.7416748047,73.6599792481,11.0,2.0,0.288747214135
1281,0.8,73.953326416,80.4698486328,66.7481872558,74.0333251953,11.0,2.0,0.116234597508
1282,0.6,73.799987793,80.4490966797,59.0518249512,73.953326416,11.0,2.0,-0.0271384558888
1283,0.0,74.153314209,81.1704772949,77.6622070312,73.799987793,11.0,2.0,0.267758158552
1284,0.8,74.3066528321,80.9836425781,71.5279418945,74.153314209,11.0,2.0,0.348629101898
1285,1.0,73.7466491699,80.9576904297,56.5867004394,74.3066528321,11.0,2.0,-0.294392549176
1286,0.8,73.2066589355,81.3521118164,55.569519043,73.7466491699,11.0,2.0,-0.346555680984
1287,0.0,73.2866638184,81.7984313965,71.299597168,73.2066589355,11.0,2.0,-0.00848752602365
1288,0.0,73.753326416,82.6391662598,79.7173400879,73.2866638184,11.0,2.0,0.376348751901
1289,0.2,74.1599853516,82.7481567383,80.9265441894,73.753326416,11.0,2.0,0.387092827508
1290,1.0,74.14664917,82.7585205078,63.2243591308,74.1599853516,11.0,2.0,0.2476119843
1291,1.0,73.6066528321,83.3864868164,56.8773376465,74.14664917,11.0,2.0,-0.280583660241
1292,0.4,73.2999816895,83.8068603516,61.999597168,73.6066528321,12.0,2.0,-0.259231965178
1293,0.0,73.8066467286,83.8691345215,78.7364868164,73.2999816895,12.0,2.0,0.413438133811
1294,0.0,74.3666687012,84.5645629883,80.9161682129,73.8066467286,12.0,2.0,0.46634310583
1295,1.0,74.1799987793,84.8811218262,64.4906677246,74.3666687012,12.0,2.0,0.0696909087602
1296,1.0,73.4999816895,85.0160827637,57.2094726562,74.1799987793,12.0,2.0,-0.424426348778
1297,0.4,73.2333068848,85.4000915527,61.029119873,73.4999816895,12.0,2.0,-0.223305750348
1298,0.0,73.2333068848,85.7010986328,78.8039428711,73.2333068848,12.0,2.0,-0.0977728688163
1299,0.0,74.3666687012,85.9346557617,81.3105895996,73.2333068848,12.0,2.0,1.03502973531
1300,0.8,74.3666687012,85.9190734863,66.2344055176,74.3666687012,12.0,2.0,0.183984280984
1301,0.0,74.6466552734,86.0851501465,78.0099304199,74.3666687012,12.0,2.0,0.18400779771
1302,1.0,74.5333129883,86.4536132812,66.0008789062,74.6466552734,12.0,2.0,0.139923865468
1303,1.0,74.1599853516,86.7027038574,58.0346435547,74.5333129883,12.0,2.0,-0.120929269129
1304,1.0,73.6999816895,87.0244873047,57.6505981445,74.1599853516,13.0,2.0,-0.209269618171
1305,0.0,73.9799865723,87.5590454102,71.5071777344,73.6999816895,13.0,2.0,0.178900853123
1306,0.6,74.3399841309,87.8807922363,77.2677978516,73.9799865723,13.0,2.0,0.468467645196
1307,1.0,74.2733215332,88.1039489746,60.0845703125,74.3399841309,13.0,2.0,0.181917837419
1308,1.0,73.9799926758,89.8477111816,58.5743713379,74.2733215332,13.0,2.0,-0.0490831723281
1309,1.0,73.6999816895,90.371862793,58.0813537598,73.9799926758,13.0,2.0,-0.0377226172634
1310,0.0,73.8866577149,90.5016174316,70.946697998,73.6999816895,13.0,2.0,0.0785265143665
1311,0.6,74.0733276367,91.5395568848,73.416998291,73.8866577149,13.0,2.0,0.28615626742
1312,0.2,74.3199890136,91.6018493652,72.4153869629,74.0733276367,13.0,2.0,0.206662816086
1313,0.6,74.6799804688,92.2505493164,74.6573547363,74.3199890136,13.0,2.0,0.45881298911
1314,1.0,74.3333129883,91.425390625,59.6953552246,74.6799804688,13.0,2.0,-0.105225602131
1315,1.0,74.1333190918,91.5395568848,58.7093078613,74.3333129883,13.0,2.0,0.0403445949336
1316,0.8,73.699987793,91.1970397949,58.948046875,74.1333190918,14.0,2.0,-0.262542913539
1317,0.0,74.0,92.1415710449,76.712487793,73.699987793,14.0,2.0,0.187936124408
1318,1.0,74.0733184814,93.0186340332,67.9158874512,74.0,14.0,2.0,0.309317517137
1319,1.0,74.053314209,93.324822998,58.8364562988,74.0733184814,14.0,2.0,0.215437195116
1320,1.0,73.753314209,93.5323974609,58.122869873,74.053314209,14.0,2.0,-0.0651034305277
1321,0.6,73.6866516113,93.6465820312,60.5205200195,73.753314209,14.0,2.0,0.0274595714584
1322,0.0,74.0999755859,93.859362793,77.003112793,73.6866516113,14.0,2.0,0.297103004656
1323,1.0,74.1899810791,94.6066894531,68.1857543945,74.0999755859,14.0,2.0,0.322441578345
1324,1.0,74.1199890137,95.3072967529,58.7534118652,74.1899810791,14.0,2.0,0.160982038997
1325,1.0,73.8399902344,95.0063110352,58.122869873,74.1199890137,14.0,2.0,-0.0484716004301
1326,0.4,73.8933227539,94.4094787598,63.2970397949,73.8399902344,14.0,2.0,0.0759442413899
1327,0.4,74.2600036621,93.9008911133,76.131237793,73.8933227539,14.0,2.0,0.390638051043
1328,1.0,74.3666687012,93.7711425781,61.4001831055,74.2600036621,15.0,2.0,0.341484856812
1329,1.0,73.9866577149,94.0617706299,58.5276641846,74.3666687012,15.0,2.0,-0.145631636304
1330,1.0,73.8466491699,94.7935180664,58.2370361328,73.9866577149,15.0,2.0,0.0917088911382
1331,1.0,73.7466491699,95.6705810547,58.1098937988,73.8466491699,15.0,2.0,0.129282233712
1332,0.6,73.5399902344,95.8677978516,59.4721923828,73.7466491699,15.0,2.0,-0.117871042936
1333,0.0,73.9,96.0338684082,74.0345825195,73.5399902344,15.0,2.0,0.238231161501
1334,0.8,74.1699859619,96.0131103516,72.9187927246,73.9,15.0,2.0,0.428684454246
1335,1.0,74.2399902344,96.3763946533,60.0560333252,74.1699859619,15.0,2.0,0.298370731444
1336,1.0,73.9333251953,96.0442565918,59.0103149414,74.2399902344,15.0,2.0,-0.0773357196736
1337,1.0,73.7833251953,96.1272827148,58.6989196777,73.9333251953,15.0,2.0,0.078396271128
1338,0.4,73.8166656494,95.7951324463,63.7589050293,73.7833251953,15.0,2.0,0.0524987924811
1339,0.4,74.0447466169,95.2606018066,75.1088623047,73.8166656494,15.0,2.0,0.248598975305
1340,0.0,74.4085675921,94.9462480818,65.059311349,74.0447466169,16.0,2.0,0.245855042578
1341,0.0,74.6333251953,94.5162397112,69.3920009068,74.4085675921,16.0,2.0,0.108692358077
1342,0.0,75.4799926758,94.2849243164,72.2648864746,74.6333251953,16.0,2.0,0.731694223536
1343,0.0,75.5333251953,93.9476013184,74.0812927246,75.4799926758,16.0,2.0,-0.0588058764024
1344,0.0,76.006652832,93.6569580078,75.3475891113,75.5333251953,16.0,2.0,0.362012831616
1345,0.0,76.3333129883,93.7192504883,76.3751647949,76.006652832,16.0,2.0,0.216329504028
1346,0.0,76.4133178711,93.7296142578,77.1951293945,76.3333129883,16.0,2.0,-0.0295684523087
1347,0.0,76.8266418457,93.2002807617,77.9787841797,76.4133178711,16.0,2.0,0.30520959518
1348,0.0,76.8666381836,93.1380065918,78.6742004394,76.8266418457,16.0,2.0,-0.0669793037645
1349,0.0,77.099987793,93.2936950684,79.3229187012,76.8666381836,16.0,2.0,0.126096962857
1350,0.0,77.2666625977,93.3974853516,79.873034668,77.099987793,16.0,2.0,0.0597323656251
1351,0.0,77.3399963379,93.5220336914,80.3868103027,77.2666625977,16.0,2.0,-0.033507834318
1352,0.0,77.5599853515,93.5531677246,80.8435058594,77.3399963379,17.0,2.0,0.113248479004
1353,0.0,77.5999755859,93.3559631348,81.3417297363,77.5599853515,17.0,2.0,-0.0657514020433
1354,0.0,77.8066467285,92.9771240234,81.7205871582,77.5999755859,17.0,2.0,0.101932320812
1355,0.0,77.9333190918,92.8629699707,82.0631103516,77.8066467285,17.0,2.0,0.0227017021266
1356,0.0,78.0266601562,92.9511779785,82.4056152344,77.9333190918,17.0,2.0,-0.010537500506
1357,0.0,78.1599914551,92.9252319336,82.6391601562,78.0266601562,17.0,2.0,0.0297383464101
1358,0.0,78.2199829102,93.1120483398,82.9505554199,78.1599914551,17.0,2.0,-0.0437295582576
1359,0.0,78.3799926758,93.5843200684,83.1892700195,78.2199829102,17.0,2.0,0.0553016182115
1360,0.0,78.4799987793,94.1292480469,83.4383605957,78.3799926758,17.0,2.0,-0.00562366418301
1361,0.0,78.6199829102,94.7623840332,83.6148193359,78.4799987793,17.0,2.0,0.0330778756331
1362,0.0,78.7199829102,95.2294555664,83.8172485352,78.6199829102,17.0,2.0,-0.00768940965645
1363,0.0,78.799987793,95.9560119629,84.0040649414,78.7199829102,17.0,2.0,-0.0291847081191
1364,0.0,78.9333129883,96.3504333496,84.2116394043,78.799987793,18.0,2.0,0.0233827882729
1365,0.0,79.0266479492,95.3332580566,84.4088439941,78.9333129883,18.0,2.0,-0.0138527710733
1366,0.0,79.3533203125,95.0426452637,84.6579467773,79.0266479492,18.0,2.0,0.220403928024
1367,0.0,79.4333190918,95.3903320312,84.8863342285,79.3533203125,18.0,2.0,-0.0263199713434
1368,0.0,79.6466491699,95.1619873047,85.1198730469,79.4333190918,18.0,2.0,0.107749602818
1369,0.0,79.8333129883,95.1567993164,85.3170471191,79.6466491699,18.0,2.0,0.0816065469516
1370,0.0,79.8733154297,94.9284606934,85.4831115722,79.8333129883,18.0,2.0,-0.0640611782558
1371,0.0,80.0066467285,94.8246704102,85.659564209,79.8733154297,18.0,2.0,0.029611966031
1372,0.0,80.0666503906,94.9077148438,85.8464233398,80.0066467285,18.0,2.0,-0.0435952674406
1373,0.0,80.246661377,95.4526062012,85.9657958984,80.0666503906,18.0,2.0,0.0752510768757
1374,0.0,80.3666687012,96.4801757812,86.1111083984,80.246661377,18.0,2.0,0.0132180817565
1375,0.0,80.4399963379,97.8398803711,86.2564147949,80.3666687012,18.0,2.0,-0.0364298471018
1376,0.0,80.6533081055,98.5456970215,86.339453125,80.4399963379,19.0,2.0,0.102039897906
1377,0.0,80.7333068848,99.0958007812,86.4951416016,80.6533081055,19.0,2.0,-0.0320794807501
1378,0.0,80.926651001,97.9488708496,86.5574035644,80.7333068848,19.0,2.0,0.0842035254053
1379,0.0,81.0666503906,96.8512390137,89.8243469238,80.926651001,19.0,2.0,0.0339498181369
1380,0.8,81.0133239746,95.2917358398,75.415057373,81.0666503906,19.0,2.0,0.124258591948
1381,0.8,80.5066589355,93.8334106445,61.0758178711,81.0133239746,19.0,2.0,-0.32571600382
1382,0.0,80.2199951172,92.515234375,75.0621582031,80.5066589355,19.0,2.0,-0.383337172842
1383,0.0,80.1333190918,90.844140625,76.7280517578,80.2199951172,19.0,2.0,-0.180034601169
1384,0.0,80.3666687012,89.0588562012,77.2989257812,80.1333190918,19.0,2.0,0.144058058572
1385,0.0,80.4666442871,87.6576293945,78.0981384277,80.3666687012,19.0,2.0,0.0145977464726
1386,0.0,80.6933349609,86.5989257812,78.9336975098,80.4666442871,19.0,2.0,0.14408709194
1387,0.0,80.7333374023,85.8152770996,79.7484680176,80.6933349609,19.0,2.0,-0.0401820570733
1388,0.0,80.7599975586,84.8084777832,80.4490905762,80.7333374023,20.0,2.0,-0.0510179558502
1389,0.0,80.8333129883,84.1389953613,81.0095947266,80.7599975586,20.0,2.0,-0.00269588907322
1390,0.0,80.8333129883,83.4331726074,83.4591430664,80.8333129883,20.0,2.0,-0.074145806729
1391,0.8,80.4399841309,82.7741027832,71.4500915527,80.8333129883,20.0,2.0,-0.186331221524
1392,0.2,80.1133178711,82.1772705078,67.6512084961,80.4399841309,20.0,2.0,-0.328855430236
1393,0.0,80.0733154297,81.7413513184,74.3667297363,80.1133178711,20.0,2.0,-0.11182137792
1394,0.0,80.0799804687,81.3521057129,75.6745361328,80.0733154297,20.0,2.0,-0.0643176949784
1395,0.0,80.0999755859,81.0303466797,76.9615905762,80.0799804687,20.0,2.0,-0.0502012619633
1396,0.0,80.2599914551,80.7293457031,77.9995422363,80.0999755859,20.0,2.0,0.0905880598383
1397,0.0,80.3666687012,80.428338623,78.7883789062,80.2599914551,20.0,2.0,0.0383532767023
1398,0.0,80.3733337403,80.2311157226,79.3955688476,80.3666687012,20.0,2.0,-0.0609312937943
1399,0.0,80.4133239746,80.1480895996,79.883416748,80.3733337403,20.0,2.0,-0.0273913485709
1400,0.0,80.3999938965,79.9560791016,80.2518798828,80.4133239746,21.0,2.0,-0.0801561752182
1401,0.0,80.4133239746,79.7069702148,80.5217529297,80.3999938965,21.0,2.0,-0.0529314873129
1402,0.0,80.3999938965,79.5201293945,80.7708496094,80.4133239746,21.0,2.0,-0.0791123688095
1403,0.0,80.3999938965,79.2710327148,80.999206543,80.3999938965,21.0,2.0,-0.065217788232
1404,0.0,80.3999938965,79.0219177246,81.1860412598,80.3999938965,21.0,2.0,-0.0646213253396
1405,0.0,80.3999938965,78.9129333496,81.2586914062,80.3999938965,21.0,2.0,-0.0643603810443
1406,0.0,80.3733154297,78.892175293,81.3936279297,80.3999938965,21.0,2.0,-0.0909891462568
1407,0.0,80.3333129883,78.7883728027,81.4195739746,80.3733154297,21.0,2.0,-0.10412846068
1408,0.0,80.3266479492,78.5392578125,81.554498291,80.3333129883,21.0,2.0,-0.0702903744364
1409,0.0,80.299987793,78.3524353027,81.6479187012,80.3266479492,21.0,2.0,-0.089854135535
1410,0.0,80.299987793,78.1448547363,81.6686706543,80.299987793,21.0,2.0,-0.0627607966064
1411,0.0,80.2666564942,77.9476531982,81.7205871582,80.299987793,21.0,2.0,-0.0956199303242
1412,0.0,80.2333068848,77.7452392578,81.7413513184,80.2666564942,22.0,2.0,-0.0952334016916
1413,0.0,80.2199768067,77.3819580078,81.7621154785,80.2333068848,22.0,2.0,-0.0744239059639
1414,0.0,80.1999816895,77.1536071777,81.762109375,80.2199768067,22.0,2.0,-0.0805741149464
1415,0.0,80.1999816895,77.0186767578,81.7413513184,80.1999816895,22.0,2.0,-0.0603038049808
1416,0.0,80.1666564941,76.9771606445,81.6790649414,80.1999816895,22.0,2.0,-0.0935295972056
1417,0.0,80.1333312988,76.7072753906,81.6583068848,80.1666564941,22.0,2.0,-0.0929631948324
1418,0.0,80.1133178711,76.6294372558,81.5856323242,80.1333312988,22.0,2.0,-0.0795448486735
1419,0.0,80.0999755859,76.5567871094,81.5752563476,80.1133178711,22.0,2.0,-0.072747676626
1420,0.0,80.0933105468,76.5152709961,81.481854248,80.0999755859,22.0,2.0,-0.0660029731523
1421,0.0,80.0666503906,76.3699645996,81.4610900879,80.0933105468,22.0,2.0,-0.085666137426
1422,0.0,80.0399902344,76.1208679199,81.3780578613,80.0666503906,22.0,2.0,-0.0851335515223
1423,0.0,79.9799804687,76.0378356934,81.336541748,80.0399902344,22.0,2.0,-0.118348187819
1424,0.0,79.959979248,75.8510131836,81.2690734863,79.9799804687,23.0,2.0,-0.0780360115683
1425,0.0,79.9199890137,75.8510131836,81.227557373,79.959979248,23.0,2.0,-0.0980729146427
1426,0.0,79.8999938965,75.9548034668,81.14453125,79.9199890137,23.0,2.0,-0.0784220552017
1427,0.0,79.8799804688,76.1623840332,81.0822570801,79.8999938965,23.0,2.0,-0.0789852564383
1428,0.0,79.8533081055,76.1623840332,81.0511169434,79.8799804688,23.0,2.0,-0.0856921107403
1429,0.0,79.8333129883,76.0482055664,80.9888305664,79.8533081055,23.0,2.0,-0.0788053463629
1430,0.0,79.8133178711,75.6226196289,80.936920166,79.8333129883,23.0,2.0,-0.0778342290743
1431,0.0,79.799987793,75.4306060791,80.9006011963,79.8133178711,23.0,2.0,-0.0707573214963
1432,0.0,79.7733215332,75.2126586914,80.8123779297,79.799987793,23.0,2.0,-0.0836035823279
1433,0.0,79.6866516113,75.1711486816,80.7604736328,79.7733215332,23.0,2.0,-0.143571703628
1434,0.0,79.6666564941,75.3268310547,80.6774291992,79.6866516113,23.0,2.0,-0.0774771697126
2583,0.0,73.3645279111,66.5783656193,73.4081375754,73.363788221,0.0,2.0,-0.0509346765297
2584,0.0,73.3652676013,66.5583091149,73.4023798655,73.3645279111,0.0,2.0,-0.0508848835276
2585,0.0,73.3660072914,66.5382526104,73.3966221555,73.3652676013,0.0,2.0,-0.050835090725
2586,0.0,73.3667469815,66.5181961059,73.3908644456,73.3660072914,0.0,2.0,-0.0507852978226
2587,0.0,73.3674866716,66.4981396015,73.3851067357,73.3667469815,0.0,2.0,-0.0507355049205
2588,0.0,73.3682263617,66.478083097,73.3793490257,73.3674866716,0.0,2.0,-0.0506857120181
2589,0.0,73.3689660518,66.4580265925,73.3735913158,73.3682263617,0.0,2.0,-0.0506359191158
2590,0.0,73.3697057419,66.4379700881,73.3678336059,73.3689660518,0.0,2.0,-0.0505861262137
2591,0.0,73.3704454321,66.4179135836,73.3620758959,73.3697057419,0.0,2.0,-0.0505363332113
2592,0.0,73.3711851222,66.3978570791,73.356318186,73.3704454321,0.0,2.0,-0.0504865404087
2593,0.0,73.3719248123,66.3778005747,73.3505604761,73.3711851222,0.0,2.0,-0.0504367475066
2594,0.0,73.3726645024,66.3577440702,73.3448027662,73.3719248123,0.0,2.0,-0.0503869546042
2595,0.0,73.3734041925,66.3376875657,73.3390450562,73.3726645024,1.0,2.0,-0.0503371617018
2596,0.0,73.3741438826,66.3176310612,73.3332873463,73.3734041925,1.0,2.0,-0.0502873687995
2597,0.0,73.3748835727,66.2975745568,73.3275296364,73.3741438826,1.0,2.0,-0.0502375758974
2598,0.0,73.3756232629,66.2775180523,73.3217719264,73.3748835727,1.0,2.0,-0.050187782895
2599,0.0,73.376362953,66.2574615478,73.3160142165,73.3756232629,1.0,2.0,-0.0501379900924
2600,0.0,73.3771026431,66.2374050434,73.3102565066,73.376362953,1.0,2.0,-0.0500881971903
2601,0.0,73.3778423332,66.2173485389,73.3044987966,73.3771026431,1.0,2.0,-0.0500384042879
2602,0.0,73.3785820233,66.1972920344,73.2987410867,73.3778423332,1.0,2.0,-0.0499886113856
2603,0.0,73.3793217134,66.17723553,73.2929833768,73.3785820233,1.0,2.0,-0.0499388184834
2604,0.0,73.3800614035,66.1571790255,73.2872256668,73.3793217134,1.0,2.0,-0.0498890255811
2605,0.0,73.3808010937,66.137122521,73.2814679569,73.3800614035,1.0,2.0,-0.0498392325787
2606,0.0,73.3815407838,66.1170660165,73.275710247,73.3808010937,1.0,2.0,-0.0497894397761
2607,0.0,73.3822804739,66.0970095121,73.269952537,73.3815407838,2.0,2.0,-0.049739646874
2608,0.0,73.383020164,66.0769530076,73.2641948271,73.3822804739,2.0,2.0,-0.0496898539716
2609,0.0,73.3837598541,66.0568965031,73.2584371172,73.383020164,2.0,2.0,-0.0496400610693
2610,0.0,73.3844995442,66.0368399987,73.2526794072,73.3837598541,2.0,2.0,-0.0495902681671
2611,0.0,73.3852392343,66.0167834942,73.2469216973,73.3844995442,2.0,2.0,-0.0495404752648
2612,0.0,73.3859789245,65.9967269897,73.2411639874,73.3852392343,2.0,2.0,-0.0494906822624
2613,0.0,73.3867186146,65.9766704853,73.2354062774,73.3859789245,2.0,2.0,-0.0494408894601
2614,0.0,73.3874583047,65.9566139808,73.2296485675,73.3867186146,2.0,2.0,-0.0493910965577
2615,0.0,73.3881979948,65.9365574763,73.2238908576,73.3874583047,2.0,2.0,-0.0493413036554
2616,0.0,73.3889376849,65.9165009719,73.2181331476,73.3881979948,2.0,2.0,-0.0492915107532
2617,0.0,73.389677375,65.8964444674,73.2123754377,73.3889376849,2.0,2.0,-0.0492417178509
2618,0.0,73.3904170652,65.8763879629,73.2066177278,73.389677375,2.0,2.0,-0.0491919248485
2619,0.0,73.3911567553,65.8563314584,73.2008600179,73.3904170652,3.0,2.0,-0.0491421320459
2620,0.0,73.3918964454,65.836274954,73.1951023079,73.3911567553,3.0,2.0,-0.0490923391438
2621,0.0,73.3926361355,65.8162184495,73.189344598,73.3918964454,3.0,2.0,-0.0490425462414
2622,0.0,73.3933758256,65.796161945,73.1835868881,73.3926361355,3.0,2.0,-0.0489927533391
2623,0.0,73.3941155157,65.7761054406,73.1778291781,73.3933758256,3.0,2.0,-0.048942960437
2624,0.0,73.3948552058,65.7560489361,73.1720714682,73.3941155157,3.0,2.0,-0.0488931675346
2625,0.0,73.395594896,65.7359924316,73.1663137583,73.3948552058,3.0,2.0,-0.0488433745322
2626,0.0,73.3963345861,65.7159359272,73.1605560483,73.395594896,3.0,2.0,-0.0487935817299
2627,0.0,73.3970742762,65.6958794227,73.1547983384,73.3963345861,3.0,2.0,-0.0487437888275
2628,0.0,73.3978139663,65.6758229182,73.1490406285,73.3970742762,3.0,2.0,-0.0486939959251
2629,0.0,73.3985536564,65.6557664137,73.1432829185,73.3978139663,3.0,2.0,-0.0486442030228
2630,0.0,73.3992933465,65.6357099093,73.1375252086,73.3985536564,3.0,2.0,-0.0485944101207
2631,0.0,73.4000330366,65.6156534048,73.1317674987,73.3992933465,4.0,2.0,-0.0485446172183
2632,0.0,73.4007727268,65.5955969003,73.1260097887,73.4000330366,4.0,2.0,-0.0484948242159
2633,0.0,73.4015124169,65.5755403959,73.1202520788,73.4007727268,4.0,2.0,-0.0484450314136
2634,0.0,73.402252107,65.5554838914,73.1144943689,73.4015124169,4.0,2.0,-0.0483952385112
2635,0.0,73.4029917971,65.5354273869,73.1087366589,73.402252107,4.0,2.0,-0.0483454456089
2636,0.0,73.4037314872,65.5153708825,73.102978949,73.4029917971,4.0,2.0,-0.0482956527067
2637,0.0,73.4044711773,65.495314378,73.0972212391,73.4037314872,4.0,2.0,-0.0482458598044
2638,0.0,73.4052108674,65.4752578735,73.0914635291,73.4044711773,4.0,2.0,-0.048196066902
2639,0.0,73.4059505576,65.455201369,73.0857058192,73.4052108674,4.0,2.0,-0.0481462738996
2640,0.0,73.4066902477,65.4351448646,73.0799481093,73.4059505576,4.0,2.0,-0.0480964810973
2641,0.0,73.4074299378,65.4150883601,73.0741903994,73.4066902477,4.0,2.0,-0.0480466881949
2642,0.0,73.4081696279,65.3950318556,73.0684326894,73.4074299378,4.0,2.0,-0.0479968952926
2643,0.0,73.408909318,65.3749753512,73.0626749795,73.4081696279,5.0,2.0,-0.0479471023904
2644,0.0,73.4096490081,65.3549188467,73.0569172696,73.408909318,5.0,2.0,-0.0478973094881
2645,0.0,73.4103886982,65.3348623422,73.0511595596,73.4096490081,5.0,2.0,-0.0478475165857
2646,0.0,73.4111283884,65.3148058378,73.0454018497,73.4103886982,5.0,2.0,-0.0477977235836
2647,0.0,73.4118680785,65.2947493333,73.0396441398,73.4111283884,5.0,2.0,-0.047747930781
2648,0.0,73.4126077686,65.2746928288,73.0338864298,73.4118680785,5.0,2.0,-0.0476981378787
2649,0.0,73.4133474587,65.2546363244,73.0281287199,73.4126077686,5.0,2.0,-0.0476483449765
2650,0.0,73.4140871488,65.2345798199,73.02237101,73.4133474587,5.0,2.0,-0.0475985520742
2651,0.0,73.4148268389,65.2145233154,73.0166133,73.4140871488,5.0,2.0,-0.0475487591718
2652,0.0,73.415566529,65.1944668109,73.0108555901,73.4148268389,5.0,2.0,-0.0474989662694
2653,0.0,73.4163062192,65.1744103065,73.0050978802,73.415566529,5.0,2.0,-0.0474491732673
2654,0.0,73.4170459093,65.154353802,72.9993401702,73.4163062192,5.0,2.0,-0.0473993804647
2655,0.0,73.4177855994,65.1342972975,72.9935824603,73.4170459093,6.0,2.0,-0.0473495875624
2656,0.0,73.4185252895,65.1142407931,72.9878247504,73.4177855994,6.0,2.0,-0.0472997946602
2657,0.0,73.4192649796,65.0941842886,72.9820670404,73.4185252895,6.0,2.0,-0.0472500017579
2658,0.0,73.4200046697,65.0741277841,72.9763093305,73.4192649796,6.0,2.0,-0.0472002088555
2659,0.0,73.4207443599,65.0540712797,72.9705516206,73.4200046697,6.0,2.0,-0.0471504158534
2660,0.0,73.42148405,65.0340147752,72.9647939106,73.4207443599,6.0,2.0,-0.0471006230508
2661,0.0,73.4222237401,65.0139582707,72.9590362007,73.42148405,6.0,2.0,-0.0470508301484
2662,0.0,73.4229634302,64.9939017662,72.9532784908,73.4222237401,6.0,2.0,-0.0470010372461
2663,0.0,73.4237031203,64.9738452618,72.9475207808,73.4229634302,6.0,2.0,-0.046951244344
2664,0.0,73.4244428104,64.9537887573,72.9417630709,73.4237031203,6.0,2.0,-0.0469014514416
2665,0.0,73.4251825005,64.9337322528,72.936005361,73.4244428104,6.0,2.0,-0.0468516585392
2666,0.0,73.4259221907,64.9136757484,72.9302476511,73.4251825005,6.0,2.0,-0.0468018655371
2667,0.0,73.4266618808,64.8936192439,72.9244899411,73.4259221907,7.0,2.0,-0.0467520727345
2668,0.0,73.4274015709,64.8735627394,72.9187322312,73.4266618808,7.0,2.0,-0.0467022798322
2669,0.0,73.428141261,64.853506235,72.9129745213,73.4274015709,7.0,2.0,-0.04665248693
2670,0.0,73.4288809511,64.8334497305,72.9072168113,73.428141261,7.0,2.0,-0.0466026940277
2671,0.0,73.4296206412,64.813393226,72.9014591014,73.4288809511,7.0,2.0,-0.0465529011253
2672,0.0,73.4303603313,64.7933367215,72.8957013915,73.4296206412,7.0,2.0,-0.0465031082229
2673,0.0,73.4311000215,64.7732802171,72.8899436815,73.4303603313,7.0,2.0,-0.0464533152208
2674,0.0,73.4318397116,64.7532237126,72.8841859716,73.4311000215,7.0,2.0,-0.0464035224182
2675,0.0,73.4325794017,64.7331672081,72.8784282617,73.4318397116,7.0,2.0,-0.0463537295159
