,real,prediction
891,73.799987793,72.9090799965
892,73.799987793,72.9630870708
893,73.799987793,73.0170610393
894,73.799987793,73.0708362839
895,73.799987793,73.1241649017
896,73.799987793,73.1769242686
897,73.8333129883,73.2291578547
898,74.2333374023,73.2052846411
899,74.2333374023,73.181499325
900,74.2333374023,73.1580502172
901,74.2333374023,73.1343559167
902,74.2333374023,73.1104173261
903,74.3666687012,73.0867326139
904,74.3666687012,73.0633837883
905,74.3666687012,73.0402037997
906,74.3666687012,73.0171920262
907,74.3666687012,72.9944307187
908,74.3666687012,72.9719603777
909,74.3333129883,72.9497385092
910,73.8999938965,72.9277641983
911,73.8999938965,72.9063680624
912,73.8999938965,72.8850507038
913,73.8999938965,72.864226207
914,73.8999938965,72.843975603
915,73.8333129883,72.8241724617
916,73.8333129883,72.8046079725
917,73.8333129883,72.7852813057
918,73.8333129883,72.766108691
919,73.8333129883,72.7470895615
920,73.8333129883,72.7281404575
921,73.8333129883,72.709012438
922,73.6666564941,72.6904521139
923,73.5666503906,72.7482061386
924,73.5666503906,72.8054160416
925,73.5666503906,72.8625810465
926,73.5666503906,72.9195355786
927,73.5,72.9766947872
928,73.5,73.0333949098
929,73.5,73.0897205312
930,74.0,73.1459216645
931,74.0,73.1254212268
932,74.0,73.1053277488
933,74.0,73.085639732
934,74.0,73.0660242035
935,74.1999816895,73.0468124252
936,74.1999816895,73.0276713818
937,74.1999816895,73.008807927
938,74.2499847412,72.9898068104
939,74.299987793,72.9706684657
940,74.299987793,72.9513933983
941,74.299987793,72.9320235587
942,74.299987793,72.9124764015
943,74.0,72.8932498483
944,74.0,72.8744255646
945,74.0,72.8559192234
946,74.0,72.837315231
947,73.8333129883,72.8182825155
948,73.8333129883,72.7993198756
949,73.8333129883,72.7805927932
950,73.8333129883,72.7622661413
951,73.7833251953,72.7435097452
952,73.7333374023,72.8005711752
953,73.7333374023,72.8570910092
954,73.7333374023,72.9132370057
955,73.7333374023,72.9690105411
956,73.8166656494,73.0243715639
957,73.8999938965,73.0795287558
958,73.8999938965,73.0584025948
959,73.8999938965,73.0375613801
960,73.9666442871,73.0924213747
961,74.0428379604,73.1470793831
962,74.1190316336,73.2013940791
963,74.1952253069,73.2553667268
964,74.2714189802,73.3089985855
965,74.3476126535,73.36229091
966,74.4238063267,73.4152449503
967,74.5,73.4678619521
968,74.5,73.5201431562
969,74.5,73.5720661287
970,74.5,73.6237979288
971,74.5,73.6751735201
972,74.8333129883,73.7263599543
973,74.8333129883,73.7776065136
974,75.2666625977,73.8284986507
975,75.5333251953,73.8788305078
976,75.5333251953,73.9289770506
977,75.5333251953,73.9789389615
978,75.5333251953,74.0284683344
979,75.5333251953,74.0775666645
980,75.5333251953,74.1262355876
981,75.5333251953,74.1747253191
982,75.5333251953,74.2232022588
983,75.5333251953,74.2715007138
984,75.5333251953,74.3197871787
985,75.799987793,74.3678958602
986,76.0333251953,74.4155787296
987,76.3333129883,74.4634175668
988,76.3333129883,74.5109144799
989,76.3333129883,74.5580707765
990,76.3333129883,74.6052191908
991,76.3333129883,74.6521940119
992,76.3333129883,74.6991616675
993,76.3333129883,74.7457077122
994,76.3333129883,74.7920823814
995,76.3333129883,74.8378719803
996,76.3333129883,74.8834929889
997,76.5333251953,74.9284488077
998,76.5333251953,74.9732391059
999,76.6666564941,75.0176158587
1000,76.8666381836,75.061994963
1001,76.8666381836,75.1064593046
1002,76.8666381836,75.1505941953
1003,76.8666381836,75.1945665879
1004,76.8666381836,75.238542821
1005,76.8666381836,75.2823571402
1006,76.8666381836,75.3260101418
1007,76.8666381836,75.3695024196
1008,76.8666381836,75.4131660456
1009,76.8666381836,75.4566689087
1010,77.0333251953,75.500011601
1011,77.1666564941,75.543194712
1012,77.1666564941,75.5860530892
1013,77.2666625977,75.6287536685
1014,77.2666625977,75.6716285108
1015,77.2666625977,75.7141797544
1016,77.2666625977,75.7567400708
1017,77.2666625977,75.7991436866
1018,77.2666625977,75.8413911787
1019,77.2666625977,75.883648862
1020,77.2666625977,75.925750959
1021,77.2666625977,75.9678637825
1022,77.3999938965,76.0094900728
1023,77.5,76.0509631015
1024,77.5,76.0920347983
1025,77.5,76.1329552753
1026,77.5999755859,76.1738908295
1027,77.5999755859,76.2144270794
1028,77.5999755859,76.2548140809
1029,77.5999755859,76.2950523837
1030,77.5999755859,76.3347281606
1031,77.5999755859,76.3742578574
1032,77.5999755859,76.4134762717
1033,77.5999755859,76.4525502898
1034,77.6999816895,76.4913561748
1035,77.8333129883,76.5300191824
1036,77.8333129883,76.5685398387
1037,77.8333129883,76.6069186678
1038,77.8333129883,76.6449904518
1039,77.9333190918,76.6831706469
1040,77.9333190918,76.7212102684
1041,77.9333190918,76.7591098338
1042,77.9333190918,76.7968698588
1043,77.9333190918,76.8346980199
1044,77.9333190918,76.8721797407
1045,77.9333190918,76.9095234594
1046,78.0,76.9467296842
1047,78.1333312988,76.9837989213
1048,78.1333312988,77.0207316751
1049,78.1333312988,77.0575284482
1050,78.1333312988,77.0941897411
1051,78.1333312988,77.1309232155
1052,78.1999816895,77.167687183
1053,78.1999816895,77.2043157911
1054,78.1999816895,77.2409752783
1055,78.1999816895,77.2774997909
1056,78.1999816895,77.3142213058
1057,78.1999816895,77.3510562522
1058,78.299987793,77.388004261
1059,78.299987793,77.4248162329
1060,78.3999938965,77.4618241489
1061,78.3999938965,77.4986958073
1062,78.3999938965,77.5358046128
1063,78.3999938965,77.5726110493
1064,78.3999938965,77.6096134501
1065,78.5,77.6467281995
1066,78.5,77.6839549325
1067,78.5,77.7212932854
1068,78.5,77.75874275
1069,78.5,77.7960543313
1070,78.5999755859,77.8333942771
1071,78.5999755859,77.8707624829
1072,78.6999816895,77.9084489021
1073,78.6999816895,77.945747931
1074,78.6999816895,77.9827853622
1075,78.6999816895,78.0200593301
1076,78.6999816895,78.0573618009
1077,78.6999816895,78.0951899387
1078,78.799987793,78.1333760193
1079,78.799987793,78.1718773018
1080,78.799987793,78.2102368284
1081,78.799987793,78.2484551211
1082,78.799987793,78.2863669598
1083,78.799987793,78.3236834155
1084,78.799987793,78.3606138919
1085,78.9666442871,78.3970769158
1086,78.9666442871,78.4329912652
1087,78.9666442871,78.468317586
1088,78.9666442871,78.5031823605
1089,78.9666442871,78.5378359225
1090,78.9666442871,78.5721961554
1091,79.0666503906,78.6065956191
1092,79.0666503906,78.6410341693
1093,79.0666503906,78.675345922
1094,79.299987793,78.709531344
1095,79.299987793,78.7438394862
1096,79.299987793,78.778021311
1097,79.4333190918,78.8123673409
1098,79.4333190918,78.8465869138
1099,79.4333190918,78.8808462356
1100,79.4333190918,78.9145650452
1101,79.4333190918,78.9477868043
1102,79.4333190918,78.9807205059
1103,79.4333190918,79.0140301707
1104,79.5666503906,79.0472171945
1105,79.5666503906,79.0801162886
1106,79.6999816895,79.1127285131
1107,79.6999816895,79.1453864045
1108,79.6999816895,79.1780897945
1109,79.8333129883,79.2105070356
1110,79.8333129883,79.2426391812
1111,79.8333129883,79.2744872811
1112,79.8333129883,79.3062181211
1113,79.8333129883,79.3376663929
1114,79.8333129883,79.368998877
1115,79.8333129883,79.4000502595
1116,79.8333129883,79.4309873156
1117,79.8999938965,79.4619762062
1118,79.9666442871,79.4928510003
1119,79.9666442871,79.5237778583
1120,79.9666442871,79.5547565883
1121,79.9666442871,79.5853726736
1122,80.0666503906,79.6158760351
1123,80.0666503906,79.6461013478
1124,80.0666503906,79.6763811156
1125,80.0666503906,79.7069637236
1126,80.0666503906,79.7375994712
1127,80.0666503906,79.7683295855
1128,80.0666503906,79.7991122962
1129,80.1666564941,79.8305275731
1130,80.2666625977,79.8622415582
1131,80.2666625977,79.8938387772
1132,80.2666625977,79.9254025057
1133,80.2666625977,79.9573886644
1134,80.3666687012,79.9900029582
1135,80.3666687012,80.0229115457
1136,80.3666687012,80.0562376118
1137,80.3666687012,80.0892338135
1138,80.3666687012,80.1229787001
1139,80.3666687012,80.1573451977
1140,80.3666687012,80.1915023175
1141,80.3666687012,80.2255336759
1142,80.5,80.259439736
1143,80.5999755859,80.2933866992
1144,80.5999755859,80.3272086749
1145,80.5999755859,80.3616934006
1146,80.5999755859,80.3963826877
1147,80.7333068848,80.4307784653
1148,80.7333068848,80.4648818628
1149,80.7333068848,80.4983210538
1150,80.7333068848,80.5313055978
1151,80.7333068848,80.5635885832
1152,80.7333068848,80.5955041219
1153,80.7333068848,80.6266391433
1154,80.8333129883,80.6572037331
1155,80.9333190918,80.6872414141
1156,80.9333190918,80.7171685009
1157,80.9333190918,80.7469854007
1158,80.9999847412,80.7760295103
1159,81.0666503906,80.804490175
1160,81.0666503906,80.8323695432
1161,81.0666503906,80.7830715022
1162,81.0666503906,80.7334991718
1163,81.0666503906,80.683777879
1164,81.0666503906,80.6340739125
1165,81.0666503906,80.5841385251
1166,81.1333312988,80.5336411863
1167,81.1333312988,80.4826252906
1168,80.6666564941,80.4315486419
1169,80.6666564941,80.4563259476
1170,80.6666564941,80.4808462869
1171,80.6666564941,80.5046548574
1172,80.2666625977,80.5278784508
1173,80.2666625977,80.5506022125
1174,80.2666625977,80.57291078
1175,80.2666625977,80.5943499333
1176,80.2666625977,80.6152129306
1177,80.2666625977,80.6357504791
1178,80.0333251953,80.6553421909
1179,80.0333251953,80.6741159631
1180,80.0333251953,80.6922404497
1181,80.1999816895,80.710049619
1182,80.1999816895,80.7271716315
1183,80.1999816895,80.7434847488
1184,80.3666687012,80.7593234291
1185,80.3666687012,80.7746479964
1186,80.3666687012,80.7895017664
1187,80.3666687012,80.803969367
1188,80.3666687012,80.8180936429
1189,80.4666442871,80.8318758579
1190,80.4666442871,80.8452343773
1191,80.4666442871,80.8581293868
1192,80.4666442871,80.8707282357
1193,80.4666442871,80.8828663718
1194,80.6333312988,80.8947112313
1195,80.6333312988,80.9065124799
1196,80.7333374023,80.9179387979
1197,80.7333374023,80.92903294
1198,80.7333374023,80.9397547062
1199,80.7333374023,80.9501883621
1200,80.7333374023,80.9601693258
1201,80.7333374023,80.9696991666
1202,80.7333374023,80.9790281798
1203,80.7333374023,80.9879498447
1204,80.7333374023,80.9966729213
1205,80.7333374023,81.0051981407
1206,80.7333374023,81.0135262316
1207,80.799987793,81.0216579196
1208,80.799987793,81.0294281878
1209,80.8333129883,81.0370041071
1210,80.8333129883,81.0442206041
1211,80.8333129883,81.0512033194
1212,80.8333129883,81.0579945854
1213,80.8333129883,81.0645951069
1214,80.8333129883,81.0710055862
1215,80.8333129883,81.0771438774
1216,80.8333129883,81.0070135558
1217,80.8333129883,80.9368099633
1218,80.8333129883,80.8665333209
1219,80.8333129883,80.7965154264
1220,80.4666442871,80.7263823755
1221,80.299987793,80.7325878163
1222,80.299987793,80.7386046696
1223,80.299987793,80.7444336296
1224,80.299987793,80.7499925426
1225,80.0666503906,80.7555309885
1226,80.0666503906,80.7608833026
1227,80.0666503906,80.7660501703
1228,80.0666503906,80.7710322255
1229,80.0666503906,80.7758301975
1230,80.0666503906,80.7804447641
1231,80.0666503906,80.7850423405
1232,80.0666503906,80.7894157777
1233,80.0999755859,80.7937731125
1234,80.0666503906,80.7981144044
1235,80.0666503906,80.8022739721
1236,80.0666503906,80.806252485
1237,80.0999755859,80.8100506095
1238,80.0999755859,80.8138347498
1239,80.0999755859,80.8174392175
1240,80.0999755859,80.8210304141
1241,80.0999755859,80.8244426483
1242,80.0999755859,80.8278423193
1243,80.0999755859,80.8310636844
1244,80.0999755859,80.8340246031
1245,80.0999755859,80.8369746202
1246,80.3666687012,80.8399137759
1247,80.3666687012,80.8425934755
1248,80.3666687012,80.8452633088
1249,80.3666687012,80.8479233123
1250,80.3666687012,80.8503248876
1251,80.3666687012,80.8528833606
1252,80.3666687012,80.8552666738
1253,80.3666687012,80.8576412119
1254,80.3666687012,80.8600070073
1255,80.3666687012,80.8623640923
1256,80.3666687012,80.8646710759
1257,80.3666687012,80.8669695656
1258,80.3999938965,80.8690938526
1259,80.4333190918,80.8712103182
1260,80.4333190918,80.8731532513
1261,80.3999938965,80.8750890308
1262,80.3999938965,80.8770176831
1263,80.3999938965,80.8789392343
1264,80.3999938965,80.8806879707
1265,80.3999938965,80.8824302684
1266,80.3999938965,80.8840004112
1267,80.3999938965,80.885564773
1268,80.3999938965,80.8867918462
1269,80.3999938965,80.8880144015
1270,80.3999938965,80.8892324555
1271,80.4333190918,80.8904460249
1272,80.4333190918,80.891655126
1273,80.3999938965,80.8926940354
1274,80.3999938965,80.8937291196
1275,80.3999938965,80.8945946528
1276,80.3999938965,80.8954569992
1277,80.3999938965,80.8961504306
1278,80.3999938965,80.8968413088
1279,80.3999938965,80.8973639032
1280,80.3999938965,80.8978845736
1281,80.3999938965,80.8981961152
1282,80.3999938965,80.8985065099
1283,80.3999938965,80.8988157617
1284,80.3999938965,80.8989581348
1285,80.3999938965,80.8990999837
1286,80.3999938965,80.8992413104
1287,80.3999938965,80.8993821167
1288,80.3999938965,80.8995224046
1289,80.3999938965,80.899662176
1290,80.3999938965,80.8998014327
1291,80.3999938965,80.8997744367
1292,80.3999938965,80.8999132801
1293,80.3999938965,80.9000516123
1294,80.3999938965,80.9001894353
1295,80.3999938965,80.9003267507
1296,80.3666381836,80.9002978205
1297,80.3666381836,80.9002689969
1298,80.3333129883,80.9000744906
1299,80.3333129883,80.8998807004
1300,80.3333129883,80.8995218837
1301,80.3333129883,80.899164388
1302,80.3333129883,80.8988082086
1303,80.3333129883,80.8982876006
1304,80.3333129883,80.8976031693
1305,80.3333129883,80.896921258
1306,80.3333129883,80.8962418573
1307,80.3333129883,80.8955649581
1308,80.299987793,80.8947248111
1309,80.299987793,80.8938877574
1310,80.299987793,80.8928880455
1311,80.299987793,80.8918920144
1312,80.299987793,80.8908996506
1313,80.299987793,80.8897452004
1314,80.299987793,80.8885950007
1315,80.299987793,80.8873661659
1316,80.299987793,80.8860589854
1317,80.299987793,80.8847566177
1318,80.299987793,80.8832933052
1319,80.299987793,80.8818353803
1320,80.2666625977,80.8803828232
1321,80.2666625977,80.8789356143
1322,80.2666625977,80.8772036277
1323,80.2333068848,80.8754780181
1324,80.2333068848,80.8735930218
1325,80.2333068848,80.8715492257
1326,80.2333068848,80.8695129546
1327,80.2333068848,80.8673184407
1328,80.2333068848,80.8649662665
1329,80.2333068848,80.8626227527
1330,80.2333068848,80.8602878674
1331,80.2333068848,80.8577129443
1332,80.1999816895,80.8551475017
1333,80.1999816895,80.8525915047
1334,80.1999816895,80.8500449184
1335,80.1999816895,80.8475077083
1336,80.1999816895,80.8448140997
1337,80.1999816895,80.8421304087
1338,80.1999816895,80.8394565985
1339,80.1999816895,80.8366268929
1340,80.1999816895,80.8339733458
1341,80.1999816895,80.8313295687
1342,80.1999816895,80.8286955257
1343,80.1999816895,80.8259054406
1344,80.1666564941,80.8231256283
1345,80.1666564941,80.820024522
1346,80.1666564941,80.8169348334
1347,80.1666564941,80.8138565206
1348,80.1666564941,80.8107895417
1349,80.1333312988,80.807733855
1350,80.1333312988,80.8046894188
1351,80.1333312988,80.8016561918
1352,80.1333312988,80.7984269698
1353,80.1333312988,80.7952096372
1354,80.1333312988,80.7920041504
1355,80.1333312988,80.7888104657
1356,80.0999755859,80.7856285397
1357,80.0999755859,80.782292589
1358,80.0999755859,80.7791346608
1359,80.0999755859,80.7759883597
1360,80.0999755859,80.7728536427
1361,80.0999755859,80.7695647272
1362,80.0999755859,80.766287921
1363,80.0999755859,80.7630231795
1364,80.0999755859,80.7599361984
1365,80.0999755859,80.756860583
1366,80.0999755859,80.7534648115
1367,80.0999755859,80.7500815427
1368,80.0666503906,80.7465449905
1369,80.0666503906,80.7430214594
1370,80.0666503906,80.7393451613
1371,80.0666503906,80.7355166587
1372,80.0666503906,80.7317022521
1373,80.0666503906,80.7280676296
1374,80.0666503906,80.7244463892
1375,80.0333251953,80.7208384817
1376,80.0333251953,80.7170781179
1377,80.0333251953,80.7133315992
1378,80.0333251953,80.7094331345
1379,80.0333251953,80.7055490234
1380,79.9666442871,80.701513473
1381,79.9666442871,80.6974927808
1382,79.9666442871,80.6934868922
1383,79.9666442871,80.6894957527
1384,79.9666442871,80.6855193079
1385,79.9666442871,80.6815575038
1386,79.9666442871,80.6776102865
1387,79.9666442871,80.6736776022
1388,79.9333190918,80.6697593975
1389,79.9333190918,80.665855619
1390,79.9333190918,80.6619662137
1391,79.9333190918,80.6580911285
1392,79.8999938965,80.6543960509
1393,79.8999938965,80.650714578
1394,79.8999938965,80.6473781398
1395,79.8999938965,80.6440539859
1396,79.8999938965,80.640742071
1397,79.8999938965,80.6374423501
1398,79.8999938965,80.6341547782
1399,79.8999938965,80.6308793107
1400,79.8999938965,80.627615903
1401,79.8666381836,80.6243645107
1402,79.8666381836,80.6211250894
1403,79.8666381836,80.6178975953
1404,79.8666381836,80.6146819843
1405,79.8666381836,80.6114782126
1406,79.8666381836,80.6082862368
1407,79.8333129883,80.6048573789
1408,79.8333129883,80.6014411455
1409,79.8333129883,80.5978717501
1410,79.8333129883,80.5940668623
1411,79.8333129883,80.5901101946
1412,79.8333129883,80.5861680948
1413,79.8333129883,80.5820747692
1414,79.8333129883,80.5779965145
1415,79.8333129883,80.5739332754
1416,79.799987793,80.5698849965
1417,79.799987793,80.5656444598
1418,79.799987793,80.5613366662
1419,79.799987793,80.5569618631
1420,79.799987793,80.5526031674
1421,79.799987793,80.5482605198
1422,79.799987793,80.5436852754
1423,79.799987793,80.5391268764
1424,79.799987793,80.5345852607
1425,79.799987793,80.5300603665
1426,79.799987793,80.5255521323
1427,79.7666625977,80.5210604967
1428,79.6999816895,80.5167511388
1429,79.6999816895,80.5122919071
1430,79.6999816895,80.5078490937
1431,79.6999816895,80.5035883781
1432,79.6666564941,80.4995090899
1433,79.6666564941,80.495444821
1434,79.6666564941,80.4916441018
1435,79.6666564941,80.4878573764
1436,79.6666564941,80.484084593
1437,79.6666564941,80.4803257005
1438,79.6666564941,80.4764149076
