,on,t,tout,tdis,t_pre,hour,weekday,il
15887,0.0,78.0333251953,68.3518371582,78.8091430664,78.0333251953,0.0,2.0,-0.00813738962989
15888,0.0,78.0333251953,68.2480163574,78.8091430664,78.0333251953,0.0,2.0,-0.00808773885917
15889,0.0,78.0333251953,68.040435791,78.7572631836,78.0333251953,1.0,2.0,-0.00798846650691
15890,0.0,78.0333251953,67.9366455078,78.8091430664,78.0333251953,1.0,2.0,-0.00793883033078
15891,0.0,78.0333251953,67.7290344238,78.7053222656,78.0333251953,1.0,2.0,-0.00783954338393
15892,0.0,78.0333251953,67.6252746582,78.7572631836,78.0333251953,1.0,2.0,-0.00778992180239
15893,0.0,78.0333251953,67.5214538574,78.7053222656,78.0333251953,1.0,2.0,-0.00774027103167
15894,0.0,78.0333251953,67.3917236328,78.7053222656,78.0333251953,1.0,2.0,-0.00767822946016
15895,0.0,78.0333251953,67.2879333496,78.6534423828,78.0333251953,1.0,2.0,-0.00762859328403
15896,0.0,78.0333251953,67.0284423828,78.7053222656,78.0333251953,1.0,2.0,-0.00750449554641
15897,0.0,78.0333251953,66.8208618164,78.6015319824,78.0333251953,1.0,2.0,-0.00740522319416
15898,0.0,77.9666442871,66.5094604492,78.6015319824,78.0333251953,1.0,2.0,-0.0739372082712
15899,0.0,77.9666442871,66.3537902832,78.6015319824,77.9666442871,1.0,2.0,-0.00721374226772
15900,0.0,77.9666442871,66.1202392578,78.6534423828,77.9666442871,1.0,2.0,-0.00710204992548
15901,0.0,77.9666442871,65.9645690918,78.5496520996,77.9666442871,1.0,2.0,-0.00702760295859
15902,0.0,77.9666442871,65.9645690918,78.5496520996,77.9666442871,1.0,2.0,-0.00702760295859
15903,0.0,77.9666442871,65.8607788086,78.5496520996,77.9666442871,1.0,2.0,-0.00697796678246
15904,0.0,77.9666442871,65.8607788086,78.4977416992,77.9666442871,1.0,2.0,-0.00697796678246
15905,0.0,77.9666442871,65.8607788086,78.5496520996,77.9666442871,1.0,2.0,-0.00697796678246
15906,0.0,77.9666442871,65.8607788086,78.4977416992,77.9666442871,1.0,2.0,-0.00697796678246
15907,0.0,77.9666442871,65.8607788086,78.4977416992,77.9666442871,1.0,2.0,-0.00697796678246
15908,0.0,77.9333190918,65.8607788086,78.4458618164,77.9666442871,1.0,2.0,-0.0403031620825
15909,0.0,77.9333190918,65.7050476074,78.4458618164,77.9333190918,1.0,2.0,-0.0069194279108
15910,0.0,77.8999938965,65.497467041,78.4977416992,77.9333190918,1.0,2.0,-0.0401453508585
15911,0.0,77.8999938965,65.3936767578,78.4458618164,77.8999938965,1.0,2.0,-0.00678645666683
15912,0.0,77.8666687012,65.134185791,78.393951416,77.8999938965,1.0,2.0,-0.0399875542292
15913,0.0,77.8666687012,65.0044555664,78.393951416,77.8666687012,1.0,2.0,-0.00661625464212
15914,0.0,77.8666687012,65.0044555664,78.3420410156,77.8666687012,1.0,2.0,-0.00661625464212
15915,0.0,77.8666687012,64.9006652832,78.2901611328,77.8666687012,1.0,2.0,-0.00656661846599
15916,0.0,77.8666687012,64.796875,78.2382507324,77.8666687012,1.0,2.0,-0.00651698228987
15917,0.0,77.8666687012,64.6930541992,78.2382507324,77.8666687012,1.0,2.0,-0.00646733151914
15918,0.0,77.8666687012,64.589263916,78.1863708496,77.8666687012,1.0,2.0,-0.00641769534302
15919,0.0,77.8666687012,64.589263916,78.1344604492,77.8666687012,1.0,2.0,-0.00641769534302
15920,0.0,77.8666687012,64.4854736328,78.0825805664,77.8666687012,1.0,2.0,-0.00636805916689
15921,0.0,77.8666687012,64.3816833496,78.0825805664,77.8666687012,1.0,2.0,-0.00631842299076
15922,0.0,77.8333129883,64.3816833496,78.0307006836,77.8666687012,1.0,2.0,-0.0396741358908
15923,0.0,77.8333129883,64.2778930664,78.0307006836,77.8333129883,1.0,2.0,-0.00628473869364
15924,0.0,77.8333129883,64.2778930664,77.9787902832,77.8333129883,1.0,2.0,-0.00628473869364
15925,0.0,77.799987793,64.2778930664,77.9787902832,77.8333129883,1.0,2.0,-0.0396099339936
15926,0.0,77.799987793,64.2778930664,77.9269104004,77.799987793,1.0,2.0,-0.00630067597806
15927,0.0,77.799987793,64.1741027832,77.9269104004,77.799987793,1.0,2.0,-0.00625103980194
15928,0.0,77.799987793,64.0703125,77.875,77.799987793,1.0,2.0,-0.00620140362581
15929,0.0,77.799987793,64.0703125,77.8490600586,77.799987793,1.0,2.0,-0.00620140362581
15930,0.0,77.799987793,63.9664916992,77.8490600586,77.799987793,1.0,2.0,-0.00615175285509
15931,0.0,77.799987793,63.9664916992,77.7971496582,77.799987793,1.0,2.0,-0.00615175285509
15932,0.0,77.799987793,64.0703125,77.7971496582,77.799987793,1.0,2.0,-0.00620140362581
15933,0.0,77.799987793,64.589263916,77.6933288574,77.799987793,1.0,2.0,-0.00644958450645
15934,0.0,77.7666625977,64.796875,77.6933288574,77.799987793,1.0,2.0,-0.0398740667533
15935,0.0,77.7666625977,65.0563659668,77.6933288574,77.7666625977,1.0,2.0,-0.00668890647534
15936,0.0,77.7666625977,65.0563659668,77.6414489746,77.7666625977,1.0,2.0,-0.00668890647534
15937,0.0,77.6999816895,65.3936767578,77.6933288574,77.7666625977,1.0,2.0,-0.0735311285991
15938,0.0,77.6999816895,65.6531677246,77.6933288574,77.6999816895,1.0,2.0,-0.00700620730016
15939,0.0,77.6999816895,65.7569885254,77.6414489746,77.6999816895,1.0,2.0,-0.00705585807088
15940,0.0,77.6999816895,65.8607788086,77.6414489746,77.6999816895,1.0,2.0,-0.00710549424701
15941,0.0,77.6999816895,65.9645690918,77.5376586914,77.6999816895,1.0,2.0,-0.00715513042314
15942,0.0,77.6999816895,65.9645690918,77.5376586914,77.6999816895,1.0,2.0,-0.00715513042314
15943,0.0,77.6999816895,65.9645690918,77.485748291,77.6999816895,1.0,2.0,-0.00715513042314
15944,0.0,77.6999816895,65.8088684082,77.485748291,77.6999816895,1.0,2.0,-0.00708066886165
15945,0.0,77.6999816895,65.497467041,77.4338684082,77.6999816895,1.0,2.0,-0.00693174573867
15946,0.0,77.6666564941,65.3936767578,77.3819580078,77.6999816895,1.0,2.0,-0.0402073049625
15947,0.0,77.6666564941,65.2898864746,77.3300476074,77.6666564941,1.0,2.0,-0.00684841067088
15948,0.0,77.6666564941,65.1860961914,77.3300476074,77.6666564941,1.0,2.0,-0.00679877449475
15949,0.0,77.6666564941,65.0563659668,77.2781677246,77.6666564941,2.0,2.0,-0.00673673292324
15950,0.0,77.6666564941,64.9006652832,77.2781677246,77.6666564941,2.0,2.0,-0.00666227136175
15951,0.0,77.6666564941,64.796875,77.2262573242,77.6666564941,2.0,2.0,-0.00661263518562
15952,0.0,77.6666564941,64.6930541992,77.1743774414,77.6666564941,2.0,2.0,-0.0065629844149
15953,0.0,77.6666564941,64.6930541992,77.1743774414,77.6666564941,2.0,2.0,-0.0065629844149
15954,0.0,77.6666564941,64.6930541992,77.1743774414,77.6666564941,2.0,2.0,-0.0065629844149
15955,0.0,77.6666564941,64.5373535156,77.1743774414,77.6666564941,2.0,2.0,-0.00648852285341
15956,0.0,77.6666564941,64.3297729492,77.122467041,77.6666564941,2.0,2.0,-0.00638925050115
15957,0.0,77.6666564941,64.0703125,77.1743774414,77.6666564941,2.0,2.0,-0.00626516735813
15958,0.0,77.6333312988,63.9664916992,77.122467041,77.6666564941,2.0,2.0,-0.0395407118874
15959,0.0,77.6333312988,63.6291503906,77.122467041,77.6333312988,2.0,2.0,-0.00607012535347
15960,0.0,77.6333312988,63.4734802246,77.122467041,77.6333312988,2.0,2.0,-0.00599567838657
15961,0.0,77.6333312988,63.3696899414,77.122467041,77.6333312988,2.0,2.0,-0.00594604221044
15962,0.0,77.6333312988,63.2658996582,77.122467041,77.6333312988,2.0,2.0,-0.00589640603431
15963,0.0,77.5666503906,63.162109375,77.0705871582,77.6333312988,2.0,2.0,-0.0725276780582
15964,0.0,77.5666503906,62.954498291,77.0705871582,77.5666503906,2.0,2.0,-0.00577937207477
15965,0.0,77.5666503906,62.954498291,77.0705871582,77.5666503906,2.0,2.0,-0.00577937207477
15966,0.0,77.5666503906,62.8507080078,76.966796875,77.5666503906,2.0,2.0,-0.00572973589864
15967,0.0,77.5666503906,62.8507080078,76.966796875,77.5666503906,2.0,2.0,-0.00572973589864
15968,0.0,77.5666503906,62.8507080078,76.966796875,77.5666503906,2.0,2.0,-0.00572973589864
15969,0.0,77.5666503906,62.8507080078,76.8630065918,77.5666503906,2.0,2.0,-0.00572973589864
15970,0.0,77.5,62.8507080078,76.8630065918,77.5666503906,2.0,2.0,-0.0723801264986
15971,0.0,77.5,62.8507080078,76.8630065918,77.5,2.0,2.0,-0.00576161046748
15972,0.0,77.5,62.7209472656,76.8110961914,77.5,2.0,2.0,-0.00569955430138
15973,0.0,77.5,62.4614868164,76.7592163086,77.5,2.0,2.0,-0.00557547115835
15974,0.0,77.5,62.4614868164,76.8630065918,77.5,2.0,2.0,-0.00557547115835
15975,0.0,77.5,62.25390625,76.7592163086,77.5,2.0,2.0,-0.00547619880609
15976,0.0,77.5,62.1501159668,76.7592163086,77.5,2.0,2.0,-0.00542656262997
15977,0.0,77.5,62.046295166,76.7592163086,77.5,2.0,2.0,-0.00537691185924
15978,0.0,77.5,61.9425048828,76.7592163086,77.5,2.0,2.0,-0.00532727568312
15979,0.0,77.5,61.8387145996,76.7592163086,77.5,2.0,2.0,-0.00527763950699
15980,0.0,77.5,61.8387145996,76.7592163086,77.5,2.0,2.0,-0.00527763950699
15981,0.0,77.5,61.7349243164,76.7592163086,77.5,2.0,2.0,-0.00522800333086
15982,0.0,77.4666442871,61.7349243164,76.7592163086,77.5,2.0,2.0,-0.0385837162309
15983,0.0,77.4666442871,61.7349243164,76.7072753906,77.4666442871,2.0,2.0,-0.00524395520987
15984,0.0,77.4666442871,61.7349243164,76.6813354492,77.4666442871,2.0,2.0,-0.00524395520987
15985,0.0,77.4666442871,61.7349243164,76.7072753906,77.4666442871,2.0,2.0,-0.00524395520987
15986,0.0,77.4666442871,61.7349243164,76.6813354492,77.4666442871,2.0,2.0,-0.00524395520987
15987,0.0,77.4666442871,61.7349243164,76.6813354492,77.4666442871,2.0,2.0,-0.00524395520987
15988,0.0,77.4666442871,61.6311035156,76.6813354492,77.4666442871,2.0,2.0,-0.00519430443915
15989,0.0,77.4333190918,61.501373291,76.6813354492,77.4666442871,2.0,2.0,-0.0384574581676
15990,0.0,77.4333190918,61.3456726074,76.6294555664,77.4333190918,2.0,2.0,-0.00507373859057
15991,0.0,77.4333190918,61.1381225586,76.6813354492,77.4333190918,2.0,2.0,-0.00497448083291
15992,0.0,77.4333190918,60.9305114746,76.6294555664,77.4333190918,2.0,2.0,-0.00487519388606
15993,0.0,77.4333190918,60.8267211914,76.6294555664,77.4333190918,2.0,2.0,-0.00482555770993
15994,0.0,77.3666687012,60.7229003906,76.6294555664,77.4333190918,2.0,2.0,-0.0714262975392
15995,0.0,77.3333129883,60.7229003906,76.6294555664,77.3666687012,2.0,2.0,-0.0381634944081
15996,0.0,77.3333129883,60.6191101074,76.577545166,77.3333129883,2.0,2.0,-0.00477409721093
15997,0.0,77.3333129883,60.6191101074,76.577545166,77.3333129883,2.0,2.0,-0.00477409721093
15998,0.0,77.3333129883,60.7229003906,76.577545166,77.3333129883,2.0,2.0,-0.00482373338706
15999,0.0,77.3333129883,60.8267211914,76.577545166,77.3333129883,2.0,2.0,-0.00487338415778
16000,0.0,77.3333129883,60.9305114746,76.4737548828,77.3333129883,2.0,2.0,-0.00492302033391
16001,0.0,77.3333129883,61.0343017578,76.4737548828,77.3333129883,2.0,2.0,-0.00497265651004
16002,0.0,77.2666625977,61.3456726074,76.3699645996,77.3333129883,2.0,2.0,-0.0717719556384
16003,0.0,77.2666625977,61.4494628906,76.3699645996,77.2666625977,2.0,2.0,-0.00520307578339
16004,0.0,77.2666625977,61.5532531738,76.3699645996,77.2666625977,2.0,2.0,-0.00525271195952
16005,0.0,77.2666625977,61.683013916,76.3699645996,77.2666625977,2.0,2.0,-0.00531476812563
16006,0.0,77.2333374023,61.7868347168,76.2661743164,77.2666625977,2.0,2.0,-0.0386896142964
16007,0.0,77.2333374023,61.890625,76.2661743164,77.2333374023,2.0,2.0,-0.00542999235694
16008,0.0,77.2333374023,61.9944152832,76.2661743164,77.2333374023,2.0,2.0,-0.00547962853307
16009,0.0,77.2333374023,62.0982055664,76.2661743164,77.2333374023,3.0,2.0,-0.0055292647092
16010,0.0,77.2333374023,62.2019958496,76.2661743164,77.2333374023,3.0,2.0,-0.00557890088533
16011,0.0,77.2333374023,62.3057861328,76.2661743164,77.2333374023,3.0,2.0,-0.00562853706146
16012,0.0,77.2333374023,62.409576416,76.2661743164,77.2333374023,3.0,2.0,-0.00567817323759
16013,0.0,77.2333374023,62.409576416,76.2661743164,77.2333374023,3.0,2.0,-0.00567817323759
16014,0.0,77.2333374023,62.5133666992,76.3180541992,77.2333374023,3.0,2.0,-0.00572780941372
16015,0.0,77.2333374023,62.5133666992,76.2661743164,77.2333374023,3.0,2.0,-0.00572780941372
16016,0.0,77.2333374023,62.5133666992,76.2661743164,77.2333374023,3.0,2.0,-0.00572780941372
16017,0.0,77.2333374023,62.5133666992,76.2661743164,77.2333374023,3.0,2.0,-0.00572780941372
16018,0.0,77.1999816895,62.5133666992,76.3180541992,77.2333374023,3.0,2.0,-0.0390835222137
16019,0.0,77.1999816895,62.5133666992,76.214263916,77.1999816895,3.0,2.0,-0.00574376129268
16020,0.0,77.1666564941,62.409576416,76.214263916,77.1999816895,3.0,2.0,-0.0390193205165
16021,0.0,77.1666564941,62.3057861328,76.214263916,77.1666564941,3.0,2.0,-0.00566042622489
16022,0.0,77.1666564941,62.409576416,76.1623840332,77.1666564941,3.0,2.0,-0.00571006240102
16023,0.0,77.1666564941,62.3057861328,76.1623840332,77.1666564941,3.0,2.0,-0.00566042622489
16024,0.0,77.1666564941,62.5133666992,76.1623840332,77.1666564941,3.0,2.0,-0.00575969857715
16025,0.0,77.1666564941,62.5133666992,76.1104736328,77.1666564941,3.0,2.0,-0.00575969857715
16026,0.0,77.1666564941,62.3576965332,76.1623840332,77.1666564941,3.0,2.0,-0.00568525161025
16027,0.0,77.1666564941,62.25390625,76.05859375,77.1666564941,3.0,2.0,-0.00563561543412
16028,0.0,77.0999755859,62.25390625,76.05859375,77.1666564941,3.0,2.0,-0.0723165236341
16029,0.0,77.0999755859,62.3576965332,76.0066833496,77.0999755859,3.0,2.0,-0.00571714077369
16030,0.0,77.0833129883,62.4614868164,76.0066833496,77.0999755859,3.0,2.0,-0.0224293745498
16031,0.0,77.0666503906,62.4614868164,75.9807434082,77.0833129883,3.0,2.0,-0.022437343292
16032,0.0,77.0666503906,62.4614868164,75.9548034668,77.0666503906,3.0,2.0,-0.00578271423424
16033,0.0,77.0666503906,62.4614868164,75.8510131836,77.0666503906,3.0,2.0,-0.00578271423424
16034,0.0,77.0666503906,62.3576965332,75.8510131836,77.0666503906,3.0,2.0,-0.00573307805811
16035,0.0,77.0666503906,62.3576965332,75.8510131836,77.0666503906,3.0,2.0,-0.00573307805811
16036,0.0,77.0666503906,62.25390625,75.9028930664,77.0666503906,3.0,2.0,-0.00568344188198
16037,0.0,77.0666503906,62.25390625,75.8510131836,77.0666503906,3.0,2.0,-0.00568344188198
16038,0.0,77.0666503906,62.4614868164,75.8510131836,77.0666503906,3.0,2.0,-0.00578271423424
16039,0.0,77.0666503906,62.4614868164,75.8510131836,77.0666503906,3.0,2.0,-0.00578271423424
16040,0.0,77.0666503906,62.4614868164,75.8510131836,77.0666503906,3.0,2.0,-0.00578271423424
16041,0.0,77.0666503906,62.4614868164,75.8510131836,77.0666503906,3.0,2.0,-0.00578271423424
16042,0.0,77.0333251953,62.4614868164,75.7991027832,77.0666503906,3.0,2.0,-0.0391079095342
16043,0.0,77.0333251953,62.4614868164,75.8510131836,77.0333251953,3.0,2.0,-0.00579865151866
16044,0.0,77.0333251953,62.4614868164,75.7471923828,77.0333251953,3.0,2.0,-0.00579865151866
16045,0.0,76.9999694824,62.4614868164,75.7471923828,77.0333251953,3.0,2.0,-0.0391543644186
16046,0.0,76.9999694824,62.3576965332,75.7471923828,76.9999694824,3.0,2.0,-0.00576496722154
16047,0.0,76.9999694824,62.25390625,75.7471923828,76.9999694824,3.0,2.0,-0.00571533104541
16048,0.0,76.9999694824,62.046295166,75.6952819824,76.9999694824,3.0,2.0,-0.00561604409856
16049,0.0,76.9999694824,61.7868347168,75.7471923828,76.9999694824,3.0,2.0,-0.00549196095554
16050,0.0,76.9999694824,61.5532531738,75.643371582,76.9999694824,3.0,2.0,-0.00538025401871
16051,0.0,76.9999694824,61.3456726074,75.6952819824,76.9999694824,3.0,2.0,-0.00528098166645
16052,0.0,76.9999694824,61.1900024414,75.7471923828,76.9999694824,3.0,2.0,-0.00520653469956
16053,0.0,76.9999694824,60.9305114746,75.6952819824,76.9999694824,3.0,2.0,-0.00508243696194
16054,0.0,76.8999938965,60.8267211914,75.643371582,76.9999694824,3.0,2.0,-0.105008386686
16055,0.0,76.8999938965,60.7229003906,75.5914916992,76.8999938965,3.0,2.0,-0.00503096186835
16056,0.0,76.8999938965,60.7229003906,75.5136413574,76.8999938965,3.0,2.0,-0.00503096186835
16057,0.0,76.799987793,60.4634399414,75.4617614746,76.8999938965,3.0,2.0,-0.104912982225
16058,0.0,76.799987793,60.4374694824,75.4617614746,76.799987793,3.0,2.0,-0.0049422851832
16059,0.0,76.799987793,60.4374694824,75.4617614746,76.799987793,3.0,2.0,-0.0049422851832
16060,0.0,76.799987793,60.229888916,75.4617614746,76.799987793,3.0,2.0,-0.00484301283095
16061,0.0,76.799987793,60.229888916,75.3579711914,76.799987793,3.0,2.0,-0.00484301283095
16062,0.0,76.799987793,60.1260986328,75.3579711914,76.799987793,3.0,2.0,-0.00479337665482
16063,0.0,76.799987793,60.0223083496,75.3579711914,76.799987793,3.0,2.0,-0.00474374047869
16064,0.0,76.799987793,60.0223083496,75.3579711914,76.799987793,3.0,2.0,-0.00474374047869
16065,0.0,76.799987793,59.9185180664,75.2541809082,76.799987793,3.0,2.0,-0.00469410430256
16066,0.0,76.7666625977,59.9185180664,75.2541809082,76.799987793,3.0,2.0,-0.0380192996026
16067,0.0,76.7333374023,59.8147277832,75.2541809082,76.7666625977,3.0,2.0,-0.0379856008109
16068,0.0,76.7333374023,59.8147277832,75.2022705078,76.7333374023,3.0,2.0,-0.00467634269532
16069,0.0,76.7333374023,59.7109069824,75.2541809082,76.7333374023,4.0,2.0,-0.0046266919246
16070,0.0,76.5999755859,59.7109069824,75.306060791,76.7333374023,4.0,2.0,-0.137988508325
16071,0.0,76.5999755859,59.7109069824,75.3579711914,76.5999755859,4.0,2.0,-0.00469047025147
16072,0.0,76.5999755859,59.8147277832,75.4098510742,76.5999755859,4.0,2.0,-0.00474012102219
16073,0.0,76.5999755859,59.8147277832,75.4617614746,76.5999755859,4.0,2.0,-0.00474012102219
16074,0.0,76.5999755859,59.8147277832,75.4617614746,76.5999755859,4.0,2.0,-0.00474012102219
16075,0.0,76.5999755859,59.8147277832,75.5395812988,76.5999755859,4.0,2.0,-0.00474012102219
16076,0.0,76.5999755859,59.8147277832,75.4617614746,76.5999755859,4.0,2.0,-0.00474012102219
16077,0.0,76.5999755859,59.9185180664,75.5395812988,76.5999755859,4.0,2.0,-0.00478975719832
16078,0.0,76.5666503906,60.0223083496,75.5395812988,76.5999755859,4.0,2.0,-0.0381645886744
16079,0.0,76.5666503906,60.0223083496,75.5914916992,76.5666503906,4.0,2.0,-0.00485533065887
16080,0.0,76.5333251953,60.1260986328,75.5914916992,76.5666503906,4.0,2.0,-0.038230162135
16081,0.0,76.5333251953,60.4374694824,75.5395812988,76.5333251953,4.0,2.0,-0.0050698126478
16082,0.0,76.4666442871,60.5672302246,75.5914916992,76.5333251953,4.0,2.0,-0.0718127770139
16083,0.0,76.4666442871,60.5672302246,75.5914916992,76.4666442871,4.0,2.0,-0.00516375797734
16084,0.0,76.4666442871,60.6710205078,75.5914916992,76.4666442871,4.0,2.0,-0.00521339415347
16085,0.0,76.4666442871,60.5672302246,75.5914916992,76.4666442871,4.0,2.0,-0.00516375797734
16086,0.0,76.4666442871,60.4634399414,75.5914916992,76.4666442871,4.0,2.0,-0.00511412180121
16087,0.0,76.4666442871,60.6191101074,75.5395812988,76.4666442871,4.0,2.0,-0.00518856876811
16088,0.0,76.4666442871,60.8267211914,75.643371582,76.4666442871,4.0,2.0,-0.00528785571496
16089,0.0,76.4666442871,60.8267211914,75.6952819824,76.4666442871,4.0,2.0,-0.00528785571496
16090,0.0,76.4333190918,60.5153198242,75.643371582,76.4666442871,4.0,2.0,-0.038464127892
16091,0.0,76.4333190918,60.5153198242,75.5914916992,76.4333190918,4.0,2.0,-0.0051548698764
16092,0.0,76.4333190918,60.3855895996,75.643371582,76.4333190918,4.0,2.0,-0.00509282830489
16093,0.0,76.3999938965,60.229888916,75.5914916992,76.4333190918,4.0,2.0,-0.0383435620434
16094,0.0,76.3999938965,60.229888916,75.5914916992,76.3999938965,4.0,2.0,-0.00503430402782
16095,0.0,76.3666381836,59.9703979492,75.5914916992,76.3999938965,4.0,2.0,-0.0382659191902
16096,0.0,76.3666381836,59.9703979492,75.5395812988,76.3666381836,4.0,2.0,-0.00492615816922
16097,0.0,76.3666381836,59.7628479004,75.5136413574,76.3666381836,4.0,2.0,-0.00482690041155
16098,0.0,76.3666381836,59.6590270996,75.4098510742,76.3666381836,4.0,2.0,-0.00477724964083
16099,0.0,76.3666381836,59.503326416,75.4617614746,76.3666381836,4.0,2.0,-0.00470278807934
16100,0.0,76.3666381836,59.2698059082,75.4098510742,76.3666381836,4.0,2.0,-0.0045911103317
