,on,t,tout,tdis,t_pre,hour,weekday,il
442,0.166666666667,73.5577707927,69.2193786621,70.5773579915,73.615544637,9.0,2.0,-0.0424744561328
443,0.233333333333,73.4911071777,70.8541442871,71.0375183105,73.5577707927,10.0,2.0,-0.0361707101822
444,0.0666666666667,73.6077707927,71.527074178,74.0302642822,73.4911071777,10.0,2.0,0.0342927393838
445,0.166666666667,73.7366566976,72.6428660075,71.1404449463,73.6077707927,11.0,2.0,0.0924983511922
446,0.333333333333,73.5344329834,74.9332733154,70.0739542643,73.7366566976,11.0,2.0,-0.169448549381
447,0.266666666667,73.7444335938,77.4122375488,68.7531677246,73.5344329834,12.0,2.0,0.161698438517
448,0.433333333333,73.9288808187,78.2564300537,66.3684865316,73.7444335938,12.0,2.0,0.228314761442
449,0.4,73.5799926758,80.8236206055,67.4358439128,73.9288808187,13.0,2.0,-0.36125773369
450,0.4,73.8266581218,80.9204966227,66.5795328776,73.5799926758,13.0,2.0,0.227581068734
451,0.4,73.6788747152,82.359777832,67.3182088216,73.8266581218,14.0,2.0,-0.18483279971
452,0.433333333333,73.906094869,83.1866790771,67.1720316569,73.6788747152,14.0,2.0,0.195833135712
453,0.5,73.6866546631,84.3759882609,65.5640757243,73.906094869,15.0,2.0,-0.224630537566
454,0.433333333333,73.9577657064,83.3501485189,66.6444040934,73.6866546631,15.0,2.0,0.237378790217
455,0.0,75.4244252523,83.7168924967,72.847865804,73.9577657064,16.0,2.0,1.16700722459
456,0.0,76.1777689616,82.0483968099,76.2661722819,75.4244252523,16.0,2.0,0.500917925792
457,0.0,76.5233225504,79.0694885254,78.7529174805,76.1777689616,17.0,2.0,0.149348734333
458,0.0,76.8016571045,78.4666239421,79.7830749512,76.5233225504,17.0,2.0,0.0964162351734
459,0.0,76.9544250488,78.2815104167,80.1627990723,76.8016571045,18.0,2.0,-0.0221692057144
460,0.0,76.9844340006,77.1337254842,80.180960083,76.9544250488,18.0,2.0,-0.125337267291
461,0.0,76.9277648926,74.9618164062,79.8695760091,76.9844340006,19.0,2.0,-0.178846645685
462,0.0,76.8566630046,72.2519134521,79.3990325928,76.9277648926,19.0,2.0,-0.153312330206
463,0.0,76.7588775635,70.3844736735,78.8402770996,76.8566630046,20.0,2.0,-0.152936674751
464,0.0,76.6566518148,69.2150543213,78.2209676107,76.7588775635,20.0,2.0,-0.141234381537
465,0.0,76.5177591959,68.9867136637,77.6224222819,76.6566518148,21.0,2.0,-0.1760015147
466,0.0,76.3866566976,68.8708267212,77.1726430257,76.5177591959,21.0,2.0,-0.168557941038
467,0.0,76.2155385335,68.1727844238,76.7237406413,76.3866566976,22.0,2.0,-0.200033486216
468,0.0,76.056652832,66.8692993164,76.3111490885,76.2155385335,22.0,2.0,-0.170743568312
469,0.0,75.9477630615,66.0942860921,75.7869862874,76.056652832,23.0,2.0,-0.111466575424
658,0.0,78.1510925293,72.5607004801,79.5183888753,78.3844360352,0.0,2.0,-0.298262749264
659,0.0,77.9622111003,70.2443511963,79.0279764811,78.1510925293,0.0,2.0,-0.22242323048
660,0.0,77.7699879964,66.1392751058,78.5288859049,77.9622111003,1.0,2.0,-0.166773148516
661,0.0,77.5933258056,64.8833628337,77.7417856852,77.7699879964,1.0,2.0,-0.135189310558
662,0.0,77.3888763428,63.3895772298,77.0186879476,77.5933258056,2.0,2.0,-0.14313604069
663,0.0,77.160546875,61.3699045817,76.5740926107,77.3888763428,2.0,2.0,-0.139672357733
664,0.0,76.9255391439,62.3905548096,76.1130788167,77.160546875,3.0,2.0,-0.165164677255
665,0.0,76.5133148193,61.1467488607,75.580259196,76.9255391439,3.0,2.0,-0.327185197951
666,0.0,76.2999857585,60.1693481445,75.5335378011,76.5133148193,4.0,2.0,-0.119776376691
667,0.0,76.0788782755,58.3321838379,74.7810368856,76.2999857585,4.0,2.0,-0.103094090911
668,0.0,75.8388743083,57.630271403,74.864948527,76.0788782755,5.0,2.0,-0.114747950248
669,0.0,75.4422119141,64.8089711507,74.6781026204,75.8388743083,5.0,2.0,-0.383158321067
670,0.0,73.6377634684,72.2648844401,74.4947306315,75.4422119141,6.0,2.0,-1.90923196436
671,0.333333333333,73.5666585286,76.5325785319,63.7191263835,73.6377634684,6.0,2.0,-0.0639106560334
672,0.0,73.5811024984,76.1667012532,73.7837483724,73.5666585286,7.0,2.0,-0.177367198789
673,0.166666666667,73.7011027018,72.7466613769,70.3498748779,73.5811024984,7.0,2.0,0.0816474050112
674,0.333333333333,73.6599914551,71.5374613444,66.9168629964,73.7011027018,8.0,2.0,0.0422813001976
675,0.166666666667,73.5822102865,72.7492635091,71.3990681966,73.6599914551,8.0,2.0,-0.114984817319
676,0.233333333333,73.6844309489,74.5898813883,71.4751831055,73.5822102865,9.0,2.0,0.0768082854252
677,0.466666666667,73.5522125244,76.4936584473,67.5015757243,73.6844309489,9.0,2.0,-0.0423565820129
678,0.233333333333,73.9311014811,78.1223632812,70.572168986,73.5522125244,10.0,2.0,0.299813023185
679,0.6,73.7788787842,79.6619822184,63.9630427043,73.9311014811,10.0,2.0,-0.0249929893179
680,0.4,73.685542806,80.8435150146,69.9104787191,73.7788787842,11.0,2.0,-0.108264810948
681,0.366666666667,73.8699818929,82.0717539469,69.9476674398,73.685542806,11.0,2.0,0.129258080231
682,0.566666666667,73.806652832,85.1492624919,65.8858398437,73.8699818929,12.0,2.0,-0.0400224760507
683,0.533333333333,73.832212321,84.8785339355,65.8633504232,73.806652832,12.0,2.0,0.0316456678059
684,0.633333333333,74.1105367025,85.0670888265,64.4898050944,73.832212321,13.0,2.0,0.342989002693
685,0.7,73.8494298299,87.020161438,63.0600301107,74.1105367025,13.0,2.0,-0.180980735702
686,0.6,73.8177642822,87.2982426961,66.7680959066,73.8494298299,14.0,2.0,-0.020695223268
687,0.533333333333,73.9777598063,89.1946594238,68.9079956055,73.8177642822,14.0,2.0,0.101232949618
688,0.766666666667,73.9038787842,90.6400004069,62.2028605143,73.9777598063,15.0,2.0,-0.00959341275866
689,0.566666666667,74.9555409749,90.1305455526,68.0490976969,73.9038787842,15.0,2.0,1.00044362365
690,0.0,76.3377604167,88.9369099935,75.6814605713,74.9555409749,16.0,2.0,1.01896520371
691,0.0,77.3110931396,88.3383494059,80.8893554687,76.3377604167,16.0,2.0,0.639916044993
692,0.0,78.0811014811,87.1481740316,83.5681233724,77.3110931396,17.0,2.0,0.469181755423
693,0.0,78.8177775065,86.4631296794,84.8344238281,78.0811014811,17.0,2.0,0.457767684495
694,0.0,79.3377705892,85.8247894287,85.4589009603,78.8177775065,18.0,2.0,0.26179735515
695,0.0,79.7388763428,84.9866485596,85.6630289713,79.3377705892,18.0,2.0,0.163368331828
696,0.0,79.903326416,83.7082468669,85.2340332031,79.7388763428,19.0,2.0,-0.0479880201453
697,0.0,80.1666575114,82.3589141846,84.7608998616,79.903326416,19.0,2.0,0.0736959298906
698,0.0,80.165536499,79.9837417602,84.3335983276,80.1666575114,20.0,2.0,-0.151010973297
699,0.0,79.8422047933,76.959862264,83.6165593465,80.165536499,20.0,2.0,-0.427688221774
700,0.0,79.4033213298,74.2335235596,82.6927856445,79.8422047933,21.0,2.0,-0.507042186342
701,0.0,78.9466542562,72.6869781494,81.6842539469,79.4033213298,21.0,2.0,-0.508140485855
702,0.0,78.5610951741,71.5314046224,80.6964731852,78.9466542562,22.0,2.0,-0.426504488693
703,0.0,78.2288736979,69.766897583,79.7605855306,78.5610951741,22.0,2.0,-0.3523950444
704,0.0,77.9344350179,69.4036214193,79.1663675944,78.2288736979,23.0,2.0,-0.314144454657
893,0.0,78.7622070313,67.1633728027,79.5218556722,78.9944366455,0.0,2.0,-0.206657224644
894,0.0,78.5177693685,66.1193776448,78.9068796794,78.7622070313,0.0,2.0,-0.206637210105
895,0.0,78.2710906983,64.4560714722,78.4129811605,78.5177693685,1.0,2.0,-0.187505034253
896,0.0,78.062206014,63.1499837239,77.7634104411,78.2710906983,1.0,2.0,-0.133752596805
897,0.0,77.791091919,61.9632598877,76.8085021973,78.062206014,2.0,2.0,-0.181252287845
898,0.0,77.5422129313,61.4494781494,76.1260528564,77.791091919,2.0,2.0,-0.155361746673
899,0.0,77.2899841309,61.0758280436,75.5222981771,77.5422129313,3.0,2.0,-0.156832064583
900,0.0,76.9222066244,60.1252370198,75.0414001465,77.2899841309,3.0,2.0,-0.261860963052
901,0.0,76.6399820964,59.2109751383,74.2594726562,76.9222066244,4.0,2.0,-0.16807599504
902,0.0,76.3844309489,58.5302622477,73.5363596598,76.6399820964,4.0,2.0,-0.135399968954
903,0.0,76.1177663167,58.8338582357,74.5215555827,76.3844309489,5.0,2.0,-0.154936189171
904,0.0,75.6166575114,65.1488983154,75.3406656901,76.1177663167,5.0,2.0,-0.488524137716
905,0.0666666666667,73.547761027,71.5305430094,73.5977854411,75.6166575114,6.0,2.0,-2.11930129938
906,0.266666666667,73.5577646891,74.2733154297,63.0306193034,73.547761027,6.0,2.0,0.00918553818825
907,0.0,73.667763265,76.7072967529,74.4428456624,73.5577646891,7.0,2.0,-0.0900898476004
908,0.166666666667,73.6166463216,76.6052317301,71.2866210937,73.667763265,7.0,2.0,-0.146288054585
909,0.4,73.5588765462,74.664276123,66.012121582,73.6166463216,8.0,2.0,0.0179388118452
910,0.2,73.6722106934,76.4244608561,70.4069610596,73.5588765462,8.0,2.0,0.0395904426398
911,0.233333333333,73.7644388835,79.0063395182,70.8057057698,73.6722106934,9.0,2.0,0.00164404202114
912,0.466666666667,73.6233194987,79.3073506673,66.3745402018,73.7644388835,9.0,2.0,-0.0924365062426
913,0.3,73.6755401611,81.5259602864,71.4604797363,73.6233194987,10.0,2.0,-0.0363652161562
914,0.4,73.8366577148,83.4807576497,67.5426584879,73.6755401611,10.0,2.0,0.104905864193
915,0.566666666667,73.7233256022,84.6000152588,66.109862264,73.8366577148,11.0,2.0,-0.0822538999201
916,0.466666666667,73.8088694255,86.422475179,69.3015472412,73.7233256022,11.0,2.0,0.0264284240811
917,0.4,73.7722086589,88.0122680664,70.1327718099,73.8088694255,12.0,2.0,-0.159124635992
918,0.4,73.8466562907,89.0597310384,69.0507100423,73.7722086589,12.0,2.0,-0.0643469794287
919,0.433333333333,73.9022104899,89.6176259359,70.5479482015,73.8466562907,13.0,2.0,-0.0701782627504
920,0.666666666667,73.7788757324,91.431443278,63.7260457357,73.9022104899,13.0,2.0,-0.133140850308
921,0.566666666667,73.7711029053,92.4166229248,68.1572113037,73.7788757324,14.0,2.0,-0.0953108017508
922,0.566666666667,73.8899983724,93.1786509196,66.0242279053,73.7711029053,14.0,2.0,0.0197615665966
923,0.633333333333,73.906648763,92.3681874593,68.1831604004,73.8899983724,15.0,2.0,-0.0277949205841
924,0.633333333333,74.8344370524,92.806720988,65.0987294515,73.906648763,15.0,2.0,0.876987924482
925,0.0,76.571097819,93.387109375,74.9367360433,74.8344370524,16.0,2.0,1.30454651608
926,0.0,77.5955434163,92.6484324137,79.5979777018,76.571097819,16.0,2.0,0.629618696883
927,0.0,78.424432373,91.6502756755,82.8337778727,77.5955434163,17.0,2.0,0.464529608466
928,0.0,79.2299886068,90.8112691243,84.6605641683,78.424432373,17.0,2.0,0.466321297088
929,0.0,79.7522064209,90.4618189494,85.8680425008,79.2299886068,18.0,2.0,0.200381363196
930,0.0,80.173324585,90.7680114746,86.4103749593,79.7522064209,18.0,2.0,0.102535818883
931,0.0,80.6155436198,90.2109883626,86.5608591715,80.173324585,19.0,2.0,0.138370960304
932,0.0,80.7055440267,88.6358957926,86.6438852946,80.6155436198,19.0,2.0,-0.183459812549
933,0.2,80.4688781738,85.4727549235,77.9701283773,80.7055440267,20.0,2.0,-0.339054786556
934,0.0,80.2677683512,81.3806518555,79.5772155762,80.4688781738,20.0,2.0,-0.367489682097
935,0.0,79.9244293213,78.5038111369,81.4861796061,80.2677683512,21.0,2.0,-0.469412908695
936,0.0,79.4799875895,77.3196838379,81.82784729,79.9244293213,21.0,2.0,-0.557850362457
937,0.0,79.1566548665,76.1139333089,81.7724873861,79.4799875895,22.0,2.0,-0.425273347762
938,0.0,78.8744313558,75.5482584635,81.2561014811,79.1566548665,22.0,2.0,-0.380513605088
939,0.0,78.6477600098,74.8519805908,80.6670613607,78.8744313558,23.0,2.0,-0.31872431574
