,on,t,tout,tdis,t_pre,hour,weekday
335,0.0,75.2755371094,54.4191223144,73.2146057129,75.435538737,4.0,1.0
336,0.0,76.2955444336,63.681068929,75.0638916016,76.3377604167,4.0,2.0
337,0.0,76.1844299316,62.8714579264,74.8874471029,76.2955444336,4.0,2.0
338,0.0,76.1355448405,62.5583394368,74.6348510742,76.1844299316,4.0,2.0
339,0.0,76.0399881999,63.0375366211,74.4359110514,76.1355448405,4.0,2.0
340,0.0,78.5222086588,72.1057352702,78.7641621907,78.5844258626,4.0,3.0
341,0.0,78.4510925293,71.4016560872,78.3524353027,78.5222086588,4.0,3.0
342,0.0,78.3466552735,70.7685170491,77.965822347,78.4510925293,4.0,3.0
343,0.0,78.2222045899,70.6733642578,77.7954264323,78.3466552735,4.0,3.0
344,0.0,73.1710998535,50.6946289062,69.9295186361,73.3266540528,4.0,4.0
345,0.0,73.0510986328,50.9817932129,69.5731384277,73.1710998535,4.0,4.0
346,0.0,72.9110900879,50.5043355306,69.1873677571,73.0510986328,4.0,4.0
347,0.0,72.8066528321,50.130682373,69.0870340983,72.9110900879,4.0,4.0
348,0.0,76.4377644857,61.2315226237,75.6433817545,76.5333251953,4.0,0.0
349,0.0,76.3066507976,60.7402323405,75.3977498372,76.4377644857,4.0,0.0
350,0.0,76.1755371094,61.2764912923,75.1123291016,76.3066507976,4.0,0.0
351,0.0,76.0310892741,60.4322896321,74.7767211914,76.1755371094,4.0,0.0
352,0.0,74.3526241905,53.43512652,71.3810023258,74.489466617,4.0,1.0
353,0.0,74.215781764,53.1526272681,71.1884331954,74.3526241905,4.0,1.0
354,0.0,74.0807639032,53.0849017072,70.9958640651,74.215781764,4.0,1.0
355,0.0,73.9814741347,52.9529581706,70.8058625231,74.0807639032,4.0,1.0
356,0.0,73.402252107,65.5955969003,73.1260097887,73.4000330366,4.0,2.0
357,0.0,73.4044711773,65.5354273869,73.1087366589,73.402252107,4.0,2.0
358,0.0,73.4066902477,65.4752578735,73.0914635291,73.4044711773,4.0,2.0
359,0.0,73.408909318,65.4150883601,73.0741903994,73.4066902477,4.0,2.0
360,0.0,74.4022054037,63.5080769857,74.2473571777,74.5444295247,4.0,3.0
361,0.0,74.3110961914,62.906068929,73.6574605306,74.4022054037,4.0,3.0
362,0.0,74.2611053467,62.3196248372,73.1454121907,74.3110961914,4.0,3.0
363,0.0,74.1466613769,61.8629414876,72.6575703939,74.2611053467,4.0,3.0
364,0.0,74.2022033692,64.5823506673,72.6696756999,74.2666625977,4.0,4.0
365,0.0,74.1688781738,64.6342468262,72.7284952799,74.2022033692,4.0,4.0
366,0.0,74.1088704427,63.8627237956,72.6696716308,74.1688781738,4.0,4.0
367,0.0,74.0999755859,64.1031656901,72.6143127441,74.1088704427,4.0,4.0
368,0.0,79.0399902344,63.9042256673,78.7849202474,79.1222045898,4.0,0.0
369,0.0,78.8711059571,63.8834737142,78.2797851562,79.0399902344,4.0,0.0
370,0.0,78.735542806,63.3904418945,77.7020019531,78.8711059571,4.0,0.0
371,0.0,78.5733154297,62.8541666667,77.2539449056,78.735542806,4.0,0.0
372,0.0,78.7799906413,70.1855336507,77.8559733073,78.8633310954,4.0,1.0
373,0.0,78.6777648926,70.0938557943,77.5238138835,78.7799906413,4.0,1.0
374,0.0,78.5755452474,69.3084757487,77.039444987,78.6777648926,4.0,1.0
375,0.0,78.4533203125,69.4191813151,76.795526123,78.5755452474,4.0,1.0
376,0.0,76.4310913086,59.9911682129,75.4825093587,76.59553833,4.0,2.0
377,0.0,76.3399780274,60.3475280762,75.5845662435,76.4310913086,4.0,2.0
378,0.0,76.2599934896,58.7663950602,75.0656188965,76.3399780274,4.0,2.0
379,0.0,76.1399861654,57.8979726155,74.4964548747,76.2599934896,4.0,2.0
380,0.0,75.3577697754,60.4547790527,74.65215861,75.5444254557,4.0,3.0
381,0.0,75.1510945638,60.4582377116,74.2871459961,75.3577697754,4.0,3.0
382,0.0,75.0310994466,60.3752075195,73.9308105469,75.1510945638,4.0,3.0
383,0.0,74.9044311523,60.643355306,73.7128092448,75.0310994466,4.0,3.0
384,0.0,76.4511006673,55.2304545085,72.7561787923,76.6111022949,4.0,4.0
385,0.0,76.3333170573,55.7234863281,72.4517130534,76.4511006673,4.0,4.0
386,0.0,76.1622070312,54.2859191894,72.2026123047,76.3333170573,4.0,4.0
387,0.0,76.0333129883,53.3137207031,71.9638895671,76.1622070312,4.0,4.0
388,0.0,79.9488769531,73.9377237956,79.5062825521,80.035546875,4.0,0.0
389,0.0,79.917767334,73.1505981445,79.3159993489,79.9488769531,4.0,0.0
390,0.0,79.8511067709,72.6350769043,79.2364278157,79.917767334,4.0,0.0
391,0.0,79.7555399577,72.5849100749,79.0582539876,79.8511067709,4.0,0.0
392,0.0,77.4844319661,68.6294840495,76.8699167887,77.6644348144,4.0,1.0
393,0.0,77.3110900879,68.3967976888,76.6190714518,77.4844319661,4.0,1.0
394,0.0,77.1610900879,68.4313944499,77.0429036458,77.3110900879,4.0,1.0
395,0.0,77.0133138021,68.0958058675,76.819744873,77.1610900879,4.0,1.0
396,0.0,76.8733133952,59.273248291,74.4774271647,76.9710998535,4.0,2.0
397,0.0,76.7177571615,59.1487019857,74.0415181478,76.8733133952,4.0,2.0
398,0.0,76.5622070312,58.8719238281,73.6816670735,76.7177571615,4.0,2.0
399,0.0,76.4444335938,58.1886006673,73.3910522461,76.5622070312,4.0,2.0
400,0.0,73.959979248,58.8961303711,72.0071350098,74.0266581217,5.0,3.0
401,0.0,73.9044270833,58.9307271321,71.9621622721,73.959979248,5.0,3.0
402,0.0,73.8488647461,58.7854207357,71.8964253743,73.9044270833,5.0,3.0
403,0.0,73.8133178711,59.2282755534,71.8479919434,73.8488647461,5.0,3.0
404,0.0,74.6710998535,55.7459899902,71.9517781575,74.7955444336,5.0,4.0
405,0.0,74.5799886067,55.7805887858,71.771862793,74.6710998535,5.0,4.0
406,0.0,74.4644287109,58.0778828939,71.6991882324,74.5799886067,5.0,4.0
407,0.0,74.3622212728,60.1278340657,71.8306864421,74.4644287109,5.0,4.0
408,0.0,74.6155476888,49.1826843262,70.7667826335,74.7466634115,5.0,0.0
409,0.0,74.4777669271,48.5720194499,70.8480916341,74.6155476888,5.0,0.0
410,0.0,74.3599833171,52.5681172689,70.3239278157,74.4777669271,5.0,0.0
411,0.0,74.2799926758,57.1904418945,70.4034952799,74.3599833171,5.0,0.0
412,0.0,75.1333211263,54.732236735,72.9464742025,75.2755371094,5.0,1.0
413,0.0,75.0155415853,54.5194559733,72.7803955078,75.1333211263,5.0,1.0
414,0.0,74.8755391439,55.2615865071,72.5658813476,75.0155415853,5.0,1.0
415,0.0,74.7666544597,55.9483784993,72.3721394857,74.8755391439,5.0,1.0
416,0.0,75.9399841309,63.3143269857,74.6019877116,76.0399881999,5.0,2.0
417,0.0,75.8355407715,62.7261433919,74.6002522786,75.9399841309,5.0,2.0
418,0.0,75.799987793,63.0081278483,74.3424987793,75.8355407715,5.0,2.0
419,0.0,75.7277750651,63.7883260091,74.5725708008,75.799987793,5.0,2.0
420,0.0,78.0844360351,70.5557271321,77.4788350423,78.2222045899,5.0,3.0
421,0.0,77.9333190918,70.8065653483,77.1916707357,78.0844360351,5.0,3.0
422,0.0,77.8333211263,71.3843729655,76.9737101237,77.9333190918,5.0,3.0
423,0.0,77.624436442,71.6403808594,76.7280659993,77.8333211263,5.0,3.0
424,0.0,72.6955464681,50.2413859049,69.0351379394,72.8066528321,5.0,4.0
425,0.0,72.6155436198,49.6549438476,68.865633138,72.6955464681,5.0,4.0
426,0.0,72.5199869792,53.6977518717,68.7860595703,72.6155436198,5.0,4.0
427,0.0,72.4666442871,58.7248738607,68.8967712402,72.5199869792,5.0,4.0
428,0.0,75.8511006673,60.207409668,74.4376383463,76.0310892741,5.0,0.0
429,0.0,75.7399922689,60.4789978027,74.1626057943,75.8511006673,5.0,0.0
430,0.0,75.5933146159,61.8231486003,73.9481119792,75.7399922689,5.0,0.0
431,0.0,75.4977559407,61.1709635417,73.8027933757,75.5933146159,5.0,0.0
432,0.0,73.870364719,52.87852279,70.6583735148,73.9814741347,5.0,1.0
433,0.0,73.7617028224,53.4098378057,70.4853769938,73.870364719,5.0,1.0
434,0.0,73.7074667555,56.140826416,70.3375195378,73.7617028224,5.0,1.0
435,0.0,73.6776512216,58.1726125081,70.5087841629,73.7074667555,5.0,1.0
436,0.0,73.4111283884,65.3549188467,73.0569172696,73.408909318,5.0,2.0
437,0.0,73.4133474587,65.2947493333,73.0396441398,73.4111283884,5.0,2.0
438,0.0,73.415566529,65.2345798199,73.02237101,73.4133474587,5.0,2.0
439,0.0,73.4177855994,65.1744103065,73.0050978802,73.415566529,5.0,2.0
440,0.0,74.059987386,61.5567159017,72.666212972,74.1466613769,5.0,3.0
441,0.0,73.9688761393,61.5186564127,72.8046264648,74.059987386,5.0,3.0
442,0.0,73.8622111003,61.1173400879,72.7319580078,73.9688761393,5.0,3.0
443,0.0,73.7555440267,61.1312011719,72.6281555176,73.8622111003,5.0,3.0
444,0.0,74.0688720703,64.516595459,72.6696716308,74.0999755859,5.0,4.0
445,0.0,74.017767334,64.9248840332,72.849601237,74.0688720703,5.0,4.0
446,0.0,73.9666442871,65.7119832357,72.8150065104,74.017767334,5.0,4.0
447,0.0,73.9488708496,65.8261698405,72.7008239746,73.9666442871,5.0,4.0
448,0.0,78.3644348145,62.8178324381,77.1120951335,78.5733154297,5.0,0.0
449,0.0,78.171097819,63.9526753743,76.9287353516,78.3644348145,5.0,0.0
450,0.0,78.0022054036,68.2203613281,76.6692382812,78.171097819,5.0,0.0
451,0.0,77.5333211263,71.2736490885,76.4080240885,78.0022054036,5.0,0.0
452,0.0,78.328881836,69.1320170085,76.9356506348,78.4533203125,5.0,1.0
453,0.0,78.2266621908,69.7617045085,76.942569987,78.328881836,5.0,1.0
454,0.0,78.0377726237,70.5721710205,76.7721781413,78.2266621908,5.0,1.0
455,0.0,77.8688802083,71.3463012695,76.4962463379,78.0377726237,5.0,1.0
456,0.0,76.0177703857,57.6038859049,74.7282816569,76.1399861654,5.0,2.0
457,0.0,75.9044331869,57.656656901,75.0016153971,76.0177703857,5.0,2.0
458,0.0,75.7733154297,62.7382670085,74.6383097331,75.9044331869,5.0,2.0
459,0.0,75.5599894206,66.879675293,74.7178955078,75.7733154297,5.0,2.0
460,0.0,74.6977742513,60.3336853027,73.6505330403,74.9044311523,5.0,3.0
461,0.0,74.6177652994,61.0221964518,73.622849528,74.6977742513,5.0,3.0
462,0.0,74.5133138021,62.3403828939,73.5017618815,74.6177652994,5.0,3.0
463,0.0,74.3844340007,62.9320129394,73.4187276204,74.5133138021,5.0,3.0
464,0.0,75.9133219401,54.4243082682,72.3946248372,76.0333129883,5.0,4.0
465,0.0,75.8088745117,55.0747578939,72.6004882812,75.9133219401,5.0,4.0
466,0.0,75.6799845378,58.0917175293,72.3098632812,75.8088745117,5.0,4.0
467,0.0,75.57109375,62.0757141113,72.4897664388,75.6799845378,5.0,4.0
468,0.0,79.6977600098,71.8168355306,78.8472086589,79.7555399577,5.0,0.0
469,0.0,79.588881429,72.0711344401,78.6049987793,79.6977600098,5.0,0.0
470,0.0,79.4488708496,72.7734924316,78.3316772461,79.588881429,5.0,0.0
471,0.0,78.7910970052,71.7649332682,77.8196329753,79.4488708496,5.0,0.0
472,0.0,76.8810953776,67.3657796224,76.5602518717,77.0133138021,5.0,1.0
473,0.0,76.7233154297,66.0086608887,76.5792805989,76.8810953776,5.0,1.0
474,0.0,76.5555379232,65.080569458,76.480682373,76.7233154297,5.0,1.0
475,0.0,76.3533203125,65.0684651693,76.257522583,76.5555379232,5.0,1.0
476,0.0,76.3244283041,58.5051757812,74.0622538249,76.4444335938,5.0,2.0
477,0.0,76.2044352214,59.1625406901,74.9808573405,76.3244283041,5.0,2.0
478,0.0,76.0310974121,62.8766560872,75.3648824056,76.2044352214,5.0,2.0
479,0.0,75.7711039225,67.4211405436,75.3164489746,76.0310974121,5.0,2.0
