,Unnamed: 0,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp,m,rh
121,121,2.3000000000000003,778.3333333333335,11102.971900936303,22.275339134500516,21.64118837153627,24.47999999999999,24.47999999999999,24.47999999999999,24.47999999999999,24.47999999999999,24.47999999999999,117.70240218309776,899389.4895613993
122,122,2.35,799.0,11102.971900936303,22.279348201521984,21.64672951712513,24.46,24.46,24.46,24.46,24.46,24.46,117.90577852070257,891241.8770781702
123,123,2.4000000000000004,819.6666666666665,11102.971900936303,22.297178597476613,21.660936276166872,24.44000000000001,24.44000000000001,24.44000000000001,24.44000000000001,24.44000000000001,24.44000000000001,118.72211313914691,887620.4752863939
124,124,2.45,840.3333333333335,11102.971900936303,22.311789684514498,21.679041459780148,24.42,24.42,24.42,24.42,24.42,24.42,119.39950017728607,884772.9466402453
125,125,2.5,861.0,11131.472237954,22.32803704593616,21.698560070529,24.4,24.4,24.4,24.4,24.4,24.4,120.20376907519214,881744.1214575953
126,126,2.55,862.5833333333335,11131.472237954,22.339590819029254,21.717735184688053,24.38,24.38,24.38,24.38,24.38,24.38,120.77918170704757,879892.0184432799
127,127,2.6,864.1666666666665,11131.472237954,22.34916445068745,21.735122849676188,24.36,24.36,24.36,24.36,24.36,24.36,121.25665136050712,877869.2030650092
128,128,2.65,865.75,11131.472237954,22.358574357437206,21.751354623142948,24.34,24.34,24.34,24.34,24.34,24.34,121.74116954713335,876483.3473436416
129,129,2.7,867.3333333333335,11131.472237954,22.367167869134175,21.766929098908616,24.32,24.32,24.32,24.32,24.32,24.32,122.1935477722645,874554.7894293516
130,130,2.75,868.9166666666665,11131.472237954,22.375601318520467,21.78208135049116,24.3,24.3,24.3,24.3,24.3,24.3,122.65738778932436,873455.0104923605
131,131,2.8,870.5,11131.472237954,22.38312094486662,21.7966708570928,24.28,24.28,24.28,24.28,24.28,24.28,123.08328563277931,873219.6234677957
132,132,2.8416666666666663,872.0833333333335,11131.472237954,22.389412378469,21.809723876401414,24.26,24.26,24.26,24.26,24.26,24.26,123.48578057900205,872495.8195358936
133,133,2.8833333333333333,873.6666666666665,11131.472237954,22.394870703807708,21.820891939607762,24.24,24.24,24.24,24.24,24.24,24.24,123.86621815635864,871832.5431426907
134,134,2.925,875.25,11131.472237954,22.399202044320273,21.82717453127799,24.21999999999999,24.21999999999999,24.21999999999999,24.21999999999999,24.21999999999999,24.21999999999999,124.2634827186873,871125.1023388171
135,135,2.966666666666667,876.8333333333335,11131.472237954,22.40301501587707,21.833987152544516,24.20000000000001,24.20000000000001,24.20000000000001,24.20000000000001,24.20000000000001,24.20000000000001,124.61495248141593,870958.4178769736
136,136,3.0083333333333333,878.4166666666665,11131.472237954,22.40839411707116,21.846627557397298,24.18,24.18,24.18,24.18,24.18,24.18,124.96845071683056,869401.5343116663
137,137,3.05,880.0,11102.971900936303,22.425214709630648,21.855084526144548,24.15000000000002,24.15000000000002,24.15000000000002,24.15000000000002,24.15000000000002,24.15000000000002,125.4828055296278,865784.7770299802
138,138,3.091666666666667,883.75,11102.971900936303,22.436485522613502,21.872064582693962,24.129999999999985,24.129999999999985,24.129999999999985,24.129999999999985,24.129999999999985,24.129999999999985,125.83401452216592,865582.2252514947
139,139,3.1333333333333333,887.5,11102.971900936303,22.442925217709774,21.88601519297337,24.109999999999967,24.109999999999967,24.109999999999967,24.109999999999967,24.109999999999967,24.109999999999967,126.16980426225895,864551.552923025
140,140,3.175,891.25,11102.971900936303,22.447785314924218,21.897188956947875,24.089999999999968,24.089999999999968,24.089999999999968,24.089999999999968,24.089999999999968,24.089999999999968,126.49720148456656,863374.6798847122
141,141,3.2166666666666663,895.0,11102.971900936303,22.451680077006436,21.906769033521662,24.06999999999997,24.06999999999997,24.06999999999997,24.06999999999997,24.06999999999997,24.06999999999997,126.81878838851604,862358.0211491472
142,142,3.2583333333333333,898.75,11102.971900936303,22.45486469778907,21.9152306890158,24.049999999999965,24.049999999999965,24.049999999999965,24.049999999999965,24.049999999999965,24.049999999999965,127.12945846474243,861023.0373419916
143,143,3.3,902.5,11102.971900936303,22.45637364128636,21.92301654253844,24.019999999999968,24.019999999999968,24.019999999999968,24.019999999999968,24.019999999999968,24.019999999999968,127.48784338423368,858461.7549592169
144,144,3.3916666666666666,906.25,11102.971900936303,22.458896158012394,21.92993060639749,24.0,24.0,24.0,24.0,24.0,24.0,127.76832392409072,857126.6974784575
145,145,3.4833333333333334,910.0,11102.971900936303,22.461534028718077,21.93727747077144,23.97999999999999,23.97999999999999,23.97999999999999,23.97999999999999,23.97999999999999,23.97999999999999,128.06724737392537,855116.8596270964
146,146,3.575,913.75,11102.971900936303,22.262791273583368,21.873884282744125,23.96,23.96,23.96,23.96,23.96,23.96,107.48071205160143,725070.3842289409
147,147,3.666666666666667,917.5,11102.971900936303,22.255653256055584,21.804544185051288,23.94000000000001,23.94000000000001,23.94000000000001,23.94000000000001,23.94000000000001,23.94000000000001,107.76614479003271,696277.5402312867
148,148,3.758333333333333,921.25,11102.971900936303,22.24899032095272,21.779858489874023,23.91,23.91,23.91,23.91,23.91,23.91,108.10701232115277,688319.6119369328
149,149,3.85,925.0,11102.971900936303,22.246056175248366,21.771562274228078,23.89,23.89,23.89,23.89,23.89,23.89,108.38671565840649,684804.4329681117
150,150,3.9416666666666655,920.4166666666665,11102.971900936303,22.24148976465682,21.76826153572952,23.87,23.87,23.87,23.87,23.87,23.87,108.48636042986544,680624.6637277803
151,151,4.033333333333333,915.8333333333335,11102.971900936303,22.236949415276108,21.76746820208671,23.85,23.85,23.85,23.85,23.85,23.85,108.55969393945554,676572.5947832
152,152,4.125,911.25,11102.971900936303,22.232584505359085,21.767985795119106,23.83,23.83,23.83,23.83,23.83,23.83,108.61960217444698,672447.8856010806
153,153,4.216666666666667,906.6666666666665,11102.971900936303,22.22819740866609,21.769173795643137,23.81,23.81,23.81,23.81,23.81,23.81,108.6660976913858,668463.223109428
154,154,4.308333333333334,902.0833333333335,11102.971900936303,22.223079046260075,21.770478224558925,23.79,23.79,23.79,23.79,23.79,23.79,108.6643119220034,663895.1035132705
155,155,4.4,897.5,11102.971900936303,22.215740005660077,21.771835899750858,23.76,23.76,23.76,23.76,23.76,23.76,108.70588292796877,658269.3939387951
156,156,4.45,892.9166666666665,11102.971900936303,22.209261956081342,21.77052082459307,23.74,23.74,23.74,23.74,23.74,23.74,108.61857209033606,655988.6873692321
157,157,4.5,888.3333333333335,11102.971900936303,22.203432677932533,21.76795364071229,23.72,23.72,23.72,23.72,23.72,23.72,108.49239478460902,653186.6295835772
158,158,4.550000000000002,883.75,11102.971900936303,22.19746813483068,21.764900485421094,23.7,23.7,23.7,23.7,23.7,23.7,108.39621923418902,649724.2781145114
159,159,4.6000000000000005,879.1666666666665,11102.971900936303,22.191084469791043,21.761438056099077,23.68,23.68,23.68,23.68,23.68,23.68,108.26656717112795,646993.6219132269
160,160,4.65,874.5833333333335,11131.472237954,22.18432052652235,21.75759459105852,23.66,23.66,23.66,23.66,23.66,23.66,108.1248308388278,643154.07940099
161,161,4.7,870.0,11131.472237954,22.17772657159509,21.753456076043378,23.64,23.64,23.64,23.64,23.64,23.64,107.98504532313507,640108.6689415711
162,162,4.75,865.7500000000001,11131.472237954,22.17107934883956,21.749122750732106,23.62,23.62,23.62,23.62,23.62,23.62,107.83090840941816,636818.4382043597
163,163,4.8,861.4999999999999,11131.472237954,22.164023509106865,21.74466352267837,23.6,23.6,23.6,23.6,23.6,23.6,107.66345471363627,632942.9693436209
164,164,4.85,857.25,11131.472237954,22.157444728246322,21.740099981428585,23.58,23.58,23.58,23.58,23.58,23.58,107.50157893252366,630379.7927503845
165,165,4.9,853.0000000000001,11150.136102720891,22.150056752871752,21.73540359945148,23.56,23.56,23.56,23.56,23.56,23.56,107.30164821798463,626156.8425453461
166,166,4.95,848.7500000000001,11150.136102720891,22.143109159577083,21.730576839666,23.54,23.54,23.54,23.54,23.54,23.54,107.11427601422916,623490.7548852611
167,167,5.0,844.5,11150.136102720891,22.136093997210565,21.72565548534532,23.52,23.52,23.52,23.52,23.52,23.52,106.9102189433312,620019.7240582996
