,t4,t5
0,24.96053572123104,24.05785275216973
1,24.9599435224018,24.046405355500045
2,24.950867523374338,24.03466463706345
3,24.940459428357485,24.022438862048112
4,24.939812843404184,24.009622850807872
5,24.929930596939524,23.99665670715993
6,24.920137081355428,23.98350895599717
7,24.910470402950445,23.970034096028897
8,24.900577714011536,23.96584628835025
9,24.89053792957365,23.969595195803727
10,24.88038992421135,23.97545437410432
11,24.87074887053111,23.980467508819427
12,24.86057644687573,23.984271255778236
13,24.85049057565377,23.98733573421173
14,24.841131858193588,23.99010985438882
15,24.831117864926014,23.99290232410993
16,24.81021960372301,23.99554412863368
17,24.800144164436286,23.995864639702287
18,24.790095518361078,23.996988505253306
19,24.770127645055503,23.99955289615196
20,24.76004856590209,23.9974752779041
21,24.75011760410253,23.99263668018675
22,24.730290121860854,23.99116380308592
23,24.720141789153395,23.98081129440895
24,24.700388484551624,23.971680711844172
25,24.68044338869516,23.96136914498659
26,24.670195173307857,23.94853729253867
27,24.65039086795508,23.937233909628443
28,24.640127365803924,23.924439498886137
29,24.62040614971468,23.91353241405971
30,24.60112361184041,23.90339181137189
31,24.58106907210107,23.89291345703257
32,24.57049087238854,23.88290350750957
33,24.55100531754581,23.87814202671559
34,24.53089931844693,23.87596670489247
35,24.510893608284977,23.874756506677127
36,24.490955072908697,23.87364970922857
37,24.47120765771425,23.87240785766341
38,24.451279693268585,23.870616583273765
39,24.43130640319543,23.86810313818344
40,24.411027738214912,23.864646534467568
41,24.391148866816245,23.86056406303388
42,24.37092124024825,23.856245725347833
43,24.350999977035322,23.85201300794973
44,24.33113522845957,23.849820915653076
45,24.311391579553728,23.85010066297197
46,24.291402222641373,23.851991879644647
47,24.271314098293924,23.85454051936303
48,24.25112086429737,23.8571795503472
49,24.23122030797213,23.85969374025481
50,24.21138907509133,23.86203855911375
51,24.19134777530489,23.864230259041648
52,24.162132251727748,23.866837940375827
53,24.141310253486253,23.86751117757431
54,24.12138214422791,23.86759562121469
55,24.101281210802426,23.86786898559548
56,24.08131375325995,23.862893722204053
57,24.061203045761257,23.85453062820693
58,24.03179947982873,23.845445137986523
59,24.01101879784433,23.83474611377616
60,23.991146847875108,23.82378050811636
61,23.97112374782229,23.813169741709213
62,23.95105323888319,23.80292955409486
63,23.93118476134137,23.79281146534441
64,23.901896399091374,23.78295650801108
65,23.88114933804708,23.771558812603608
66,23.86101656221132,23.7597168194077
67,23.84132840156347,23.74816310402996
68,23.821212869539323,23.739073435307695
69,23.800430728953014,23.73500996199559
70,23.77060164505879,23.722081001385952
71,23.75040071911054,23.709271958633035
72,23.730337386225802,23.69816942188169
73,23.71099364835566,23.68956522769352
74,23.691559639192423,23.68183663954721
75,23.671371408589998,23.673900871400708
76,23.65144766170507,23.665399569568766
77,23.63153894194143,23.656484406774112
78,23.61147534730581,23.647353180493802
79,23.59135628190286,23.638078028127445
80,23.571314616372593,23.62910296804948
81,23.551337071562106,23.620525333398646
82,23.53133148376623,23.612160128918706
83,23.51140307275609,23.603814077872
84,23.49141889529201,23.595397893647018
85,23.471456258029765,23.586875515688448
