,Unnamed: 0,tout,s,i,t1,t2,m,tret
7000,7000,-1.9916666666666667,42.16666666666666,0.0,24.05785275216973,24.96053572123104,33.787682699169196,24.06849021174245
7001,7001,-1.95,46.0,0.0,24.046405355500045,24.9599435224018,33.81905987476117,24.05785275216973
7002,7002,-1.9083333333333328,59.16666666666667,0.0,24.03466463706345,24.950867523374338,33.703582938850325,24.046405355500045
7003,7003,-1.8666666666666667,72.33333333333333,0.0,24.022438862048112,24.940459428357485,33.69085491895123,24.03466463706345
7004,7004,-1.825,85.5,0.0,24.009622850807872,24.939812843404184,33.70212597770885,24.022438862048112
7005,7005,-1.7833333333333337,98.66666666666666,0.0,23.99665670715993,24.929930596939524,33.50949901570896,24.009622850807872
7006,7006,-1.7416666666666665,111.83333333333331,0.0,23.98350895599717,24.920137081355428,33.52259758307338,23.99665670715993
7007,7007,-1.7,125.0,0.0,23.970034096028897,24.910470402950445,33.48140946808599,23.98350895599717
7008,7008,-1.6083333333333332,138.16666666666669,0.0,23.96584628835025,24.900577714011536,36.486526192255155,23.970034096028897
7009,7009,-1.5166666666666668,151.33333333333334,0.0,23.969595195803727,24.89053792957365,37.78791036790671,23.96584628835025
7010,7010,-1.425,164.5,0.0,23.97545437410432,24.88038992421135,38.19036035701386,23.969595195803727
7011,7011,-1.3333333333333337,177.66666666666669,0.0,23.980467508819427,24.87074887053111,38.6220756899829,23.97545437410432
7012,7012,-1.2416666666666665,190.8333333333333,0.0,23.984271255778236,24.86057644687573,39.02867630588418,23.980467508819427
7013,7013,-1.15,204.0,0.0,23.98733573421173,24.85049057565377,39.42613207936589,23.984271255778236
7014,7014,-1.0583333333333331,219.16666666666669,0.0,23.99010985438882,24.841131858193588,39.80053386684104,23.98733573421173
7015,7015,-0.9666666666666668,234.33333333333337,0.0,23.99290232410993,24.831117864926014,40.17182951568746,23.99010985438882
7016,7016,-0.875,249.5,0.0,23.99554412863368,24.81021960372301,41.016704854794966,23.99483639798717
7017,7017,-0.7833333333333332,264.66666666666663,0.0,23.995864639702287,24.800144164436286,41.033063584156416,23.99587431909628
7018,7018,-0.6916666666666667,279.83333333333337,0.0,23.996988505253306,24.790095518361078,41.364719092749745,23.9966390538166
7019,7019,-0.6,295.0,0.0,23.99955289615196,24.770127645055503,42.1296613172042,23.9988647158038
7020,7020,-0.5499999999999999,310.16666666666663,0.0,23.9974752779041,24.76004856590209,42.1768218242273,23.998759677795963
7021,7021,-0.5,325.33333333333337,0.0,23.99263668018675,24.75011760410253,42.51896908299263,23.99502899707952
7022,7022,-0.45,340.5,0.0,23.99116380308592,24.730290121860854,43.06532737265593,23.99327719255648
7023,7023,-0.4,355.66666666666663,0.0,23.98081129440895,24.720141789153395,43.407064108561286,23.98745099689239
7024,7024,-0.3499999999999999,370.83333333333326,0.0,23.971680711844172,24.700388484551624,43.869318717278176,23.977768844563688
7025,7025,-0.3,386.0,0.0,23.96136914498659,24.68044338869516,44.38539715647622,23.968238503094344
7026,7026,-0.25,389.5,0.0,23.94853729253867,24.670195173307857,44.45641195360604,23.95671163368669
7027,7027,-0.2,393.0,0.0,23.937233909628443,24.65039086795508,44.93779458442892,23.944645270906076
7028,7028,-0.15,396.5,0.0,23.924439498886137,24.640127365803924,45.111151303462066,23.93254938980233
7029,7029,-0.09999999999999998,400.0,0.0,23.91353241405971,24.62040614971468,45.598519538863314,23.920694556241283
7030,7030,-0.05000000000000002,403.5,0.0,23.90339181137189,24.60112361184041,46.09784963015668,23.910115214522985
7031,7031,0.0,407.0,0.0,23.89291345703257,24.58106907210107,46.57959487052104,23.90339181137189
7032,7032,0.09166666666666667,410.5,0.0,23.88290350750957,24.57049087238854,46.27855015700982,23.89291345703257
7033,7033,0.18333333333333332,414.0,0.0,23.87814202671559,24.55100531754581,47.936711412986,23.882903507509564
7034,7034,0.275,417.5,0.0,23.87596670489247,24.53089931844693,48.093458260771634,23.878142026715594
7035,7035,0.3666666666666667,421.0,0.0,23.874756506677127,24.510893608284977,48.873387368572,23.87596670489247
7036,7036,0.4583333333333334,424.5,0.0,23.87364970922857,24.490955072908697,49.5276080046177,23.874756506677127
7037,7037,0.55,428.0,0.0,23.87240785766341,24.47120765771425,50.182706965731754,23.87364970922857
7038,7038,0.6416666666666667,408.5,0.0,23.870616583273765,24.451279693268585,50.53373887126799,23.87240785766341
7039,7039,0.7333333333333334,389.0,0.0,23.86810313818344,24.43130640319543,50.80576002624423,23.87061658327377
7040,7040,0.8250000000000001,369.5,0.0,23.864646534467568,24.411027738214912,50.81127971153902,23.86810313818344
7041,7041,0.9166666666666669,350.00000000000006,0.0,23.86056406303388,24.391148866816245,50.98985415469439,23.864646534467568
7042,7042,1.0083333333333333,330.5,0.0,23.856245725347833,24.37092124024825,51.17038998036337,23.86056406303388
7043,7043,1.1,311.0,0.0,23.85201300794973,24.350999977035322,51.49142706444457,23.856245725347833
7044,7044,1.1,291.5,0.0,23.849820915653076,24.33113522845957,51.92135310105192,23.85201300794973
7045,7045,1.1,271.99999999999994,0.0,23.85010066297197,24.311391579553728,52.43791600731606,23.849820915653076
7046,7046,1.1,252.5,0.0,23.851991879644647,24.291402222641373,52.858844623026656,23.85010066297197
7047,7047,1.1,233.0,0.0,23.85454051936303,24.271314098293924,53.28259968288218,23.851991879644647
7048,7048,1.1,213.5,0.0,23.8571795503472,24.25112086429737,53.69508051327796,23.85454051936303
7049,7049,1.1,194.0,0.0,23.85969374025481,24.23122030797213,54.114480047133185,23.8571795503472
7050,7050,1.1,190.41666666666663,0.0,23.86203855911375,24.21138907509133,54.537988387235785,23.85969374025481
7051,7051,1.1,186.83333333333331,0.0,23.864230259041648,24.19134777530489,54.95091897278819,23.86203855911375
7052,7052,1.1,183.25,0.0,23.866837940375827,24.162132251727748,56.136961692148354,23.864230259041648
7053,7053,1.1,179.66666666666663,0.0,23.86751117757431,24.141310253486253,55.66044647669469,23.866837940375824
7054,7054,1.1,176.08333333333337,0.0,23.86759562121469,24.12138214422791,56.533389401744564,23.86751117757431
7055,7055,1.1,172.5,0.0,23.86786898559548,24.101281210802426,56.85543683105941,23.86759562121469
7056,7056,1.1,168.91666666666666,0.0,23.862893722204053,24.08131375325995,52.140825892815116,23.86786898559548
7057,7057,1.1,165.33333333333334,0.0,23.85453062820693,24.061203045761257,52.751904991196184,23.862893722204053
7058,7058,1.1,161.75,0.0,23.845445137986523,24.03179947982873,53.9035124206277,23.85453062820693
7059,7059,1.1,158.16666666666666,0.0,23.83474611377616,24.01101879784433,53.366686975995314,23.845445137986523
7060,7060,1.1,154.58333333333334,0.0,23.82378050811636,23.991146847875108,54.21308990975514,23.83474611377616
7061,7061,1.1,151.0,0.0,23.813169741709213,23.97112374782229,54.496400044034395,23.82378050811636
7062,7062,1.1,152.33333333333334,0.0,23.80292955409486,23.95105323888319,54.90293512115265,23.813169741709213
7063,7063,1.1,153.66666666666666,0.0,23.79281146534441,23.93118476134137,55.30170517839464,23.80292955409486
7064,7064,1.1,155.0,0.0,23.78295650801108,23.901896399091374,56.50451926808856,23.79281146534441
7065,7065,1.1,156.33333333333334,0.0,23.771558812603608,23.88114933804708,55.983971256724594,23.78295650801108
7066,7066,1.1,157.66666666666666,0.0,23.7597168194077,23.86101656221132,56.865187553509216,23.771558812603608
7067,7067,1.1,159.0,0.0,23.74816310402996,23.84132840156347,57.16899300619832,23.7597168194077
7068,7068,1.15,160.33333333333334,0.0,23.739073435307695,23.821212869539323,63.074586902171326,23.74816310402996
7069,7069,1.2000000000000002,161.66666666666666,0.0,23.73500996199559,23.800430728953014,63.13506950397671,23.73878893866872
7070,7070,1.25,163.0,0.0,23.722081001385952,23.77060164505879,64.28448024080666,23.730312366726235
7071,7071,1.3000000000000005,164.33333333333334,0.0,23.709271958633035,23.75040071911054,64.5834580674368,23.717267114558638
7072,7072,1.35,165.66666666666666,0.0,23.69816942188169,23.730337386225802,64.9503384834469,23.705101448719983
