Date/Time,Electricity:Facility [J](TimeStep),Gas:Facility [J](TimeStep),Gas:Facility [J](Daily),Electricity:Facility [J](Daily) 
 01/01  08:15:00,372525194.21751287,456887860.27293828 
 01/01  08:20:00,372462212.06774768,454596240.0858684 
 01/01  08:25:00,371967614.8532081,449847883.6247276 
 01/01  08:30:00,371933332.17388465,443015669.2308252 
 01/01  08:35:00,371805284.21716049,440417459.236036 
 01/01  08:40:00,371586894.402582,438431732.9209224 
 01/01  08:45:00,370306262.10881558,435934707.2973354 
 01/01  08:50:00,369089968.7856715,428164738.9478699 
 01/01  08:55:00,369186512.08485707,427717668.4928784 
 01/01  09:00:00,368949519.96592077,423723360.074685 
 01/01  09:05:00,357920167.34072336,422637226.1847014 
 01/01  09:10:00,357676905.73286768,418220119.8329974 
 01/01  09:15:00,357721700.8708493,417226997.51285949 
 01/01  09:20:00,357506226.0019295,413092824.1684966 
 01/01  09:25:00,357505922.38147017,410841584.753982 
 01/01  09:30:00,357345457.43321517,408915248.5905364 
 01/01  09:35:00,357214972.87922057,405032612.4546679 
 01/01  09:40:00,357170511.38999786,401858159.6686092 
 01/01  09:45:00,357153482.76676288,398435341.5156799 
 01/01  09:50:00,357199402.96937808,396307802.01142409 
 01/01  09:55:00,359700223.18024817,392771089.9024696 
 01/01  10:00:00,359931543.4842995,388771334.0211369 
 01/01  10:05:00,345516894.5873528,385088878.9881792 
 01/01  10:10:00,346447201.57680949,381963537.02348616 
 01/01  10:15:00,322625962.07357308,355074510.5514104 
 01/01  10:20:00,328203794.07580658,329621975.756241 
 01/01  10:25:00,329132627.0132253,330245936.26569488 
 01/01  10:30:00,325578038.67889568,322514791.2624905 
 01/01  10:35:00,326823857.3637202,312960971.2466316 
 01/01  10:40:00,327500386.27721777,310566341.8888192 
 01/01  10:45:00,328209954.1426879,307837499.88881358 
 01/01  10:50:00,328966249.93397679,306901626.83049657 
 01/01  10:55:00,329650467.9363143,305262840.2886431 
 01/01  11:00:00,330388698.7218569,304910928.4265807 
 01/01  11:05:00,330997366.9546413,303998071.571635 
 01/01  11:10:00,331657495.7926471,316018963.95949199 
 01/01  11:15:00,332270377.9219715,302794687.20889237 
 01/01  11:20:00,332855303.4253691,301644537.67248 
 01/01  11:25:00,333474478.7033116,301301207.9087251 
 01/01  11:30:00,334002417.1158971,298951925.0814454 
 01/01  11:35:00,334555443.632835,299569443.5313477 
 01/01  11:40:00,335150782.1623194,297844459.9630647 
 01/01  11:45:00,335670389.9611138,297109425.2418886 
 01/01  11:50:00,336213745.2778971,296431441.1165801 
 01/01  11:55:00,336759787.2436526,307697638.1974988 
 01/01  12:00:00,335647024.5171336,291912125.14536967 
 01/01  12:05:00,336478240.7389299,289836148.2240365 
 01/01  12:10:00,337181865.57432886,288506537.73962888 
 01/01  12:15:00,337787165.5019299,286963236.7922974 
 01/01  12:20:00,338425561.7582974,285395658.9714092 
 01/01  12:25:00,339164097.4744544,282649111.17356166 
 01/01  12:30:00,340240539.69952276,282840313.16916987 
 01/01  12:35:00,341120000.1869312,281085196.1454465 
 01/01  12:40:00,341717093.17819258,292670172.2575098 
 01/01  12:45:00,342229950.131517,278697386.5350356 
 01/01  12:50:00,342694330.77491876,277409800.95661059 
 01/01  12:55:00,343031857.2919407,275785773.5657503 
 01/01  13:00:00,343582874.90732088,273315767.1523129 
 01/01  13:05:00,343183795.1067962,273106457.6151814 
 01/01  13:10:00,343047852.53881457,270988002.678595 
 01/01  13:15:00,342817146.1133825,277885727.038396 
 01/01  13:20:00,342541139.2351223,273081473.05434307 
 01/01  13:25:00,342341454.2476074,266665698.3674591 
 01/01  13:30:00,342006894.5514992,264933144.2756996 
 01/01  13:35:00,341727214.6925584,263382812.13479737 
 01/01  13:40:00,341383533.75743827,261670334.35264723 
 01/01  13:45:00,341027422.44898518,272822552.8814503 
 01/01  13:50:00,340903019.4913286,258300319.40461917 
 01/01  13:55:00,340830332.38924887,256809242.65669386 
 01/01  14:00:00,340749814.99716296,255385446.99718783 
 01/01  14:05:00,340564947.26399818,253581590.74437613 
 01/01  14:10:00,340353527.31734576,251670516.64992807 
 01/01  14:15:00,340373262.2236721,257358261.96713323 
 01/01  14:20:00,340035587.58379557,253623210.64991714 
 01/01  14:25:00,339819336.86575147,246425036.65654177 
 01/01  14:30:00,339564832.5933624,244599978.27388329 
 01/01  14:35:00,339170430.6211506,242769031.03291647 
 01/01  14:40:00,338584672.24063566,241918223.09845028 
 01/01  14:45:00,338123727.90615686,240173021.60128949 
 01/01  14:50:00,337619781.5839072,238667842.30363266 
 01/01  14:55:00,337023222.4205556,238104078.8149887 
 01/01  15:00:00,336603568.94500407,236866899.93744929 
 01/01  15:05:00,335937505.5254311,248937591.39536349 
 01/01  15:10:00,335167757.01890376,237058721.6643534 
 01/01  15:15:00,334516667.82404729,236635790.14121289 
 01/01  15:20:00,333938304.39999547,237291423.4450249 
 01/01  15:25:00,333264021.67142727,237515097.55331344 
 01/01  15:30:00,332705577.19087538,237258023.70715527 
 01/01  15:35:00,331795029.7378944,237935708.23326267 
 01/01  15:40:00,330953718.5743248,238042318.6698197 
 01/01  15:45:00,329974145.6019726,239167189.79470773 
 01/01  15:50:00,329033227.95175829,240200399.93773673 
 01/01  15:55:00,328130922.62081935,241222428.33034868 
 01/01  16:00:00,327279418.29392108,242223297.10852013 
 01/01  16:05:00,341124027.45406529,242432999.72325123 
 01/01  16:10:00,340299453.2353104,241865292.50283677 
 01/01  16:15:00,339560977.7610985,242113425.58454973 
 01/01  16:20:00,338789663.50395926,242266721.76475583 
 01/01  16:25:00,337951475.0938827,242552495.45385156 
 01/01  16:30:00,337219913.7184465,244863954.6567517 
 01/01  16:35:00,336858495.9600522,255970133.71288545 
 01/01  16:40:00,336557778.73554447,245958974.35922129 
 01/01  16:45:00,336259524.72660896,247842070.3378948 
 01/01  16:50:00,352702172.7004755,254797614.96017773 
 01/01  16:55:00,352160331.41757026,260394714.27826215 
 01/01  17:00:00,351672627.1182504,261280737.97755269 
 01/01  17:05:00,362549648.0655913,263569519.31988696 
 01/01  17:10:00,362396442.0742255,266133466.30189965 
 01/01  17:15:00,362089246.136791,266293321.50281105 
 01/01  17:20:00,362025213.9179013,269059826.43050536 
 01/01  17:25:00,361763420.3425926,269864545.7588327 
 01/01  17:30:00,361545561.1570185,270015583.91564878 
 01/01  17:35:00,361469990.7726483,272422452.4378702 
 01/01  17:40:00,361264162.9644532,272896142.2633933 
 01/01  17:45:00,361049187.51281848,272615956.72524139 
 01/01  17:50:00,360988870.4495122,274784331.2043155 
 01/01  17:55:00,360804701.70323708,275130351.6711874 
 01/01  18:00:00,360680024.9154704,278965920.1866636 
 01/01  18:05:00,360457548.9238328,285909091.04635038 
 01/01  18:10:00,360221164.75702539,276654703.60199698 
 01/01  18:15:00,359997070.25727227,276326194.82238098 
 01/01  18:20:00,359774537.91283759,275989337.7739014 
 01/01  18:25:00,359554102.28788426,275691812.3123553 
 01/01  18:30:00,359407694.78538367,276522550.34928616 
 01/01  18:35:00,359107142.0671799,274870601.20971336 
 01/01  18:40:00,358940038.11243656,274962725.32450637 
 01/01  18:45:00,358742457.1077412,274474740.08243289 
 01/01  18:50:00,358606805.5893146,275130540.1336406 
 01/01  18:55:00,358313817.009802,273463628.6308029 
 01/01  19:00:00,358250744.0825009,274785380.3007976 
 01/01  19:05:00,350813290.74736008,274012051.06383648 
 01/01  19:10:00,350989042.2408577,276691954.83135136 
 01/01  19:15:00,350969494.0752532,277395095.3696132 
 01/01  19:20:00,350939747.69834306,277588767.0138692 
 01/01  19:25:00,351060520.7212116,280353333.1858866 
 01/01  19:30:00,351041790.9505495,289945499.2693145 
 01/01  19:35:00,351059948.3654921,285874205.7842668 
 01/01  19:40:00,351015883.93518838,282359570.4895769 
 01/01  19:45:00,351151416.64066419,285157543.1011647 
 01/01  19:50:00,351113664.5544988,285731882.06549456 
 01/01  19:55:00,351147712.88596096,287169472.06899347 
 01/01  20:00:00,351162362.0847434,288751255.14772608 
 01/01  20:05:00,350884978.95110258,288949468.03622469 
 01/01  20:10:00,350588053.7881156,289177266.4232086 
 01/01  20:15:00,350395221.00293847,290890762.67605516 
 01/01  20:20:00,350043524.995956,289628051.856095 
 01/01  20:25:00,349863420.34585067,290746589.1196106 
 01/01  20:30:00,349591982.4336122,290943698.94587919 
 01/01  20:35:00,349343912.65310367,291038389.10249438 
 01/01  20:40:00,349175318.03843566,292684051.7449019 
 01/01  20:45:00,348849816.435666,291525191.45338979 
 01/01  20:50:00,348724705.157365,293741633.21713796 
 01/01  20:55:00,348365876.01286479,292394357.27339956 
 01/01  21:00:00,348259127.29002049,303199027.01751998 
 01/01  21:05:00,340766593.36496749,298185001.604068 
 01/01  21:10:00,340874389.33587887,297531959.68249997 
 01/01  21:15:00,340738973.55370137,296882136.63227596 
 01/01  21:20:00,340809691.0281908,299940195.9355372 
 01/01  21:25:00,340744893.68729308,301059613.35647037 
 01/01  21:30:00,340656986.9380836,301112641.32754489 
 01/01  21:35:00,340733049.4770764,304441055.2685122 
 01/01  21:40:00,340641619.9552336,317784141.4060347 
 01/01  21:45:00,340564981.4390649,305423842.95802876 
 01/01  21:50:00,340618112.47713968,308411319.56442287 
 01/01  21:55:00,340542047.6946481,309485289.9258166 
 01/01  22:00:00,340520048.42239406,311178498.7649009 
 01/01  22:05:00,333004861.6492216,312250232.75175449 
 01/01  22:10:00,332947932.0854359,313405414.347489 
 01/01  22:15:00,332773957.00460419,314510720.0042286 
 01/01  22:20:00,332685969.1540547,315568348.293056 
 01/01  22:25:00,332497080.3348608,315149193.49101826 
 01/01  22:30:00,332511908.6312043,317929626.54074278 
 01/01  22:35:00,332311398.91613528,327604338.4126107 
 01/01  22:40:00,332238285.3658681,322356039.03171828 
 01/01  22:45:00,332126112.1360426,321638592.4757798 
 01/01  22:50:00,331999637.6590425,321059253.6150972 
 01/01  22:55:00,331899085.08857056,322982258.67374727 
 01/01  23:00:00,331805557.91932687,323794629.5976136 
 01/01  23:05:00,324433651.74590608,325980888.5374907 
 01/01  23:10:00,324451955.4198608,327968039.7837127 
 01/01  23:15:00,324409679.5291363,329654786.36112478 
 01/01  23:20:00,324440111.77976116,332135789.2999533 
 01/01  23:25:00,324385538.43042287,333735859.4586545 
 01/01  23:30:00,324460953.2889086,336755731.54689058 
 01/01  23:35:00,324504376.47698387,340406175.7413876 
 01/01  23:40:00,324454033.9660119,340479469.0108271 
 01/01  23:45:00,324462064.06178018,343641835.5935954 
 01/01  23:50:00,324437802.30378267,345505197.59294518 
 01/01  23:55:00,324469908.96764937,347732770.00660327 
 01/01  24:00:00,326098087.18425306,352882153.9856236,113441901811.7722,102563559830.18758 
 01/02  00:05:00,324847085.9043973,348884148.023602 
 01/02  00:10:00,325103611.0098206,350594528.4051427 
 01/02  00:15:00,325196753.17397859,350327767.4112326 
 01/02  00:20:00,325332002.89439108,350764052.7823867 
 01/02  00:25:00,325474644.9379347,350512172.3057504 
 01/02  00:30:00,325725424.3822818,352118791.12133619 
 01/02  00:35:00,325760569.2176128,350764757.63588508 
 01/02  00:40:00,325980301.0593001,351881126.1742278 
 01/02  00:45:00,326037557.82319727,351655802.9323439 
 01/02  00:50:00,326199921.0659834,351770774.71320709 
 01/02  00:55:00,326292775.0023032,352104737.84808018 
 01/02  01:00:00,326421648.05316326,352122929.7387314 
 01/02  01:05:00,326769413.5009931,355597139.9206935 
 01/02  01:10:00,326662518.02984657,354578462.0090231 
 01/02  01:15:00,326930516.1916969,356674924.03893038 
 01/02  01:20:00,327023396.3091866,357778078.1253408 
 01/02  01:25:00,327168338.0455618,359061083.4401553 
 01/02  01:30:00,327275691.4545428,360294394.7658308 
 01/02  01:35:00,327412321.4567107,361536234.19803157 
 01/02  01:40:00,327541553.4150911,362847764.8512862 
 01/02  01:45:00,327628103.44903287,363959759.5151193 
 01/02  01:50:00,327823266.20552697,365438220.849045 
 01/02  01:55:00,327885047.7592123,366626697.63189056 
 01/02  02:00:00,328035236.48887088,367966735.57503297 
 01/02  02:05:00,328066615.549232,368722239.1143631 
 01/02  02:10:00,328074749.5634568,370109274.99339619 
 01/02  02:15:00,327838866.3342617,368670914.43091037 
 01/02  02:20:00,328137313.05307528,372010108.1768569 
 01/02  02:25:00,328015380.0154364,372085561.07585319 
 01/02  02:30:00,328091529.37278726,373239770.89761206 
 01/02  02:35:00,328061104.1990773,374028727.1542759 
 01/02  02:40:00,327905157.85358849,373272495.4384557 
 01/02  02:45:00,328222838.121696,376239378.554804 
 01/02  02:50:00,328054422.5899688,376214153.18434169 
 01/02  02:55:00,327859516.2135108,375399646.4297998 
 01/02  03:00:00,329335668.2441345,379168819.87180235 
 01/02  03:05:00,329376549.3733806,381058589.2489654 
 01/02  03:10:00,329667970.5670764,383802062.4858101 
 01/02  03:15:00,329223543.1791141,382368908.90376648 
 01/02  03:20:00,329530848.2328717,386421344.2247673 
 01/02  03:25:00,329090939.8468511,384794461.0404546 
 01/02  03:30:00,329422867.86495688,389105668.73129746 
 01/02  03:35:00,328987183.67011889,387327678.9771558 
 01/02  03:40:00,329109251.4555129,389750868.5571768 
 01/02  03:45:00,329160784.1278993,392191436.89533618 
 01/02  03:50:00,328860923.6454017,390870476.07867118 
 01/02  03:55:00,328873819.0649055,392704479.2584912 
 01/02  04:00:00,328832025.65717878,393796110.15443518 
 01/02  04:05:00,333026098.79288318,395410897.88783517 
 01/02  04:10:00,333154612.4937419,396989616.0703646 
 01/02  04:15:00,333614957.8086295,399667437.12158706 
 01/02  04:20:00,333362342.8699212,398314926.0620398 
 01/02  04:25:00,333361231.3882873,397404147.50244387 
 01/02  04:30:00,333646055.29867717,400263162.5814628 
 01/02  04:35:00,333584833.7882042,399969990.2047815 
 01/02  04:40:00,333710232.58142778,400611219.44239339 
 01/02  04:45:00,333786668.1009553,401127035.4172854 
 01/02  04:50:00,333749288.84518679,401499747.3838309 
 01/02  04:55:00,333657953.9589244,400199817.1903287 
 01/02  05:00:00,334005011.42949429,402808068.12789699 
 01/02  05:05:00,347999500.0562659,400391326.85073247 
 01/02  05:10:00,348683565.37411668,404646462.0343301 
 01/02  05:15:00,348784636.0778669,404979854.5419625 
 01/02  05:20:00,348920674.7159171,404810904.6347312 
 01/02  05:25:00,349358352.4268019,406601900.74910238 
 01/02  05:30:00,349701736.9707652,409012118.5743858 
 01/02  05:35:00,349762696.53053858,408059898.1166471 
 01/02  05:40:00,350111706.21321997,409258991.28684046 
 01/02  05:45:00,350597598.9493693,412763212.98076179 
 01/02  05:50:00,350521464.65152326,410996295.40549877 
 01/02  05:55:00,350842186.613204,412864750.11483386 
 01/02  06:00:00,351067536.7958848,413206183.1024575 
 01/02  06:05:00,373959276.2509167,380997188.919845 
 01/02  06:10:00,373412640.7295904,382823419.3854416 
 01/02  06:15:00,373077019.9583075,383047522.5715164 
 01/02  06:20:00,372737262.2187577,382489126.80029699 
 01/02  06:25:00,372432896.4848073,382083777.228264 
 01/02  06:30:00,372087434.4533053,379585491.54734519 
 01/02  06:35:00,372291057.14024826,381390760.41041538 
 01/02  06:40:00,372036014.8864025,379689140.72397896 
 01/02  06:45:00,371162466.1965133,379510617.98073068 
 01/02  06:50:00,371009370.0360702,377049363.3638819 
 01/02  06:55:00,371259858.50001946,378838892.64751377 
 01/02  07:00:00,370875151.9927066,375170520.38799777 
 01/02  07:05:00,402921642.0338761,372294224.4795749 
 01/02  07:10:00,402596311.25041446,368092258.08636066 
 01/02  07:15:00,402660367.72408667,367580040.32795867 
 01/02  07:20:00,402643333.0332395,367473022.4496902 
 01/02  07:25:00,402385699.8059286,378768871.4679477 
 01/02  07:30:00,402331820.56231859,363437345.32803496 
 01/02  07:35:00,384395956.98081037,357704548.7386334 
 01/02  07:40:00,383651006.9025077,357846286.57429596 
 01/02  07:45:00,382338748.171857,344353381.14498046 
 01/02  07:50:00,381652861.61403229,354144812.395746 
 01/02  07:55:00,381067194.9732589,335361731.7126627 
 01/02  08:00:00,380505250.79512116,331599928.5935441 
 01/02  08:05:00,501529144.98615387,313912630.1582499 
 01/02  08:10:00,501862933.9997704,308754167.2420857 
 01/02  08:15:00,500179234.8577192,288808572.7346396 
 01/02  08:20:00,500441419.8914143,297061070.3722403 
 01/02  08:25:00,501012835.8149967,283672216.6100686 
 01/02  08:30:00,501410183.98000207,282139791.8685926 
 01/02  08:35:00,501866287.7605036,285617685.92800769 
 01/02  08:40:00,499642172.11279538,263286753.01845489 
 01/02  08:45:00,498511446.7454634,277867853.13212016 
 01/02  08:50:00,498769964.9389511,264262759.90796904 
 01/02  08:55:00,499227917.4681046,256973968.88196764 
 01/02  09:00:00,499533517.78451517,265010507.9978251 
 01/02  09:05:00,488534220.4917967,248025203.44516564 
 01/02  09:10:00,489346994.0082743,252359882.341951 
 01/02  09:15:00,489932596.408471,256291311.7899488 
 01/02  09:20:00,490670011.8824099,235979865.0021303 
 01/02  09:25:00,491239611.29579237,249931967.30819894 
 01/02  09:30:00,492057341.8179962,246230788.31336529 
 01/02  09:35:00,491020358.476722,231367415.0342045 
 01/02  09:40:00,489442031.7248736,247064130.42188416 
 01/02  09:45:00,489201798.47706386,241462871.01379267 
 01/02  09:50:00,489215120.23914626,234812257.40401713 
 01/02  09:55:00,488988555.3892483,247483206.9328459 
 01/02  10:00:00,488595979.30906417,237570499.28659485 
 01/02  10:05:00,473378118.9137684,239819464.5375667 
 01/02  10:10:00,473004808.4265496,248845724.01467518 
 01/02  10:15:00,472485193.2500166,237396100.66751055 
 01/02  10:20:00,472746345.80597588,245601437.62762723 
 01/02  10:25:00,472791121.8825672,254539037.96836005 
 01/02  10:30:00,472826776.62515816,241868684.5410875 
 01/02  10:35:00,472854892.66111859,256610179.13970075 
 01/02  10:40:00,472878803.8786124,259271981.35510198 
 01/02  10:45:00,472897861.0144993,242930990.99028556 
 01/02  10:50:00,472913759.13103869,260279843.72900669 
 01/02  10:55:00,472927103.1439638,256606707.16489587 
 01/02  11:00:00,472880194.64746227,236735153.49660719 
 01/02  11:05:00,482194379.2985925,264229005.3557923 
 01/02  11:10:00,441152862.58658376,284646113.3632586 
 01/02  11:15:00,451533348.64371719,157615835.49316297 
 01/02  11:20:00,440758162.80070438,155875285.04893408 
 01/02  11:25:00,443536238.39904788,142511982.4020173 
 01/02  11:30:00,443170418.25856116,119101397.81117283 
 01/02  11:35:00,443336603.74329999,124129469.6522609 
 01/02  11:40:00,444123998.0603485,121554034.78309474 
 01/02  11:45:00,443300695.57571718,105420731.6836805 
 01/02  11:50:00,444213573.4922724,112360344.4969484 
 01/02  11:55:00,444179819.76394739,116476305.32230836 
 01/02  12:00:00,444435464.40230807,101015564.88677882 
 01/02  12:05:00,430218812.88473728,111418684.58646217 
 01/02  12:10:00,431463969.689278,123980297.0469254 
 01/02  12:15:00,432255456.09039279,107923013.00945069 
 01/02  12:20:00,432160417.43781259,110925291.16985515 
 01/02  12:25:00,432373754.57931777,121356920.7544623 
 01/02  12:30:00,432559976.0831674,105563924.65087307 
 01/02  12:35:00,433324353.10348418,104832772.43695055 
 01/02  12:40:00,432470374.6831611,116889462.33828151 
 01/02  12:45:00,433471679.6131333,102456209.26391188 
 01/02  12:50:00,433436276.6510924,100028316.29162079 
 01/02  12:55:00,433743958.8840639,113041460.26155496 
 01/02  13:00:00,434042944.53474876,100044858.46464862 
 01/02  13:05:00,447698898.8657249,90720784.16624925 
 01/02  13:10:00,446081358.72028097,101490527.82549387 
 01/02  13:15:00,446973692.9472396,87254020.00257458 
 01/02  13:20:00,446672202.66387537,75318383.9420103 
 01/02  13:25:00,446081369.7988977,85224970.62618932 
 01/02  13:30:00,446966252.3332392,78340805.80865966 
 01/02  13:35:00,447279719.5596325,67857216.34565178 
 01/02  13:40:00,447709977.1050077,77485109.7020988 
 01/02  13:45:00,448140952.37498107,76929385.87069696 
 01/02  13:50:00,448562949.7919763,64810531.020810808 
 01/02  13:55:00,449008734.6733204,72403166.58186576 
 01/02  14:00:00,449477758.01294746,77091903.41207005 
 01/02  14:05:00,449868478.6619027,53116216.62033326 
 01/02  14:10:00,448905216.90919879,69593615.13147506 
 01/02  14:15:00,451021783.22237798,62255175.5950548 
 01/02  14:20:00,450325363.9924289,56929926.18966132 
 01/02  14:25:00,451089438.4422652,67455090.24876766 
 01/02  14:30:00,451421722.93269237,50537735.08532019 
 01/02  14:35:00,450757624.35384139,65050946.62438782 
 01/02  14:40:00,452779257.7365553,61621970.58223463 
 01/02  14:45:00,452002610.11688145,52892805.80546875 
 01/02  14:50:00,452773221.30133107,65975174.8713872 
 01/02  14:55:00,452170659.9632496,52263377.63571413 
 01/02  15:00:00,455878818.1100049,62672139.378564979 
 01/02  15:05:00,455090323.2709544,63570782.75890237 
 01/02  15:10:00,457518467.7990216,52065140.29645924 
 01/02  15:15:00,455630015.1426079,67440145.44213596 
 01/02  15:20:00,458094316.0256038,53650128.4238171 
 01/02  15:25:00,456154888.073065,65765678.023535277 
 01/02  15:30:00,461467976.2234653,65703893.12855889 
 01/02  15:35:00,459660153.81744149,56288803.14618646 
 01/02  15:40:00,462699455.9546278,70625556.4278628 
 01/02  15:45:00,464639396.2287349,55466428.8224349 
 01/02  15:50:00,463116694.13973209,68527273.87456945 
 01/02  15:55:00,464464858.40401759,67137886.35521941 
 01/02  16:00:00,464389033.42663547,58865126.7430309 
 01/02  16:05:00,482064324.2225598,74775323.58170802 
 01/02  16:10:00,485302079.1613105,64962794.75998603 
 01/02  16:15:00,485422457.0263231,64625510.066417489 
 01/02  16:20:00,488488215.62741836,74780795.98839329 
 01/02  16:25:00,488714633.62190529,65359686.872827317 
 01/02  16:30:00,488945458.1573166,62837207.451060939 
 01/02  16:35:00,489198617.49327126,74427377.66861932 
 01/02  16:40:00,489435903.15680399,66278443.06096101 
 01/02  16:45:00,489674861.1540764,61290967.89732215 
 01/02  16:50:00,506818773.7754255,74660356.00728095 
 01/02  16:55:00,505861499.36155346,68944719.91549517 
 01/02  17:00:00,507926955.0480042,62066565.56451826 
 01/02  17:05:00,407853383.394493,88479989.7451468 
 01/02  17:10:00,412720648.76584449,81090335.3574974 
 01/02  17:15:00,411587441.9908128,96225446.29758665 
 01/02  17:20:00,410950238.93131867,82158797.79462232 
