,b4,b5
0,5.773311184363615,-0.3312132134684705
1,5.774260130705856,-0.3295932506422445
2,5.824034362028716,-0.33149289329350196
3,5.720501735842778,-0.3368164071830157
4,5.6484841784832724,-0.33647326689281126
5,5.69737428756362,-0.3298848177802063
6,5.718960184180868,-0.3328850157700995
7,5.707646874201795,-0.3318166835856666
8,6.002782858311302,-0.33307070044089504
9,5.916049402018682,-0.3356496276246854
10,5.844153416506745,-0.3317640880905335
11,5.87986928957972,-0.3395677471147482
12,5.911683845765082,-0.33910121856478015
13,5.8365007583850685,-0.3319984293903133
14,5.878108128046256,-0.3344511384441939
15,5.891695701766984,-0.3327993892270533
16,5.888190467809926,-0.3361866749178345
17,5.804573809122909,-0.33291962179457796
18,5.9306742782079755,-0.33418539165513694
19,5.953193100130107,-0.33894316713715483
20,5.880611791967453,-0.33461057393986227
21,5.8229907979798465,-0.34102913813964847
22,5.835202463552867,-0.3362388511497022
23,5.911516764442795,-0.33721081027102157
24,5.91545097629345,-0.33647140306454165
25,5.836622178961047,-0.34032183983378944
26,5.853227989543779,-0.3369862679163239
27,5.936606392071896,-0.3366651665772669
28,5.891064760561828,-0.3396019868556146
29,5.863987559908667,-0.3398728521359333
30,5.855587573780892,-0.3392635319932157
31,5.894038505972682,-0.3364454733769469
32,5.813450699604337,-0.33742096393871235
33,5.8090109936716505,-0.3347640593593513
34,5.786184961174228,-0.3408238338428554
35,5.895564859473192,-0.336975744812366
36,5.860732621286193,-0.33513547586537223
37,5.900970277513012,-0.3352005107237548
38,5.900636878979028,-0.3359849979742433
39,5.8570862420528575,-0.3414008122007681
40,5.955906193182873,-0.3331200462295452
41,5.917783397751176,-0.3397676758317212
42,5.876047181454902,-0.33696446268330366
43,5.798754545387091,-0.3351398211167625
44,5.785595091552892,-0.33733536015304744
45,5.93392378124719,-0.3330450441416048
46,5.945193921648195,-0.33253979116679616
47,5.853049109931582,-0.3333341579764495
48,5.864151486475551,-0.33412883626862
49,5.83349999310538,-0.3320149776533832
50,5.958604924433154,-0.32896115025795963
51,5.857502917718184,-0.332333207543695
52,5.848103653309259,-0.3317331813883678
53,5.936883018115968,-0.33252182140870223
54,5.816881507520375,-0.33524313283248697
55,5.915631735765835,-0.33081270221420117
56,5.86260632240213,-0.3305147391874867
57,5.877964616071155,-0.3305339221431061
58,5.81065250778068,-0.33207549883792653
59,5.736095674358956,-0.32920194696706395
60,5.874450849257999,-0.3320792262266505
61,5.791989334489268,-0.33031386819165126
62,5.833353232817492,-0.3344692944685454
63,5.842890906426935,-0.3317314091974971
64,5.841818078875486,-0.33133239409429704
65,5.831765289803599,-0.3354376636001297
66,5.855880779154292,-0.33008627487769115
67,5.869884560111468,-0.3326936105779583
68,5.818277210374461,-0.3306876849701719
69,5.797545089187209,-0.33476919269174243
70,5.90601042367622,-0.3308144252114732
71,5.852958496440154,-0.3291758652466832
72,5.883916261935193,-0.33079892657285365
73,5.873894239677357,-0.328691159826026
74,5.864476450794196,-0.329402509229584
75,5.872193199168305,-0.33222519165705733
76,5.94128235554007,-0.3334923709410071
77,5.874879217213069,-0.32851904798800413
78,5.866190511485584,-0.3309266318392128
79,5.950618059909422,-0.32920568405142886
80,5.824182169351557,-0.32877231322254785
81,5.9497224693417365,-0.32940849917172466
82,5.9031769642193765,-0.33032352933796444
83,5.87649424154957,-0.32796242746231685
84,5.938300408448901,-0.32981167772580666
85,5.900672813706559,-0.33017137926378975
86,5.953678861300705,-0.33278750118793143
87,5.857634923288845,-0.3310033326814103
88,5.93909825029436,-0.33025907825943834
89,5.873915553949022,-0.3289443425467473
90,5.922942489657915,-0.3294389218539346
91,5.9017506988795505,-0.3326210950151644
92,5.831683545399255,-0.3264078279170437
93,5.871792347264217,-0.33355816528070764
94,5.877432565064463,-0.32625169220349526
95,5.789905663138412,-0.32931216221064685
96,5.9187167739083675,-0.3283795462567039
97,5.873090610254865,-0.3280405530835856
98,5.9005628790564275,-0.3285926014387265
99,5.853587575283111,-0.3288155001037475
100,5.9300854318336835,-0.3282241745442226
101,5.904250308370846,-0.32821670296375155
102,5.88505870731,-0.32840304761081013
103,5.980882484939174,-0.3286500256557005
104,5.924815713882072,-0.3312693614152478
105,5.833164707023308,-0.33031587346884395
106,5.945057805454942,-0.33057350610433406
107,5.952568172649097,-0.32975919257287767
108,5.87600835217916,-0.32535375538755257
109,5.859836043324828,-0.3280469819333735
110,5.8477273899223325,-0.3276545443119735
111,5.938708706482231,-0.3311914688971021
112,5.81182977850849,-0.3248388832584938
113,5.8582809224008265,-0.32729777635417184
114,5.913587256837467,-0.33136323398635825
