,t4,t5
0,23.186783465499342,23.026063611790104
1,23.06429408243236,23.024551289832978
2,23.07376014689936,22.96403943492957
3,23.5876038198667,22.978126648010374
4,23.8034955671878,23.083629388788648
5,23.42334651706133,23.174856482702133
6,23.14298201775497,23.11834666894911
7,23.28429811046457,23.04607706523664
8,23.101056976008763,23.0147112334197
9,23.37674465393313,22.9900955829149
10,23.626116981550457,23.0845127216528
11,23.664099515397073,23.19252609963712
12,23.331668718616317,23.16952015659593
13,23.726790672880174,23.20280820655817
14,23.69597782547857,23.313690264778113
15,23.71535428645269,23.362039072819012
16,23.55614982166066,23.34738344858663
17,23.801024539459178,23.34292993610235
18,23.402526609823088,23.333978560725363
19,23.3356074548782,23.24437205974537
20,23.53581932176189,23.17664191263276
21,23.736913654212213,23.192110231914825
22,23.55441551993793,23.222729708061767
23,23.365130266680985,23.23205237602893
24,23.410895423365925,23.15332791364893
25,23.796226561845398,23.17818903731117
26,23.833277979447736,23.245210831206226
27,23.670686735911307,23.334389746367197
28,23.65923096814221,23.301999450404164
29,23.58753999525932,23.262915872594014
30,23.4133578084522,23.16762096137865
31,23.403672460834194,23.154265014105768
32,23.700416622066736,23.186597423056988
33,23.875157906197128,23.299224805392523
34,23.604355135140924,23.31971985187419
35,23.48381886736981,23.30931185154732
36,23.632617161731638,23.293206008872264
37,23.74762007317087,23.33183191031732
38,23.711287135022307,23.35120452335055
39,23.941599656274885,23.31933675279641
40,23.49993782028832,23.314642278653487
41,23.455318949788182,23.23674429630089
42,23.73550807782259,23.21544844292448
43,23.70403395250105,23.223288140280534
44,23.67159120427264,23.259064185301323
45,23.347501433564467,23.265421907270273
46,23.568356156090182,23.23207767631456
47,23.85684045324693,23.26715397394286
48,23.557807093870235,23.282708556382516
49,23.82710452539975,23.309429313121683
50,23.76556974462093,23.44359364497536
51,23.908073058773518,23.428608476118544
52,23.828153532245555,23.453372441928483
53,23.37255221549614,23.437256294092702
54,23.633355170009533,23.31117646067629
55,23.45448039937771,23.323164709566683
56,23.64118273310814,23.334218590785238
57,23.70177578803791,23.369482449315914
58,23.806729267454816,23.393489816774
59,23.936035985278643,23.441485414627234
60,23.600162005866288,23.530357488752788
61,23.787045520354944,23.468096338966564
62,23.532187428370978,23.4420690741786
63,23.477923845167517,23.395596506636878
64,23.597735883340373,23.373062733909478
65,23.533830543050204,23.346554223412646
66,23.522062990867266,23.31567669223305
67,23.482033088539392,23.317703089139954
68,23.680222958060018,23.28795918483593
69,23.518149863152733,23.31399290028577
70,23.343651430178948,23.301942761274038
71,23.686998542882485,23.31274983543393
72,23.609283708758863,23.32721181355523
73,23.736235291771198,23.368297783345923
74,23.83712625270564,23.452840215449484
75,23.820939328063336,23.453733081739067
76,23.442803433456675,23.44902789614521
77,23.743566762162533,23.38328958172564
78,23.574618516472462,23.42099382889327
79,23.418575358834914,23.346442431318287
80,23.70614417286827,23.33844879627823
81,23.300163003646695,23.33229913662315
82,23.53908135058452,23.273197031413652
83,23.51645751476609,23.278356674402925
84,23.611351981138156,23.332361335928567
85,23.63729012623375,23.37037178121017
86,23.23731875469685,23.34290306626399
87,23.733453841412697,23.28940263275425
88,23.33393746426643,23.34817679877924
89,23.494357141176554,23.283100984928907
90,23.50427205675092,23.3190449413718
91,23.58735239235979,23.3167928543442
92,23.803004418271122,23.380460832876768
93,23.590761069366465,23.40468132455937
94,23.667242286852108,23.42504235461118
95,23.99325116307359,23.47647824256964
96,23.50204427271093,23.565882203367963
97,23.48058117278793,23.41343718554489
98,23.702825353713003,23.387772169409644
99,23.85954078660827,23.433972980475932
100,23.704393599131365,23.46888315135127
101,23.93451518137961,23.499632646647054
102,23.85801959398644,23.529033809708785
103,23.27587360384547,23.50368269086468
104,23.36195921791597,23.42170552229878
105,23.78626477195116,23.407305411205225
106,23.34582051424972,23.41782242891051
107,23.28272181402454,23.30813850615685
108,23.64382788549716,23.271584019638446
109,23.79429113778121,23.38393545492197
110,23.65520827763925,23.435793320161448
111,23.37237012253604,23.4051678740215
112,23.804832409090057,23.35976849877293
113,23.693274835317336,23.412179512030164
114,23.493949916869337,23.404120191937427
115,23.563000640151877,23.35114120079686
116,23.66452800540229,23.368068280337265
117,23.70154722935749,23.374831563788966
118,23.56014889392666,23.45029040762755
119,23.394187853691268,23.3931075680432
120,23.55846161023263,23.323547509267893
121,23.358114181511226,23.35938064494491
122,23.06202651929462,23.31504563993477
123,23.46810542663118,23.284053091149612
124,23.65317538320876,23.35734503476641
125,23.437924122752317,23.381113772878734
126,23.857531313247552,23.413478926428752
127,23.4818926935992,23.46648047270657
128,23.47624747955369,23.45415297376932
129,23.506125340830497,23.41577383467362
130,23.526419654733008,23.395448623042178
131,23.53806864765876,23.38379401324525
132,23.619424564837388,23.41598542710895
133,23.43297177631321,23.421368041835883
134,23.37280868914526,23.379697085810452
135,23.394341427956878,23.30757859267911
136,23.67177193486594,23.33218454845569
137,23.448497749238523,23.32828435931259
138,23.48558320678256,23.328906529726854
139,23.40895892614988,23.331347882517363
140,23.76655699252389,23.355317134883393
141,23.4008183586968,23.40987875083848
142,23.395491697362786,23.310466254727732
143,23.303131343520175,23.285894668118853
144,23.14539769435352,23.24308946311431
145,23.50679946470312,23.215402467952337
146,23.35465891940877,23.27765244152279
147,23.110626122562145,23.27085406302028
148,23.537937788463392,23.238730820932282
149,23.283427237079138,23.2484722334721
150,23.518461265393228,23.279204170358074
151,23.678223243343957,23.35073045834129
152,23.51177833472672,23.357993472962338
153,23.46674303744127,23.396629194769286
154,23.41821464058239,23.332475263123
155,23.421963350596727,23.293589876420608
156,23.32870778785052,23.284492105423165
157,23.324467693580605,23.2682777867212
158,23.428340255715284,23.275174305330466
159,23.19403957118876,23.24295429555807
160,23.045334820705296,23.17818412882231
161,23.27888401502513,23.16080459452098
162,23.37774710815403,23.168772547774463
163,23.303272957448765,23.178108456415853
164,23.36392955907099,23.21474652807237
165,23.403850505149546,23.22205538122037
166,23.222659527144017,23.214250980806302
167,23.339293116408854,23.19544108594091
168,23.34667710992949,23.218547204776158
169,23.651837816169266,23.243055836878447
170,23.43631060405221,23.28527003900493
171,23.41253145761561,23.25840788562007
172,23.40133474348694,23.25285877735121
173,23.46144226601689,23.25641240290133
174,23.13817372625475,23.257836775768514
175,23.25598041048397,23.16202295960268
176,23.321669046463036,23.16422461513733
177,23.654585919507014,23.194766968498502
178,23.521972381944646,23.22720708119328
179,23.55049072162748,23.252029294598678
180,23.95056128765044,23.33320780611875
181,23.20769506493106,23.307264076393214
182,23.19848927748712,23.19277170794977
183,23.51258394325684,23.20763646782268
184,23.222021882435108,23.202599158749226
185,23.2420940806752,23.18624426062971
186,23.32173484062956,23.159116932088164
187,23.77886066472793,23.243763130795887
188,23.46456004197791,23.253452062043554
189,23.099501138849806,23.247703881575195
190,23.44578539688885,23.20452504733907
191,23.29331164097406,23.23600018224432
192,23.556796879718892,23.247481331466407
193,23.03082365296369,23.23029494735568
194,23.202170288935214,23.183881679438525
195,23.45999620837585,23.20818914032264
196,23.362156044865927,23.28686095844205
197,23.25484607011175,23.24253897637082
198,23.34312653058648,23.207742777631374
199,23.272433143916803,23.23198769733846
200,23.45478582389091,23.25100146650823
201,23.12909579764781,23.260724831057054
202,23.33402006830725,23.19700370115621
203,23.056510243148733,23.18117720034833
204,23.17834326304433,23.10810924952464
205,23.069910380271306,23.105513887352586
206,23.03087666261117,23.07438817646841
207,23.265303869403372,23.083406702708558
208,23.12300370930339,23.08532070934368
209,23.120356496454573,23.07543481649395
210,23.221490764610433,23.101710156594724
211,23.186676597952534,23.093019370418318
212,22.99241750136889,23.08328627409265
213,23.036839091024213,23.0767114901089
214,23.015736295652214,23.043875316005828
215,23.255727066301645,23.06534934325963
216,23.14493206919314,23.083115128977017
217,23.175491940428586,23.09405549174484
218,23.004261059282182,23.06428464831314
219,23.08929346442273,23.02322274268435
220,23.281091097643408,23.049145112322332
221,23.32058379155467,23.09460482705082
222,23.26543117752235,23.120141665273827
223,23.223984499432863,23.116189654535194
224,23.259402479519753,23.13952506954316
225,23.27558617053431,23.12505237778818
226,23.33094123993187,23.160050756293696
227,23.400399499350772,23.186715879828448
228,23.17299654109705,23.191489047536393
229,23.162567817777727,23.111441713143073
230,22.957796608771623,23.06126990009017
231,23.16320361717759,23.063469942292514
232,23.25554743705224,23.09095532795246
233,23.147275528875674,23.086605135403552
234,23.160766290418767,23.070184340258926
235,23.297669421939386,23.07988466544336
236,23.20066565372077,23.12933780029662
237,23.275694105679197,23.11008203166533
238,23.27512641143329,23.129162104828968
239,23.255262224066968,23.1507033488544
240,23.036718876446038,23.108643981819
241,22.978426564827505,23.070168397045823
242,23.3237959832448,23.08674452847497
243,23.30673858748158,23.12136458813173
244,23.08982821118063,23.11522036112068
245,23.30673432387876,23.141064535687253
246,23.013384904255144,23.10712282192852
247,23.225051698988594,23.04497066835733
248,23.258333202089286,23.075972302546354
249,23.04474090309587,23.100132128021002
250,23.015081305312968,23.07544142120244
251,23.277697511998205,23.07225856897654
252,23.129901892802078,23.10897432054251
253,23.127900303234444,23.10828615178779
254,23.115193293355503,23.093656790241752
255,23.06760462204459,23.086396439775104
256,23.231083265436016,23.12090932281281
257,23.304564311013394,23.166078706737718
258,23.16620991870561,23.17089637282136
259,23.07537039163435,23.143733813890343
260,23.009596902545,23.143059295873204
261,23.23750383587752,23.127180513941678
262,23.404374685741853,23.191961910850395
263,22.878507230694947,23.191120347434715
264,23.22784765908894,23.10303139374617
265,22.99389240123978,23.10037498657071
266,22.908526739878607,23.03478747904957
267,23.146289240482226,23.050641963212648
268,23.15108831492928,23.07953138681657
269,23.324011690307874,23.109540810278748
270,22.90855138725133,23.150693358657588
271,23.193476367922372,23.054219129354703
272,23.115508960557776,23.084875588907394
273,23.261445437451936,23.099702742133587
274,23.106996606729933,23.102569057684452
275,23.15678197857893,23.091812058902
276,23.215169306281876,23.14442111266336
277,23.18804643682188,23.127997221110462
278,23.156291566400785,23.14982978025177
279,23.072498887654252,23.139543799732603
280,23.250806187986907,23.14250171648832
281,23.339401479411396,23.1721894332115
282,23.30076533987457,23.244296991181432
283,22.91549785269033,23.179826117025147
284,23.07476878595372,23.09307812819139
285,23.329455334164766,23.13176072960073
286,23.30882150713343,23.202625462754146
287,23.07384657510329,23.189732706922694
288,23.09152105295489,23.108752588054013
289,23.31304460651424,23.09759071595741
290,23.251989655551306,23.177482409676447
291,23.15515552378521,23.150185458828073
292,23.030790975645875,23.135177442883787
293,23.08312250325278,23.09296224845449
294,23.11969621326477,23.074563415256844
295,22.92458508026793,23.05523068019577
296,23.303299433467533,23.06338227896867
297,23.53883298801713,23.15595379816455
298,23.945588306501133,23.348868867808427
299,23.524242766538983,23.46866430730317
300,23.17966807186717,23.37275124231532
301,23.629024020894494,23.258375170675354
302,23.515161091406068,23.297322586281442
303,23.731965987587103,23.35359130056169
304,23.38921730386241,23.395750629619197
305,23.5294612256546,23.36812594902576
306,23.631000718024545,23.355864590406163
307,23.614420723119224,23.370929603776933
308,23.456513666116447,23.361592821977894
309,23.619325645148297,23.34246103007412
310,23.688379999440226,23.380822807697786
311,23.691940587384966,23.449583068232442
312,23.73961801875269,23.492276921081643
313,23.81131824688281,23.50065999168189
314,23.76370952775172,23.508424422651892
315,23.46767024310816,23.49586083675118
316,23.47769239533421,23.47975666712561
317,23.461607671605282,23.43242994203998
318,23.546649750193364,23.39606262594491
319,23.4225888513002,23.380811326225015
320,23.540311415916978,23.368099557672586
321,23.47444218387132,23.41001036371457
322,23.54675673690763,23.411017161514845
323,23.525004889211157,23.436261623209113
324,24.070978513820556,23.46246424070157
325,23.461321420726648,23.555785706232772
326,23.643748009760326,23.501412864856487
327,23.30484128578405,23.465844975389448
328,23.55101817604125,23.434224503259593
329,23.49432081939321,23.442526395542306
330,23.63168810331664,23.426843145181532
331,23.63924707438266,23.4547614625662
332,23.677826687375436,23.462799501778754
333,23.75565302630599,23.481987449186093
334,23.822075872835523,23.522093697947593
335,23.51738644359571,23.51107136159813
336,23.450637263618326,23.444201417663265
337,23.55318815642113,23.436338506685143
338,23.47728870339782,23.451773669394523
339,23.19831795669868,23.418609738641443
340,23.77303692110849,23.368356405830284
341,23.38995014741273,23.424629867958018
342,23.882874514383545,23.46658273611745
343,23.869849331611565,23.521265956091145
344,23.660808830849465,23.568904969626388
345,23.44797258836968,23.526597334110804
346,23.56355279688529,23.53256082584973
347,23.45921132983789,23.522179741107834
348,23.557541637037524,23.45877045686376
349,23.475927935135946,23.44909841649013
350,23.476871171878013,23.43419347294537
351,23.679811435536838,23.438879708152278
352,23.420439905895968,23.418724286210193
353,23.568411042562552,23.41532470363121
354,23.63090638503105,23.43736859187857
355,23.41486725252678,23.41030769607116
356,23.798691831446103,23.41245920546695
357,23.62638570310589,23.470439133454914
