,t1,t2,t5
101,23.85147107157677,23.90550241544352,23.499632646647054
102,23.79659659470309,23.865466157749683,23.529033809708785
103,23.438626151069197,23.241409274789877,23.50368269086468
104,23.891268271334056,23.13696772988248,23.42170552229878
105,24.466313297177386,23.387013048516533,23.407305411205225
106,23.52988499496049,23.18687565200921,23.41782242891051
107,23.76641614175333,23.024176260510558,23.30813850615685
108,24.09579723384948,23.359763191903767,23.271584019638446
109,24.132151772235602,23.673563076029968,23.38393545492197
110,24.27403999657573,23.304247675412345,23.435793320161448
111,23.503705246860328,23.309946869529604,23.4051678740215
112,24.335978924759733,23.57424843081291,23.35976849877293
113,23.98241300897153,23.59488794698505,23.412179512030164
114,23.772575322463865,23.363777561692928,23.404120191937427
115,23.55086702312442,23.504581238419114,23.35114120079686
116,24.277305945954836,23.143324400236143,23.368068280337265
117,24.55303588464068,23.21187171997972,23.374831563788966
118,23.68671780995912,23.20997651187265,23.45029040762755
119,23.76224786007506,23.11035531399275,23.3931075680432
120,24.409239727478546,23.24233650453085,23.323547509267893
121,23.44410492406973,23.26566959935853,23.35938064494491
122,23.048827809280624,23.0663492971836,23.31504563993477
123,23.907360897497373,23.224665257888226,23.284053091149612
124,24.055862638389286,23.33080656097241,23.35734503476641
125,23.45180401131666,23.26923313189029,23.381113772878734
126,24.166815531351318,23.392585216069932,23.413478926428752
127,24.24521557293961,23.08154558847164,23.46648047270657
128,23.69541405142832,23.18975891513216,23.45415297376932
129,24.08521577622082,23.22746382344122,23.41577383467362
130,24.247755700241807,23.18021504778989,23.395448623042178
131,24.443016945025438,23.238883069546212,23.38379401324525
132,24.7179338522013,23.276198074293752,23.41598542710895
133,23.970538328478302,23.198049047789564,23.421368041835883
134,23.440871679454137,23.01103046562548,23.379697085810452
135,24.151856536422724,23.102302715505363,23.30757859267911
136,24.142126798272205,23.129937683113976,23.33218454845569
137,24.012016503771928,23.15695424977516,23.32828435931259
138,24.19841269299086,23.222263889378,23.328906529726854
139,24.066619898591608,23.155642373691656,23.331347882517363
140,24.70838036360416,23.00204961050744,23.355317134883393
141,23.84261679954628,23.06990506692368,23.40987875083848
142,24.083157857773056,23.06351041038695,23.310466254727732
143,23.992343577597232,23.10512556131141,23.285894668118853
144,23.34805094875523,23.04180319222229,23.24308946311431
145,24.338488770701197,23.12649110296811,23.215402467952337
146,23.72680149993949,23.083132626779083,23.27765244152279
147,23.21764150568439,23.060040688515077,23.27085406302028
148,24.01561647969687,23.00022877824516,23.238730820932282
149,23.72037702068476,23.083019811325013,23.2484722334721
150,23.99162360021769,23.176408698405808,23.279204170358074
151,24.497811116568688,23.20456016581676,23.35073045834129
152,24.41442155182211,23.2350305608705,23.357993472962338
153,23.721035799419635,23.17016727232172,23.396629194769286
154,23.710972985778213,23.06039528661704,23.332475263123
155,24.223241486849155,23.010386306002808,23.293589876420608
156,23.794268924079557,23.048827244651257,23.284492105423165
157,23.684814154951052,23.03562763444457,23.2682777867212
158,23.868833793787683,23.0300136765271,23.275174305330466
159,23.682017295607697,22.988548206624714,23.24295429555807
160,23.234038086040787,22.98343426346057,23.17818412882231
161,23.68821969670422,23.042875149080864,23.16080459452098
162,24.07408335514325,22.990610247526483,23.168772547774463
163,24.179317166264127,23.056469488394733,23.178108456415853
164,24.07426962045988,23.089893439057498,23.21474652807237
165,24.26486952218832,23.050187710386467,23.22205538122037
166,24.055205946962896,23.011831902082356,23.214250980806302
167,24.27839399620143,23.0864145373377,23.19544108594091
168,23.794119330241532,23.000292670889536,23.218547204776158
169,23.91650449916379,23.049954695521716,23.243055836878447
170,23.84180347522979,23.059983566229448,23.28527003900493
171,24.13290773974585,22.995908544532238,23.25840788562007
172,24.099443344754825,22.99907785937797,23.25285877735121
173,24.147933638291523,23.083286331310816,23.25641240290133
174,23.484847483945114,23.050243090290298,23.257836775768514
175,23.44876745681076,23.0917915568542,23.16202295960268
176,23.98748724028905,23.109553040570283,23.16422461513733
177,24.17091423039113,23.119984290089434,23.194766968498502
178,23.903450092498517,23.16994668164916,23.22720708119328
179,24.29369869841633,23.19837235689445,23.252029294598678
180,24.68017685404329,23.120418766762924,23.33320780611875
181,23.80471839160873,23.025750087828136,23.307264076393214
182,23.74058754860389,22.974106226305647,23.19277170794977
183,23.93215690628661,23.079788758136736,23.20763646782268
184,23.577271266615554,23.10798035104022,23.202599158749226
185,23.609100266993302,23.011652814522492,23.18624426062971
186,24.16704622267215,23.03581708857025,23.159116932088164
187,24.211486409395803,23.04997412288272,23.243763130795887
188,24.325992911972786,23.08203484718337,23.253452062043554
189,23.33486999408521,22.97972187101305,23.247703881575195
190,24.094775011576363,23.014610582270787,23.20452504733907
191,23.739339596166076,22.958897052339694,23.23600018224432
192,24.47511567040751,23.003586034283384,23.247481331466407
193,23.355994669567657,22.91757369595458,23.23029494735568
194,23.799478734991087,22.95886143538355,23.183881679438525
195,24.391639320855784,23.004372470169425,23.20818914032264
196,24.055714990605434,22.90993430196525,23.28686095844205
197,23.81008004446949,22.87179931874991,23.24253897637082
198,24.373178212497574,22.945987743180556,23.207742777631374
199,23.91771942255256,22.90523224522355,23.23198769733846
200,24.14093279882805,22.96953376883113,23.25100146650823
201,23.63796127402733,22.839776105888486,23.260724831057054
202,24.01791103886272,22.889832666248328,23.19700370115621
203,23.70999675171293,22.847572902094413,23.18117720034833
204,23.774893948116063,22.866836165374004,23.10810924952464
205,23.48437571296939,22.9256886652465,23.105513887352586
206,23.499661993700233,22.85395397098657,23.07438817646841
207,24.06738954957382,22.90743784477446,23.083406702708558
208,23.809664789510183,22.815848167943148,23.08532070934368
209,24.08126035244405,22.86763164452208,23.07543481649395
210,23.966109236613306,22.85553976499073,23.101710156594724
211,23.96341333248961,22.921381087633467,23.093019370418318
212,23.66127223654396,22.809949394918537,23.08328627409265
213,23.455703491589198,22.77707867564673,23.0767114901089
214,23.654820979655533,22.725377001259137,23.043875316005828
215,24.04089690335093,22.81727896720989,23.06534934325963
216,23.87839745303315,22.87579584032968,23.083115128977017
217,24.083955549317807,22.852726600360842,23.09405549174484
218,23.649380180952463,22.79729888665077,23.06428464831314
219,23.657017407570553,22.79168986452158,23.02322274268435
220,24.00174679213772,22.868712623563233,23.049145112322332
221,24.15783702624675,22.907874037685215,23.09460482705082
222,23.64765609567813,22.94139484988997,23.120141665273827
223,24.075978846162034,22.95670691239566,23.116189654535194
224,23.58231059228035,22.958073121398698,23.13952506954316
225,24.161783313775906,22.969564689811172,23.12505237778818
226,24.317443125841688,22.994052492301787,23.160050756293696
227,24.094785637091828,22.99202362641945,23.186715879828448
228,23.52685705075892,22.871623858774036,23.191489047536393
229,23.97703037077024,22.88746856537273,23.111441713143073
230,23.50678620456005,22.802375693147532,23.06126990009017
231,23.66534225861103,22.854488587928728,23.063469942292514
232,23.978001138649645,22.875572099576306,23.09095532795246
233,23.88791164435193,22.88777727641025,23.086605135403552
234,23.635381827288622,22.893903047791422,23.070184340258926
235,24.19960911980905,22.91574199676329,23.07988466544336
236,23.869921045979105,22.829703929086023,23.12933780029662
237,24.156976136329106,22.85595772126409,23.11008203166533
238,23.96347610198871,22.90130080386365,23.129162104828968
239,23.904471554647532,22.83897480459568,23.1507033488544
240,23.52598070630963,22.86441726746977,23.108643981819
241,23.347769720105962,22.870536560341314,23.070168397045823
242,24.253759681293825,22.884611593541106,23.08674452847497
243,24.496741436907893,22.889695795885324,23.12136458813173
244,24.039121106581856,22.77583840262329,23.11522036112068
245,24.329164979698742,22.758956606788768,23.141064535687253
246,23.373903102154998,22.729294333891353,23.10712282192852
247,24.18079483067407,22.83627856700357,23.04497066835733
248,24.465619167060904,22.85563138462677,23.075972302546354
249,23.609950057343806,22.724059905967717,23.100132128021002
250,23.574162396933133,22.676350189097754,23.07544142120244
251,24.350068634688547,22.735585223717322,23.07225856897654
252,23.883154876335816,22.70597958235311,23.10897432054251
253,24.00653077493793,22.73155003353292,23.10828615178779
254,23.95979639394649,22.695707510456696,23.093656790241752
255,23.89710190005525,22.769674243086662,23.086396439775104
256,24.018718624279355,22.744711363949147,23.12090932281281
257,24.13320148289855,22.7350176449889,23.166078706737718
258,24.323868113428226,22.77430677219093,23.17089637282136
259,24.069835054808806,22.69603269102646,23.143733813890343
260,23.444530143080467,22.686812868358263,23.143059295873204
261,23.839855540252408,22.780096411719672,23.127180513941678
262,24.35549258544879,22.844042529248014,23.191961910850395
263,23.554184442442555,22.68472490417075,23.191120347434715
264,24.28714738600423,22.741714970675375,23.10303139374617
265,23.804859963755888,22.63075903380191,23.10037498657071
266,23.613686850651483,22.714773607803348,23.03478747904957
267,23.78118378408644,22.772671422859176,23.050641963212648
268,23.867828077261628,22.703394050460897,23.07953138681657
269,24.340583066464248,22.77301456548373,23.109540810278748
270,23.26002548305409,22.725395907196216,23.150693358657588
271,24.129216560829786,22.768935228937465,23.054219129354703
272,23.62286796832564,22.763392746937107,23.084875588907394
273,24.010420865286054,22.80792291042399,23.099702742133587
274,23.85195082352181,22.73308706601668,23.102569057684452
275,24.200838627103554,22.809395638831692,23.091812058902
276,23.945612489769722,22.73446779196404,23.14442111266336
277,24.463126205489093,22.781740536246968,23.127997221110462
278,23.94945818349582,22.738173874671887,23.14982978025177
279,23.508174586096548,22.72361744172061,23.139543799732603
280,24.07284945421448,22.77725910252593,23.14250171648832
281,24.646516786483136,22.82332681077653,23.1721894332115
282,24.254419808539467,22.73737930156435,23.244296991181432
283,23.67767320499234,22.68877768089323,23.179826117025147
284,23.676817876007576,22.802143285738488,23.09307812819139
285,24.200998861703795,22.883599503818086,23.13176072960073
286,23.92242194789453,22.82769328388077,23.202625462754146
287,23.82456717996421,22.797544074785147,23.189732706922694
288,23.6994615850082,22.82471035515737,23.108752588054013
289,24.186951655104927,22.897332272657536,23.09759071595741
290,24.096356865496716,22.796726584958485,23.177482409676447
291,23.961693634405947,22.88199242364325,23.150185458828073
292,23.335431347752145,22.801180121268224,23.135177442883787
293,23.250929712023954,22.90126290048649,23.09296224845449
294,23.786097088498106,22.913785080762487,23.074563415256844
295,23.31552144320932,22.808919918140663,23.05523068019577
296,23.911665174781714,23.07843475649641,23.06338227896867
297,23.70784914086518,23.38929341658662,23.15595379816455
298,24.448794931035017,23.59339336221577,23.348868867808427
299,23.573705265616745,23.6798926324018,23.46866430730317
300,23.15289093602252,23.14242558791277,23.37275124231532
301,24.189247117589183,23.233138574469233,23.258375170675354
302,24.108253310345372,23.31863606884145,23.297322586281442
303,24.15039819881155,23.54475711936211,23.35359130056169
304,24.04499846737302,23.18250892769494,23.395750629619197
305,23.731661153502426,23.18992751154337,23.36812594902576
306,24.338071100494385,23.384673613367486,23.355864590406163
307,24.210525553095174,23.31041686622693,23.370929603776933
308,23.378935845905485,23.41186593197608,23.361592821977894
309,23.795713659657675,23.589145367168907,23.34246103007412
310,23.81777047793448,23.6170235381848,23.380822807697786
311,23.54144205257681,23.623518225524023,23.449583068232442
312,23.71971205841522,23.742742626133648,23.492276921081643
313,23.984186146198635,23.4876391724964,23.50065999168189
314,24.08859075776363,23.63917383318839,23.508424422651892
315,24.23158077795932,23.153297187361414,23.49586083675118
316,24.26046405609361,23.057009445802002,23.47975666712561
317,23.917966380271487,23.159861617911744,23.43242994203998
318,24.210712095681604,23.06059161208692,23.39606262594491
319,24.09242298644879,23.20707056206232,23.380811326225015
320,24.083081099958445,23.339008700813388,23.368099557672586
321,23.69351395741089,23.39764369045663,23.41001036371457
322,23.652896339331303,23.536004319747754,23.411017161514845
323,23.331404017741466,23.599577094176997,23.436261623209113
324,24.47325999306662,23.77134479381044,23.46246424070157
325,23.734497048219882,23.34380318700307,23.555785706232772
326,23.951231724894114,23.56010911030065,23.501412864856487
327,23.79784988673832,23.177440258681674,23.465844975389448
328,24.029741517990537,23.3214361273164,23.434224503259593
329,23.53840396160067,23.18184625436777,23.442526395542306
330,24.018266280894057,23.42730555924455,23.426843145181532
331,24.12155045714918,23.32580483158653,23.4547614625662
332,23.96604464207025,23.469822087918875,23.462799501778754
333,24.34511248134361,23.59418824100069,23.481987449186093
334,24.26020313233432,23.50031141600414,23.522093697947593
335,23.72841186082284,23.19344012654123,23.51107136159813
336,23.84601161516889,23.32625211125523,23.444201417663265
337,23.66460639606317,23.52790672195805,23.436338506685143
338,23.265554193841496,23.54815629120763,23.451773669394523
339,23.344885540508795,23.139355010719427,23.418609738641443
340,24.466901406257357,23.15226303986052,23.368356405830284
341,23.557213487342228,23.301664506263393,23.424629867958018
342,24.23118604215482,23.65991636397253,23.46658273611745
343,24.378154869339603,23.72275486676869,23.521265956091145
344,24.238475875265674,23.26313464706677,23.568904969626388
345,23.89072398404058,23.234628278076897,23.526597334110804
346,24.053271513991795,23.319824190822462,23.53256082584973
347,23.62850284892682,23.359949490617147,23.522179741107834
348,24.038734169571878,23.319193575691447,23.45877045686376
349,24.14522036834445,23.111768506462802,23.44909841649013
350,23.642393657146894,23.27633888489227,23.43419347294537
351,24.487938787414432,23.01925789938961,23.438879708152278
352,24.00375485870645,23.181797957409447,23.418724286210193
353,23.886902745520626,23.44435017416439,23.41532470363121
354,24.117022115014233,23.256788998255768,23.43736859187857
355,23.75965266835609,23.284990210858012,23.41030769607116
356,24.10731440132781,23.620465996291838,23.41245920546695
357,23.48193791030861,23.68549270747149,23.470439133454914
358,23.757222088937826,23.857876319544328,23.50937120545691
359,24.121695166191763,23.74307651044455,23.551480227739766
360,23.309554042290856,23.19218580507781,23.546990593210825
361,23.9488366960475,23.35971798018262,23.40722784185355
362,23.378743328053,23.42062696448391,23.425947361721892
363,24.051286646062717,23.09067120891455,23.39835829382465
364,23.898526175765408,23.36675161867755,23.358598024658672
365,24.41130669177523,23.547100825037816,23.43297245624239
366,24.04222165736508,23.590785647928282,23.489309338633948
367,24.045927539718146,23.733930627632503,23.547690947585764
368,23.81644737309168,23.15461858769745,23.51094799702992
369,23.27078885240356,23.110208905014574,23.45248304940495
370,23.72493199727467,23.403010837879982,23.38910665226677
371,24.179910891998077,23.193579565641656,23.40346595037271
372,24.02925418058663,23.026890787869824,23.39350536066509
373,23.568717709935587,23.249094652510962,23.35223294319767
374,24.026098355136426,23.29212675943167,23.34653285783175
375,24.046462633910252,23.46852814741964,23.38912190148473
376,24.243865212249666,23.636009721491927,23.42611039247348
377,23.775652963181372,23.39261010391836,23.50462450222198
378,24.15631293119127,23.459930804727016,23.47209633071132
379,23.68558642687772,23.066838938179192,23.428753640403947
380,23.640855539576588,23.253126856953177,23.340076501563487
381,24.376593945954852,23.730293243414305,23.372186915402217
382,23.4792728290005,23.55632966335278,23.52831590178534
383,24.29678633201301,23.636661372544012,23.494210065361518
384,24.376384284219913,23.77623282121295,23.57493976069161
385,23.40082696341512,23.201126472398947,23.60452272438012
386,24.13851752553105,23.28949740885449,23.43859161298165
387,24.030230816679396,23.517160257637855,23.45408359958014
388,23.981172075380268,23.598657505694252,23.48695038086675
389,24.21349768868156,23.741218775990692,23.50963807908288
390,24.487333238954054,23.864400348368587,23.57165910639433
391,23.386609470576865,23.83774022064829,23.682539021007162
392,24.058869077785157,23.50824542108789,23.61669904833979
393,23.815905017179666,23.219663647008602,23.52211026737925
394,24.161205552905802,23.29988471389553,23.498028473826647
395,24.38639228210793,23.469973247195156,23.49392533056932
396,23.763231164968637,23.716677959682976,23.542151053571118
397,23.871895308600248,23.84234354360859,23.593265475428254
398,24.20450581686688,23.22882675139464,23.60991517985689
399,23.757078970502945,23.31687519190671,23.51204597621151
400,24.10080251161293,23.29366430985278,23.51093355574475
401,23.21835196689004,23.425782172116516,23.49787214752875
402,24.18405845709621,23.22372437864643,23.44767646978934
403,23.63519348342588,23.120751297728837,23.446575683028414
404,23.96674240002861,23.27152643534437,23.38906801676508
405,23.913541320469733,23.0449965010093,23.420511441949838
406,23.460165676520013,23.067766837418798,23.398919951853557
407,24.25896947791427,23.384483821795648,23.38303439327839
408,23.921477737174076,23.44461310051705,23.470098717945447
409,23.467303881164256,23.34334439729168,23.52810020731792
410,23.924283590299268,23.44259862279489,23.501273892738656
411,24.422641294915003,23.494684400649714,23.530764965075218
412,24.40807751720541,23.09972134660261,23.555251014514152
413,24.540869937876028,23.26451155985121,23.52874301054341
414,23.68647140886663,23.26374213464673,23.541044933523164
415,23.957668025659377,23.061637519339556,23.50732028428721
416,24.050436734306285,23.030135763726694,23.466018477116734
417,23.741947402786824,23.02006250798894,23.461952250387693
418,24.45280538942427,23.1209942434272,23.424941883681768
419,24.159186748552013,23.097690288388428,23.437881247593133
420,24.39601456121201,23.169589437100054,23.43516940224659
421,23.721274298980184,23.085662885541,23.46676443165161
422,23.54540979303844,23.11592466638153,23.379603790906852
423,23.71505811392737,23.08008179305591,23.352943782440754
424,23.72261741747552,23.14682479316741,23.341639189753078
425,24.29393108170697,23.18238175266201,23.35250957919189
426,23.506386262539905,23.11404470026089,23.366014989452896
427,23.764154526489953,23.20788778266832,23.347995748360823
428,23.971119759541732,23.33156752421232,23.379875416772734
429,24.05551866218904,23.209399679249124,23.398700026566573
430,24.465075502108483,23.2621458266551,23.43862639688785
431,24.23926793435507,23.26067039400515,23.435617449380807
432,23.85261809585885,23.25000066384443,23.47704914482577
433,23.559548973942732,23.255766610455904,23.46235344047719
434,24.02633478677151,23.26064245070057,23.456092342058092
435,23.64882072162888,23.200173051896968,23.46155491548971
436,24.125209243126392,23.110569015521413,23.44976015290045
437,24.3232923384481,23.16243782855976,23.405125494200487
438,23.939042855019075,23.05297496567534,23.43339039997522
439,23.956929697258612,23.094819884410647,23.37917073270641
440,23.696093988783197,23.027799349180693,23.391680951276804
441,24.106247095265175,23.095994513759326,23.36154093463863
442,23.52130194855021,22.988871204549014,23.34485303063363
443,24.07059975590825,23.097372820244363,23.30844748463525
444,23.405200129926484,23.027796802837273,23.31864983694533
445,24.097941378730113,23.084915039610962,23.31368442354447
446,24.369034330509358,23.030264310376293,23.377701806594448
447,24.129179109541845,23.10374710505546,23.42978171383333
448,23.315865948348733,23.000398794192357,23.4634706641826
449,24.25342189917621,23.00997562100057,23.43097746391023
450,24.322570475222157,23.07297112822895,23.42841470093421
451,24.063798663469786,23.13077588251445,23.42889591460419
452,23.734149565114063,23.08468031549121,23.42665569705096
453,23.892155064538702,23.000500877332808,23.44379578529623
454,23.85531416387313,23.07311167320696,23.42118591118977
455,24.13925164352056,23.05002715648916,23.45349771669095
456,23.874196048235987,22.94946409175476,23.43354615431135
457,24.312840866401448,23.03136296769184,23.398636518138513
458,24.42021158773716,23.06830967350949,23.40842450401897
459,24.83883853695703,23.12585833947478,23.4542102435122
460,23.854325233080374,23.05401350305341,23.494924038984127
461,23.170706590394374,23.009275234789552,23.390958104714517
462,23.95237313297248,23.08907467268504,23.29978401403772
463,23.891926519545322,23.040214313901075,23.32769814196937
464,24.23863975398948,23.0499491904586,23.365661955471076
465,23.864069556256197,23.07587421951255,23.370107566375125
466,24.07450417604689,23.08874228942074,23.357004731415767
467,23.81727513899097,23.021787688181693,23.359142912842216
468,23.934474651077355,22.963990897514144,23.34740007698837
469,23.487855762695908,22.95413829703309,23.31475876364873
470,24.300092760453754,23.12713311304591,23.32344064263249
471,23.848272603267155,23.06019379534676,23.429008927247004
472,24.401009371847106,23.08994656558333,23.42643443164545
473,24.038706739988214,22.98824747921494,23.406262773444386
474,23.37516157283616,22.95687771908469,23.380632775050262
475,23.318454711498926,22.99990259507268,23.31457835626833
476,24.248241632478962,23.024972122731892,23.307417603078534
477,23.947655398404105,23.067886683487558,23.31972650671377
478,23.968589121413565,23.064021796043075,23.32502890488067
479,24.17192890045541,23.02007679383177,23.398151037465077
480,23.634591629316038,22.97353169566195,23.39794892091666
481,23.50953027506896,22.97339594852055,23.36298005937544
482,24.152413981859073,22.99645724275364,23.32801205640893
483,24.267190742464827,23.010537599018523,23.32744710162209
484,23.665099777891,22.962477963497893,23.373611488888372
485,23.547346000515407,22.92334361735423,23.317641605163768
486,24.22392856130869,22.96429744631455,23.303912995501236
487,24.69805430395764,23.006538908467,23.33135502974563
488,23.75314669289553,22.902740793867753,23.390544716630806
489,24.178170464581193,22.960320560461888,23.37270860334845
490,24.563601970473215,22.96979204954217,23.35640426410095
491,23.78593940638723,23.029917980510483,23.42339978344387
492,23.35605174857934,22.84975856424365,23.374110687882194
493,23.856365791690553,22.918259294002013,23.221625613148536
494,23.468115940488115,23.04972851640974,23.261139101245874
495,23.57033560336977,23.024727221020175,23.261794409929628
496,23.74989189973415,23.119680459315266,23.279259373205534
497,24.03592509213345,23.159951470233274,23.37563916576778
498,24.38340515715127,23.13030202089497,23.47278584917903
499,23.94436730593621,22.95684274987327,23.43580364011982
500,23.939333290292844,22.899351668722304,23.334253425010857
501,23.97600090145789,22.847700804099627,23.305658499376932
502,24.259134029567623,22.91333778045644,23.23801559267428
503,23.975666987575842,22.836758867324964,23.27506447790773
504,23.137129698076638,22.827141083787264,23.20618177951652
505,23.92503253290367,22.902344051811102,23.151424518570252
506,24.27708720549111,22.917940039184018,23.193631365744338
507,24.68592075193573,22.943829080947037,23.276250057791238
508,24.25816801408589,22.837882549013052,23.319208424168497
509,23.536227244831853,22.79081040225141,23.274434314736858
510,24.035002405134048,22.818803479989683,23.24008495046377
511,23.880064970592986,22.764673253292962,23.24092327925333
512,24.21670806664029,22.855784508846305,23.184159888700147
513,24.388949188086734,22.906263553645353,23.202517390399017
514,23.84591974126412,22.77249204829423,23.262764904959226
515,24.26705033285824,22.835885931671058,23.23743640172669
516,24.25040534654756,22.865749210259565,23.272882395172573
517,23.945433075919148,22.828280974549536,23.264515720535588
518,23.82457329669734,22.86454940946318,23.228636016721467
519,24.58152221024787,22.91012134760107,23.261492147381396
520,23.567991609457078,22.858808843501482,23.33772438141075
521,23.61155521626504,22.803612134441966,23.27074483147653
522,23.898401732586326,22.84584326987806,23.251692644207647
523,23.878725433962263,22.794168891026093,23.249182291266532
524,23.861458458431894,22.82632943933583,23.20602410461103
525,24.08063963701941,22.933406477617197,23.218503928306323
526,23.856581872282987,22.86168199837603,23.23977648055861
527,24.005125443924452,22.785233637768563,23.22818528998879
528,23.578422006740066,22.750976374904536,23.19278677308265
529,24.599964780249422,22.86589977456553,23.19936530255869
530,24.51763892497347,22.90965925433905,23.25050276465739
531,23.834439579776173,22.81421002920741,23.254721172985377
532,24.48981811758541,22.869992688437122,23.278477540358423
533,23.82201465113185,22.795055642379488,23.314028137135853
534,24.019860232017518,22.69800329834367,23.226852903689203
535,23.754979071342174,22.7054781247176,23.16850737667125
536,23.82445381548419,22.710878054189976,23.13053495499797
537,23.58107302231814,22.71174948502444,23.11005089364632
