,Unnamed: 0,tout,s,i,t1,t2,t3,sp0,sp,m,rh
1345,1345,-1.9666666666666668,306.3333333333333,53549.006382698026,23.100361005472546,24.08994302077889,23.29623503883367,23.06000000000001,23.06000000000001,53.814425827865726,0.0
1346,1346,-2.1,269.0,53549.006382698026,23.040232571072416,24.469018265569158,23.270341146479147,23.04,23.04,56.14273016876332,0.0
1347,1347,-2.2333333333333334,231.66666666666663,53549.006382698026,23.222702793268308,23.541587531395564,23.28575763862275,24.640000000000004,24.640000000000004,75.38370705588666,416943.3279665932
1348,1348,-2.3666666666666663,194.33333333333337,53549.006382698026,23.493738044271776,24.13193440951168,23.296733772903018,23.6,23.6,56.088370222963114,102212.09526115103
1349,1349,-2.5,157.0,53549.006382698026,23.61208177135272,24.01324969020153,23.368895168883856,24.99000000000001,24.99000000000001,74.23675787431306,411826.332288484
1350,1350,-2.6333333333333333,143.91666666666666,53549.006382698026,23.194430332275022,23.78662611946959,23.405073065794763,23.02,23.02,62.19675991700655,1182.8887321938082
1351,1351,-2.7666666666666666,130.83333333333334,53549.006382698026,23.090117434608132,24.108941296577346,23.340559357399854,23.090000000000003,23.090000000000003,49.37498887699323,0.0
1352,1352,-2.9,117.75,53549.006382698026,23.07998119794809,24.23615406568416,23.343665916393288,23.08,23.08,53.79166986031285,0.0
1353,1353,-3.033333333333333,104.66666666666669,53549.006382698026,23.30285345153037,23.739608769761485,23.325980354760386,24.14,24.14,75.43075106796633,414574.2899605448
1354,1354,-3.166666666666667,0.0,53549.006382698026,23.762787784128147,23.961274304127716,23.3469310878303,24.65,24.65,75.43075106796633,410541.6935266532
1355,1355,-3.3,0.0,53549.006382698026,23.178508980283798,23.899463353214887,23.38510819431989,23.04,23.04,60.74083855347978,0.0
1356,1356,-3.3916666666666666,0.0,26077.485664923886,23.377833972809768,23.545729104911647,23.36003686368909,24.57,24.57,75.43075106796633,410604.99212038884
1357,1357,-3.4833333333333334,0.0,26077.485664923886,23.449878941937023,24.024952613300854,23.375676657150922,23.45000000000001,23.45000000000001,27.678317695009746,5541.670955657455
1358,1358,-3.575,0.0,26077.485664923886,23.23498295325395,24.036389372607797,23.398024820781608,23.22999999999999,23.22999999999999,42.92031959793177,11029.878691325212
1359,1359,-3.666666666666667,0.0,26077.485664923886,23.03940095896626,23.71927370300906,23.39392619051273,23.03000000000001,23.03000000000001,41.63620612408726,4132.5967261505
1360,1360,-3.758333333333333,0.0,26077.485664923886,23.126135714149203,23.58225510621372,23.30669027743962,23.84,23.84,74.64388312268834,412443.8166394547
1361,1361,-3.85,0.0,26077.485664923886,23.30582592225873,23.354328436583657,23.28670667228125,24.67000000000001,24.67000000000001,74.59245644588897,411918.6802713135
1362,1362,-3.9416666666666655,0.0,26077.485664923886,23.40678918856565,23.256288679527,23.297609551825555,23.65,23.65,75.43075106796633,411548.34463144117
1363,1363,-4.033333333333333,0.0,26077.485664923886,23.512350907564787,23.858602427005025,23.37270104121205,24.830000000000005,24.830000000000005,74.05514353913988,408163.3341278996
1364,1364,-4.125,0.0,26077.485664923886,23.519726074266906,23.53514017814559,23.398822927253384,24.92,24.92,75.43075106796633,410566.0025385239
1365,1365,-4.216666666666667,0.0,26077.485664923886,23.17099927571913,23.62204929221953,23.39696111683801,23.14,23.14,39.10574257601552,0.0
1366,1366,-4.308333333333334,0.0,26077.485664923886,23.27232746568328,24.216673750538934,23.370568149986052,24.28,24.28,75.43075106796633,410616.5748808495
1367,1367,-4.4,0.0,26077.485664923886,23.27659572385921,23.692647965601783,23.3738663639438,23.65,23.65,75.43075106796633,413024.3291571779
1368,1368,-4.4,0.0,16371.214431919436,23.257984487157486,23.87409596168942,23.377264015174305,24.51,24.51,75.43075106796633,412358.9803251227
1369,1369,-4.4,0.0,16371.214431919438,23.23535355429949,23.98677546763225,23.39242624577065,24.46,24.46,73.90659689200871,411074.3585496697
1370,1370,-4.4,0.0,16371.214431919436,23.259945013404067,23.393832187650432,23.40870174907293,23.26,23.26,23.544322540862808,0.0
1371,1371,-4.4,0.0,16371.214431919436,23.29781690927083,23.85756045188407,23.375759973506568,24.97,24.97,75.04745392582434,409816.5423582289
1372,1372,-4.4,0.0,16371.214431919436,23.22227860935861,23.738298975329204,23.37688756411773,24.980000000000004,24.980000000000004,75.43075106796633,414031.8021702825
1373,1373,-4.4,0.0,16371.214431919436,23.23361645284591,23.62376969399816,23.344137180090307,24.000000000000004,24.000000000000004,74.953574324654,411437.17581885564
1374,1374,-4.4,0.0,16371.214431919436,23.297225137741666,24.049561743899744,23.334180341455163,24.46,24.46,74.12792947987191,408531.36564454704
1375,1375,-4.4,0.0,16371.214431919436,23.16662540734045,23.902283454995736,23.369860337764123,23.5,23.5,75.43075106796633,416148.28831311595
1376,1376,-4.4,0.0,16371.214431919436,23.2197852715258,23.76451813552666,23.349528153546252,23.88,23.88,75.43075106796633,410572.15337804885
1377,1377,-4.4,0.0,16371.214431919434,23.213502344211758,23.840301519958057,23.33487379178841,24.770000000000003,24.770000000000003,72.38248580473146,409413.12786242936
1378,1378,-4.4,0.0,16371.214431919436,23.17280193356552,23.803894187691952,23.31210825735231,23.960000000000008,23.960000000000008,75.43075106796633,413578.0992170827
1379,1379,-4.4,0.0,16371.214431919436,23.25771439996869,23.686928413272266,23.29567460269875,23.46,23.46,75.43075106796633,409829.2828328612
1380,1380,-4.4,0.0,16371.214431919436,23.065307839054853,23.738434114087305,23.27513800258459,23.06000000000001,23.06000000000001,36.08219558892228,6595.3182954159765
1381,1381,-4.4,0.0,16371.214431919436,23.18285554968857,23.577278606885947,23.25816570481609,23.4,23.4,75.43075106796633,409638.0243798081
1382,1382,-4.4,0.0,16371.214431919438,23.215007646533,23.817183864837126,23.28222653465025,24.13000000000001,24.13000000000001,75.43075106796633,410312.6208168093
1383,1383,-4.4,0.0,16371.214431919438,23.25571983797901,23.975722755162806,23.30075564976703,24.92000000000001,24.92000000000001,75.43075106796633,410594.4358524807
1384,1384,-4.4,0.0,16371.214431919436,23.27479659301881,24.06779511708584,23.31304438641375,23.88,23.88,75.43075106796633,410645.032766707
1385,1385,-4.4,0.0,16371.214431919436,23.275057355216997,24.119094674641413,23.317861709005037,24.47000000000002,24.47000000000002,75.4307510679664,410671.3565811164
1386,1386,-4.4,0.0,16371.214431919436,23.170720474655532,23.359284260012966,23.316888433047172,23.82999999999998,23.82999999999998,75.43075106796626,414436.00327081967
1387,1387,-4.4,0.0,16371.214431919436,23.22037933993343,23.894196043398853,23.28099163738471,24.3,24.3,75.03870750223246,410034.0090331379
1388,1388,-4.4,0.0,16371.214431919436,23.02163297769899,23.583333530387375,23.29120640122776,23.02,23.02,37.63939812538841,9047.377467325545
1389,1389,-4.4,0.0,16371.214431919436,23.142113491900712,24.196627914705196,23.285356605348483,23.35000000000001,23.35000000000001,74.78260979759958,409132.9824883697
1390,1390,-4.4,0.0,16371.214431919436,23.122365936145712,23.89836546944755,23.280977098621392,24.020000000000003,24.020000000000003,75.43075106796633,413683.6439969753
1391,1391,-4.4,0.0,16371.214431919436,23.209900741772827,23.991636683271746,23.27825662830389,23.21,23.21,23.68699296552696,2586.9517206858554
1392,1392,-4.4,0.0,14137.353761209288,23.21550437004821,23.63540435362623,23.281713053870288,23.8,23.8,75.43075106796633,410552.4768251063
1393,1393,-4.4,0.0,14137.353761209288,23.309890102864284,24.24947681979555,23.30542806209208,23.31,23.31,22.63499812778027,41254.84437999735
1394,1394,-4.4,0.0,14137.353761209288,23.195957980280305,23.72121208137225,23.33670251055224,24.61000000000001,24.61000000000001,75.43075106796633,413738.45732135256
1395,1395,-4.4,0.0,14137.353761209288,23.09033703324749,23.428792243551754,23.294275335216533,23.090000000000003,23.090000000000003,28.265374485221734,3195.8316634359853
1396,1396,-4.4,0.0,14137.353761209288,23.14640367918437,23.727650026133308,23.266075077628628,24.33,24.33,75.43075106796633,410591.99455536704
1397,1397,-4.4,0.0,14137.353761209288,23.110656094885716,23.48441627016381,23.26035405142981,24.87,24.87,73.90659689200871,411093.05871760147
1398,1398,-4.4,0.0,14137.353761209288,23.171372384692674,23.89724736325849,23.266485887989212,24.56,24.56,75.43075106796633,410351.191625488
1399,1399,-4.4,0.0,14137.353761209288,23.22558042639237,24.15879150030379,23.31759199154293,24.82,24.82,73.65918585356717,407805.19137127313
1400,1400,-4.4,0.0,14137.353761209288,23.11039842001255,24.034188810492743,23.32823260395733,24.43,24.43,75.29914828920879,414335.60648946563
1401,1401,-4.4,0.0,14137.353761209288,23.05943210927615,23.93854256938748,23.303186839161647,24.1,24.1,75.43075106796633,413739.80999069725
1402,1402,-4.4,0.0,14137.353761209288,23.11793768049716,24.264000142067808,23.29000135538427,24.399999999999967,24.399999999999967,75.43075106796623,410588.73418656795
1403,1403,-4.4,0.0,14137.353761209288,23.052513350879828,23.800123196455086,23.28781157102409,24.97,24.97,75.43075106796633,413689.21977341134
1404,1404,-4.45,0.0,14137.353761209288,23.042562764862488,23.194714446385746,23.232591779768416,24.82,24.82,75.0233447824143,413145.50663596415
1405,1405,-4.5,0.0,14137.353761209288,23.010123971659695,23.616645029781925,23.19199390467712,23.01,23.01,30.245487178099125,1404.4536706615888
1406,1406,-4.550000000000002,0.0,14137.353761209288,23.104742487747608,24.003449669057122,23.191376358597086,23.39999999999999,23.39999999999999,75.4307510679663,409391.0269842957
1407,1407,-4.6000000000000005,0.0,14137.353761209288,23.20976472668913,23.926036811250018,23.25275061103945,23.210000000000008,23.210000000000008,23.67551474686162,59354.847247423444
1408,1408,-4.65,0.0,14137.353761209288,23.26991750280003,23.926672225595627,23.27626049311347,23.27,23.27,21.647097693192716,18626.469563029867
1409,1409,-4.7,0.0,14137.353761209288,23.24195024902604,23.847810515340644,23.271432243421806,24.08,24.08,75.43075106796633,410530.93822785
1410,1410,-4.75,0.0,14137.353761209288,23.38899690376213,24.2799834473024,23.287328405480892,23.39,23.39,22.24078618284277,30770.64340097229
1411,1411,-4.8,0.0,14137.353761209288,22.96974293961955,23.733148559792266,23.2955683452774,23.07,23.07,75.43075106796633,231250.43848853
1412,1412,-4.85,0.0,14137.353761209288,22.999930035187575,24.38063628736253,23.272866749850273,23.0,23.0,25.668497709083,0.0
1413,1413,-4.9,0.0,14137.353761209288,22.97226965625723,23.57030113882893,23.272082966788574,24.930000000000003,24.930000000000003,75.2047322128953,413202.9496084175
1414,1414,-4.95,0.0,14137.353761209288,22.93109895156528,23.734617058207878,23.24062833395064,24.75,24.75,75.43075106796633,414405.1215765272
1415,1415,-5.0,0.0,14137.353761209288,23.049576030921866,23.988165646600407,23.260672280391926,23.049999999999965,23.049999999999965,24.949898061535894,10535.695450065818
1416,1416,-5.0,0.0,11097.45258003145,22.981234826460987,23.698881286449215,23.25749262795273,24.87,24.87,75.43075106796633,413476.3417458553
1417,1417,-5.0,0.0,11097.45258003145,23.029976206329888,23.810003447773646,23.212335063208,23.56,23.56,75.43075106796633,410620.30970304774
